"# Weather station Lisbon, Portugal, WMO_ID=8579,selection from 03.04.2020 till 01.09.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=8579&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Lisbon,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
19.04.2020 13:00,17.4,,,,60,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,9.4,No precipitation,1,,,,
19.04.2020 12:00,17.5,,,,57,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,8.9,No precipitation,6,,,,
19.04.2020 11:00,18.0,752.3,761.5,0.0,52,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,7.8,No precipitation,1,,,,
19.04.2020 10:00,17.1,752.3,761.5,0.1,60,Wind blowing from the north,3,,,, ,,,,,,,,,,,9.2,No precipitation,1,,,,
19.04.2020 09:00,15.7,,,,69,Wind blowing from the north,3,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
19.04.2020 08:00,14.6,752.3,761.6,0.9,82,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
19.04.2020 07:00,13.3,752.2,761.5,0.9,84,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
19.04.2020 06:00,12.3,751.6,761.0,0.3,88,Wind blowing from the north,3,,,, ,,,12.2,,,,,,,,10.4,No precipitation,12,,,,
19.04.2020 05:00,12.5,751.4,760.8,0.0,89,Wind blowing from the north,2,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
19.04.2020 04:00,12.6,751.3,760.6,,90,Wind blowing from the north,1,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
19.04.2020 03:00,12.5,751.3,760.6,,90,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
19.04.2020 02:00,12.8,751.4,760.7,,89,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
19.04.2020 01:00,13.4,,,,87,Wind blowing from the north,2,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
19.04.2020 00:00,13.8,,,,86,Wind blowing from the north,2,,,, ,,,,,,,,,,,11.5,No precipitation,6,,,,
18.04.2020 23:00,14.0,,,,84,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
18.04.2020 22:00,14.4,,,,82,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
18.04.2020 21:00,14.3,,,,82,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,11.2,No precipitation,12,,,,
18.04.2020 20:00,14.9,,,,79,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
18.04.2020 19:00,15.9,,,,70,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
18.04.2020 18:00,18.0,,,,63,Wind blowing from the north-west,3,,,, ,,,,20.6,,,,,,,10.8,No precipitation,12,,,,
18.04.2020 17:00,19.9,,,,55,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
18.04.2020 16:00,19.5,,,,59,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
18.04.2020 15:00,19.1,,,,58,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
18.04.2020 14:00,19.5,,,,60,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
18.04.2020 13:00,19.3,,,,62,Wind blowing from the east,3,,,, ,,,,,,,,,,,11.9,No precipitation,1,,,,
18.04.2020 12:00,18.5,,,,64,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,,11.5,No precipitation,6,,,,
18.04.2020 11:00,18.6,753.1,762.2,0.2,66,Wind blowing from the east,3,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
18.04.2020 10:00,17.3,753.4,762.6,0.5,72,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
18.04.2020 09:00,15.8,,,,79,Wind blowing from the east-northeast,3,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
18.04.2020 08:00,15.4,752.9,762.2,0.7,79,Wind blowing from the east-northeast,3,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
18.04.2020 07:00,13.4,752.9,762.2,0.6,92,"Calm, no wind",0,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
18.04.2020 06:00,11.1,752.6,762.0,0.4,96,"Calm, no wind",0,,,, ,,,10.8,,,,,,,,10.4,No precipitation,12,,,,
18.04.2020 05:00,11.1,752.2,761.6,0.1,96,"Calm, no wind",0,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
18.04.2020 04:00,11.3,752.3,761.7,,96,"Calm, no wind",0,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
18.04.2020 03:00,11.6,752.2,761.5,,93,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
18.04.2020 02:00,12.4,752.1,761.5,,90,"Calm, no wind",0,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
18.04.2020 01:00,12.6,,,,91,"Calm, no wind",0,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
18.04.2020 00:00,13.3,,,,88,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,11.4,No precipitation,6,,,,
17.04.2020 23:00,13.6,,,,86,"Calm, no wind",0,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
17.04.2020 22:00,14.1,,,,84,Wind blowing from the west,1,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
17.04.2020 21:00,14.6,,,,82,Wind blowing from the west,2,,,, ,,,,,,,,,,,11.6,No precipitation,12,,,,
17.04.2020 20:00,14.9,,,,80,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
17.04.2020 19:00,15.5,,,,75,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
17.04.2020 18:00,16.8,,,,67,Wind blowing from the south-west,2,,,, ,,,,19.5,,,,,,,10.7,No precipitation,12,,,,
17.04.2020 17:00,18.1,,,,63,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
17.04.2020 16:00,18.1,,,,63,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
17.04.2020 15:00,19.1,,,,53,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,9.3,No precipitation,1,,,,
17.04.2020 14:00,18.5,,,,57,Wind blowing from the south-west,6,,,, ,,,,,,,,,,,9.7,No precipitation,1,,,,
17.04.2020 13:00,18.1,,,,58,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,,9.6,No precipitation,1,,,,
17.04.2020 12:00,18.1,,,,64,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,11.2,No precipitation,6,,,,
17.04.2020 11:00,17.8,751.4,760.6,0.9,60,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
17.04.2020 10:00,17.3,751.1,760.3,1.0,68,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
17.04.2020 09:00,16.0,,,,78,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
17.04.2020 08:00,15.6,750.5,759.7,1.2,84,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
17.04.2020 07:00,14.9,750.1,759.3,0.9,88,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,12.9,No precipitation,1,,,,
17.04.2020 06:00,13.9,749.5,758.8,0.3,94,Wind blowing from the south-west,3,,,, ,,,13.5,,,,,,,,12.9,3,12,,,,
17.04.2020 05:00,13.6,749.3,758.5,0.0,93,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,12.4,No precipitation,1,,,,
17.04.2020 04:00,14.2,749.2,758.5,,94,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,13.3,3,1,,,,
17.04.2020 03:00,15.1,749.2,758.5,,90,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,13.4,No precipitation,1,,,,
17.04.2020 02:00,14.8,749.3,758.5,,92,Wind blowing from the south,4,,,, ,,,,,,,,,,,13.5,No precipitation,1,,,,
17.04.2020 01:00,15.0,,,,91,Wind blowing from the south-southwest,6,,,, ,,,,,,,,,,,13.6,No precipitation,1,,,,
17.04.2020 00:00,15.3,,,,88,Wind blowing from the south-southwest,6,,,, ,,,,,,,,,,,13.3,0.2,6,,,,
16.04.2020 23:00,15.3,,,,90,Wind blowing from the south,5,,,, ,,,,,,,,,,,13.6,No precipitation,1,,,,
16.04.2020 22:00,15.2,,,,89,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,13.4,No precipitation,1,,,,
16.04.2020 21:00,15.3,,,,88,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,13.3,9,12,,,,
16.04.2020 20:00,15.5,,,,88,Wind blowing from the south-west,6,,,, ,,,,,,,,,,,13.5,No precipitation,1,,,,
16.04.2020 19:00,15.2,,,,89,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,13.3,0.2,1,,,,
16.04.2020 18:00,15.5,,,,92,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,14.2,9,12,,,,
16.04.2020 17:00,15.4,,,,93,Wind blowing from the south-west,6,,,, ,,,,,,,,,,,14.3,3,1,,,,
16.04.2020 15:00,17.9,747.8,757.0,-0.8,75,Wind blowing from the south-southwest,8,,,, ,,,,,,,,,,,13.4,0.7,1,,,,
16.04.2020 14:00,,747.8,757.0,-0.7,,Wind blowing from the south-southwest,6,,,, ,,,,,,,,,,,,0.9,1,,,,
16.04.2020 13:00,16.3,,,,86,Wind blowing from the south-southwest,7,,,, ,,,,,,,,,,,13.9,0.5,1,,,,
16.04.2020 12:00,14.3,748.6,757.9,,87,Wind blowing from the south-southwest,7,,,, ,,,,,,,,,,,12.2,1,6,,,,
16.04.2020 11:00,16.6,748.5,757.6,0.7,77,Wind blowing from the south-southwest,7,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
16.04.2020 06:00,13.8,747.1,756.3,-1.0,91,Wind blowing from the south,4,,,, ,,,12.5,,,,,,,,12.4,16,12,,,,
16.04.2020 05:00,12.5,747.2,756.5,-1.4,94,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,11.6,3,1,,,,
16.04.2020 04:00,13.0,747.9,757.2,-1.5,95,Wind blowing from the south,4,,,, ,,,,,,,,,,,12.2,4,1,,,,
16.04.2020 03:00,13.3,748.1,757.4,-1.6,97,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,12.9,9,1,,,,
16.04.2020 02:00,14.7,748.6,757.9,-1.2,85,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
16.04.2020 01:00,14.9,749.4,758.6,-0.4,83,Wind blowing from the south,4,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
16.04.2020 00:00,14.5,749.7,758.9,-0.3,88,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.6,No precipitation,6,,,,
15.04.2020 23:00,14.4,749.8,759.1,0.3,88,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
15.04.2020 22:00,14.1,749.8,759.1,0.7,88,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
15.04.2020 21:00,14.5,750.0,759.2,1.3,86,Wind blowing from the south,3,,,, ,,,,,,,,,,,12.1,1,12,,,,
15.04.2020 20:00,14.8,749.5,758.8,1.2,80,Wind blowing from the south,4,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
15.04.2020 19:00,15.3,749.1,758.3,1.3,78,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
15.04.2020 18:00,15.4,748.7,757.9,1.0,77,Wind blowing from the south-west,6,,,, ,,,,17.2,,,,,,,11.4,6,12,,,,
15.04.2020 17:00,16.1,748.3,757.4,1.2,72,Wind blowing from the south-southwest,6,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
15.04.2020 16:00,16.6,747.8,757.0,1.2,79,Wind blowing from the south-west,7,,,, ,,,,,,,,,,,12.9,0.3,1,,,,
15.04.2020 15:00,16.5,747.7,756.8,1.7,66,Wind blowing from the south-west,8,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
15.04.2020 14:00,16.1,747.1,756.2,1.5,65,Wind blowing from the south-west,8,,,, ,,,,,,,,,,,9.5,No precipitation,1,,,,
15.04.2020 13:00,16.3,746.6,755.8,1.3,66,Wind blowing from the south-west,8,,,, ,,,,,,,,,,,9.9,No precipitation,1,,,,
15.04.2020 12:00,15.6,746.0,755.2,1.3,71,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,10.3,6,6,,,,
15.04.2020 11:00,14.9,745.6,754.8,1.1,80,Wind blowing from the south-west,8,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
15.04.2020 10:00,14.0,745.3,754.5,0.9,90,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,12.3,1,1,,,,
15.04.2020 09:00,14.6,744.7,753.9,0.6,89,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
15.04.2020 08:00,12.1,744.5,753.7,0.1,97,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,11.6,2,1,,,,
15.04.2020 07:00,11.9,744.4,753.7,0.0,96,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,11.3,2,1,,,,
15.04.2020 06:00,12.0,744.1,753.4,-0.8,96,Wind blowing from the east-southeast,3,,,, ,,,11.4,,,,,,,,11.4,5,12,,,,
15.04.2020 05:00,12.1,744.4,753.6,-0.4,97,Wind blowing from the east,3,,,, ,,,,,,,,,,,11.6,0.6,1,,,,
15.04.2020 04:00,11.7,744.4,753.7,-0.9,97,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,11.2,2,1,,,,
15.04.2020 03:00,11.7,744.9,754.2,-0.5,95,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,10.9,0.5,1,,,,
15.04.2020 02:00,11.7,744.8,754.0,-0.8,94,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
15.04.2020 01:00,11.9,745.3,754.5,0.1,95,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
15.04.2020 00:00,12.2,745.4,754.7,0.2,94,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,11.3,2,6,,,,
14.04.2020 23:00,12.9,745.6,754.9,0.5,86,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,10.6,0.1,1,,,,
14.04.2020 22:00,13.1,745.2,754.4,0.7,94,Wind blowing from the south,3,,,, ,,,,,,,,,,,12.1,2,1,,,,
14.04.2020 21:00,13.7,745.2,754.4,0.6,87,Wind blowing from the south,5,,,, ,,,,,,,,,,,11.6,9,12,,,,
14.04.2020 20:00,13.9,745.1,754.3,0.3,88,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,11.9,0.2,1,,,,
14.04.2020 19:00,14.6,744.5,753.7,-0.1,90,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,13.0,0.2,1,,,,
14.04.2020 18:00,14.7,744.6,753.8,-0.4,92,Wind blowing from the east-southeast,2,,,, ,,,,20.5,,,,,,,13.4,10,12,,,,
14.04.2020 17:00,14.9,744.8,754.0,-0.8,93,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,13.7,5,1,,,,
14.04.2020 16:00,15.0,744.6,753.8,-1.6,91,Wind blowing from the east-southeast,6,,,, ,,,,,,,,,,,13.5,3,1,,,,
14.04.2020 15:00,18.5,745.0,754.0,-1.7,66,Wind blowing from the east,4,,,, ,,,,,,,,,,,11.9,No precipitation,1,,,,
14.04.2020 14:00,20.0,745.6,754.6,-1.5,48,Wind blowing from the south,4,,,, ,,,,,,,,,,,8.6,No precipitation,1,,,,
14.04.2020 13:00,19.6,746.2,755.2,-0.9,46,Wind blowing from the south,4,,,, ,,,,,,,,,,,7.5,No precipitation,1,,,,
14.04.2020 12:00,18.8,746.7,755.8,-0.1,59,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,10.6,1,6,,,,
14.04.2020 11:00,17.2,747.1,756.2,0.3,58,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,,8.8,No precipitation,1,,,,
14.04.2020 10:00,15.6,747.1,756.4,0.3,80,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
14.04.2020 09:00,13.8,746.8,756.1,0.3,88,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
14.04.2020 08:00,12.2,746.8,756.1,0.2,93,Wind blowing from the east,2,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
14.04.2020 07:00,11.9,746.8,756.0,0.0,95,Wind blowing from the east,2,,,, ,,,,,,,,,,,11.1,1,1,,,,
14.04.2020 06:00,11.3,746.5,755.8,-0.3,93,Wind blowing from the north-east,2,,,, ,,,11.0,,,,,,,,10.2,0.9,12,,,,
14.04.2020 05:00,11.2,746.6,755.9,-0.3,93,"Calm, no wind",0,,,, ,,,,,,,,,,,10.1,0.6,1,,,,
14.04.2020 04:00,11.2,746.8,756.1,-0.6,91,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,9.8,0.3,1,,,,
14.04.2020 03:00,11.6,746.8,756.2,-0.7,81,"Calm, no wind",0,,,, ,,,,,,,,,,,8.5,No precipitation,1,,,,
14.04.2020 02:00,11.3,746.9,756.3,-0.5,77,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
14.04.2020 01:00,12.0,747.4,756.7,0.0,68,"Calm, no wind",0,,,, ,,,,,,,,,,,6.3,No precipitation,1,,,,
14.04.2020 00:00,12.1,747.5,756.8,0.2,67,"Calm, no wind",0,,,, ,,,,,,,,,,,6.2,No precipitation,6,,,,
13.04.2020 23:00,12.1,747.4,756.7,0.6,67,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,6.1,No precipitation,1,,,,
13.04.2020 22:00,12.6,747.4,756.7,1.2,67,Wind blowing from the west,2,,,, ,,,,,,,,,,,6.5,No precipitation,1,,,,
13.04.2020 21:00,12.7,747.3,756.6,1.4,64,Wind blowing from the west,2,,,, ,,,,,,,,,,,6.0,,,,,,
13.04.2020 20:00,13.1,746.8,756.1,0.9,62,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,5.9,No precipitation,1,,,,
13.04.2020 19:00,14.2,746.2,755.4,0.3,55,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,5.3,No precipitation,1,,,,
13.04.2020 18:00,16.1,745.9,755.1,-0.1,51,Wind blowing from the west,2,,,, ,,,,17.4,,,,,,,6.0,2,12,,,,
13.04.2020 17:00,15.1,745.9,755.1,-0.4,59,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,7.2,No precipitation,1,,,,
13.04.2020 16:00,15.3,745.9,755.0,-0.8,60,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,7.5,No precipitation,1,,,,
13.04.2020 15:00,15.3,746.0,755.2,-1.1,60,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,7.5,No precipitation,1,,,,
13.04.2020 14:00,15.0,746.3,755.5,-1.0,73,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
13.04.2020 13:00,14.6,746.7,755.8,-0.5,73,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,9.7,No precipitation,1,,,,
13.04.2020 12:00,13.0,747.1,756.3,0.0,88,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,11.1,2,6,,,,
13.04.2020 11:00,12.2,747.3,756.6,-0.1,92,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,11.0,0.6,1,,,,
13.04.2020 10:00,12.6,747.2,756.5,-0.5,92,Wind blowing from the north,4,,,, ,,,,,,,,,,,11.4,0.7,1,,,,
13.04.2020 09:00,12.4,747.1,756.4,-0.6,93,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,11.3,0.2,1,,,,
13.04.2020 08:00,13.9,747.4,756.7,-0.7,78,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,10.1,No precipitation,1,,,,
13.04.2020 07:00,13.0,747.7,757.0,-0.5,84,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
13.04.2020 06:00,12.7,747.7,757.0,-1.0,86,Wind blowing from the west,2,,,, ,,,12.6,,,,,,,,10.4,No precipitation,12,,,,
13.04.2020 05:00,12.8,748.1,757.3,-1.0,85,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
13.04.2020 04:00,12.8,748.2,757.4,,92,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
13.04.2020 03:00,13.3,748.7,757.9,,87,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
13.04.2020 02:00,13.1,749.1,758.4,,85,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
13.04.2020 01:00,13.2,,,,85,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
13.04.2020 00:00,13.4,,,,86,Wind blowing from the north,3,,,, ,,,,,,,,,,,11.0,No precipitation,6,,,,
12.04.2020 23:00,13.8,,,,82,Wind blowing from the north,3,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
12.04.2020 22:00,14.2,,,,82,Wind blowing from the north,3,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
12.04.2020 21:00,14.2,,,,81,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,10.9,No precipitation,12,,,,
12.04.2020 20:00,14.6,,,,81,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
12.04.2020 19:00,15.2,,,,79,Wind blowing from the north,3,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
12.04.2020 18:00,17.3,,,,73,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,12.4,No precipitation,12,,,,
12.04.2020 17:00,19.1,,,,67,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,12.9,No precipitation,1,,,,
12.04.2020 16:00,20.8,,,,62,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,13.3,No precipitation,1,,,,
12.04.2020 15:00,22.0,,,,60,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,13.9,No precipitation,1,,,,
12.04.2020 14:00,21.2,,,,59,Wind blowing from the north,2,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
12.04.2020 13:00,20.2,,,,63,Wind blowing from the north,3,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
12.04.2020 12:00,19.8,,,,65,Wind blowing from the north-east,3,,,, ,,,,,,,,,,,13.1,No precipitation,6,,,,
12.04.2020 11:00,19.4,,,,68,Wind blowing from the east,3,,,, ,,,,,,,,,,,13.3,No precipitation,1,,,,
12.04.2020 10:00,18.6,753.3,762.4,-0.1,69,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
12.04.2020 09:00,16.5,,,,72,Wind blowing from the north,2,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
12.04.2020 08:00,14.0,753.7,763.0,0.3,82,Wind blowing from the north,2,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
12.04.2020 07:00,13.3,753.4,762.8,-0.3,84,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
12.04.2020 06:00,12.4,753.4,762.8,-0.4,86,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,10.1,No precipitation,12,,,,
12.04.2020 05:00,12.5,753.4,762.8,-0.5,87,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,10.3,No precipitation,1,,,,
12.04.2020 04:00,12.9,753.7,763.0,,85,Wind blowing from the north,2,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
12.04.2020 03:00,12.7,753.8,763.1,,87,Wind blowing from the north,3,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
12.04.2020 02:00,12.7,753.9,763.2,,84,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
12.04.2020 01:00,12.7,,,,84,Wind blowing from the north,2,,,, ,,,,,,,,,,,10.1,No precipitation,1,,,,
12.04.2020 00:00,13.0,,,,84,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,10.4,No precipitation,6,,,,
11.04.2020 23:00,13.2,,,,83,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
11.04.2020 22:00,13.4,,,,81,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
11.04.2020 21:00,13.8,,,,79,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,10.2,No precipitation,12,,,,
11.04.2020 20:00,14.1,,,,78,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
11.04.2020 19:00,14.9,,,,77,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
11.04.2020 17:00,18.6,,,,65,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,11.9,No precipitation,1,,,,
11.04.2020 16:00,19.7,,,,63,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,12.4,No precipitation,1,,,,
11.04.2020 15:00,20.4,754.5,763.6,,61,Wind blowing from the north,3,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
11.04.2020 14:00,20.8,,,,60,Wind blowing from the north,2,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
11.04.2020 13:00,19.5,,,,66,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,12.9,No precipitation,1,,,,
11.04.2020 12:00,19.1,,,,67,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,12.9,No precipitation,6,,,,
11.04.2020 11:00,18.8,,,,65,Wind blowing from the north,2,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
11.04.2020 10:00,16.4,756.4,765.7,0.3,73,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
11.04.2020 09:00,14.5,,,,80,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
11.04.2020 08:00,14.1,756.4,765.7,0.4,85,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
11.04.2020 07:00,13.1,756.1,765.4,0.1,89,Wind blowing from the north,1,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
