Local time in Aberdaron,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
17.03.2020 22:00,9.1,756.3,765.0,-0.1,100,Wind blowing from the south-southwest,17,,,, ,,,,,,,Less than  50,,,0.3,9.1,,,,,,
17.03.2020 21:00,9.1,756.3,765.0,-0.1,100,Wind blowing from the south-southwest,19,,,, ,,,,,,,,,,0.2,9.1,,,,,,
17.03.2020 20:00,9.1,756.5,765.3,0.1,100,Wind blowing from the south-west,17,,,, ,,,,,,,,,,0.3,9.1,,,,,,
17.03.2020 19:00,9.0,756.4,765.1,-0.2,100,Wind blowing from the south-southwest,16,,,, ,,,,,,,,,,0.3,9.0,,,,,,
17.03.2020 18:00,8.9,756.4,765.1,-0.9,100,Wind blowing from the south-southwest,16,,,, ,,,,9.1,,,,,,0.1,8.9,0.8,12,,,,
17.03.2020 17:00,8.9,756.4,765.1,-1.5,100,Wind blowing from the south-southwest,16,,,, ,,,,,,,,,,0.2,8.9,,,,,,
17.03.2020 16:00,9.1,756.6,765.4,-1.7,100,Wind blowing from the south-southwest,17,,,, ,,,,,,,,,,0.3,9.1,,,,,,
17.03.2020 15:00,8.9,757.3,766.0,-1.5,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,,,,0.1,8.9,,,,,,
17.03.2020 14:00,8.8,757.9,766.6,-1.0,100,Wind blowing from the south-southwest,14,,,, ,,,,,,,,,,0.1,8.8,,,,,,
17.03.2020 13:00,8.9,758.3,767.1,-0.7,100,Wind blowing from the south-southwest,13,,,, ,,,,,,,,,,less than 0.1,8.9,,,,,,
17.03.2020 12:00,8.8,758.8,767.6,0.0,100,Wind blowing from the south-southwest,10,,,, ,,,,,,,,,,less than 0.1,8.8,No precipitation,6,,,,
17.03.2020 11:00,8.7,758.9,767.7,0.3,100,Wind blowing from the south-west,11,,,, ,,,,,,,Less than  50,,,2.4,8.7,,,,,,
17.03.2020 10:00,8.6,759.0,767.8,0.6,100,Wind blowing from the south-west,12,,,, ,,,,,,,50-100,,,6.0,8.6,,,,,,
17.03.2020 09:00,8.3,758.8,767.5,0.8,100,Wind blowing from the south-west,10,,,, ,,,,,,,Less than  50,,,6.0,8.3,,,,,,
17.03.2020 08:00,8.3,758.6,767.5,1.0,100,Wind blowing from the south-west,10,,,, ,,,,,,,,,,0.1,8.3,,,,,,
17.03.2020 07:00,8.4,758.4,767.2,1.1,100,Wind blowing from the south-west,9,,,, ,,,,,,,,,,0.1,8.4,,,,,,
17.03.2020 06:00,8.6,758.0,766.8,0.8,100,Wind blowing from the south-west,11,,,, ,,,,,,,,,,0.1,8.6,4.0,12,,,,
17.03.2020 05:00,8.6,757.6,766.3,0.3,100,Wind blowing from the south-west,13,,,, ,,,,,,,,,,less than 0.1,8.6,,,,,,
17.03.2020 04:00,8.6,757.3,766.1,0.3,100,Wind blowing from the south-west,14,,,, ,,,,,,,50-100,,,1.0,8.6,,,,,,
17.03.2020 03:00,8.1,757.2,766.0,0.2,100,Wind blowing from the south-southwest,13,,,, ,,,,,,,,,,0.1,8.1,,,,,,
17.03.2020 02:00,8.0,757.3,766.0,0.4,100,Wind blowing from the south-west,14,,,, ,,,,,,,,,,0.1,8.0,,,,,,
17.03.2020 01:00,7.8,757.0,765.8,0.0,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,50-100,,,0.2,7.8,,,,,,
17.03.2020 00:00,9.3,756.2,765.0,-0.8,100,Wind blowing from the south-west,17,,,, ,,,,,,,Less than  50,,,0.2,9.3,0.6,6,,,,
16.03.2020 23:00,8.0,756.9,765.7,-0.1,95,Wind blowing from the south-west,16,,,, ,,,,,,,200-300,,,9.0,7.2,,,,,,
16.03.2020 22:00,8.0,757.0,765.7,0.2,93,Wind blowing from the south-west,14,,,, ,,,,,,,200-300,,,10.0,6.9,,,,,,
16.03.2020 21:00,8.0,757.0,765.8,0.1,90,Wind blowing from the south-southwest,15,,,, ,,,,,,,300-600,,,12.0,6.5,,,,,,
16.03.2020 20:00,8.0,757.0,765.8,0.2,88,Wind blowing from the south-southwest,15,,,, ,,,,,,,600-1000,,,15.0,6.1,,,,,,
16.03.2020 19:00,,756.8,,-0.2,,Wind blowing from the south-southwest,14,,,, ,,,,,,,600-1000,,,15.0,,,,,,,
16.03.2020 18:00,,756.9,,-0.3,,Wind blowing from the south-southwest,14,,,, ,,,,,,,1000-1500,,,16.0,,,,,,,
16.03.2020 17:00,,756.8,,-0.4,,Wind blowing from the south-southwest,14,,,, ,,,,,,,1500-2000,,,16.0,,,,,,,
16.03.2020 16:00,,757.0,,-0.4,,Wind blowing from the south-southwest,14,,,, ,,,,,,,1500-2000,,,22.0,,,,,,,
16.03.2020 15:00,,757.2,,-0.5,,,,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,,,,,,,
16.03.2020 14:00,,757.2,,-0.4,,,,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,,,,,,,
16.03.2020 13:00,7.4,757.4,766.2,-0.2,81,,,,,, ,,,,,,,300-600,,,23.0,4.4,,,,,,
16.03.2020 12:00,7.8,757.7,766.5,0.5,71,Wind blowing from the south-west,10,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,2.9,No precipitation,6,,,,
16.03.2020 11:00,7.6,757.6,766.3,0.9,72,Wind blowing from the south-west,8,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,2.8,,,,,,
16.03.2020 10:00,7.3,757.6,766.3,1.2,74,Wind blowing from the south-west,6,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.0,,,,,,
16.03.2020 09:00,6.4,757.2,766.0,1.2,80,Wind blowing from the west-southwest,7,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.1,,,,,,
16.03.2020 08:00,5.5,756.7,765.6,1.2,81,Wind blowing from the west-southwest,5,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,2.5,,,,,,
16.03.2020 07:00,4.3,756.4,765.3,1.3,89,Wind blowing from the west,5,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,2.6,,,,,,
16.03.2020 06:00,4.2,756.0,764.8,1.1,91,Wind blowing from the west,5,,,, ,,,4.1,,,,300-600,,,30.0,2.8,No precipitation,12,,,,
16.03.2020 05:00,4.5,755.5,764.3,1.0,90,Wind blowing from the west,6,,,, ,,,,,,,300-600,,,30.0,3.0,,,,,,
16.03.2020 04:00,4.4,755.1,764.0,1.2,89,Wind blowing from the west-northwest,4,,,, ,,,,,,,300-600,,,26.0,2.7,,,,,,
16.03.2020 03:00,4.9,754.9,763.7,1.5,87,Wind blowing from the west-northwest,5,,,, ,,,,,,,300-600,,,26.0,2.9,,,,,,
16.03.2020 02:00,5.1,754.5,763.3,1.4,86,Wind blowing from the west-northwest,7,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,2.9,,,,,,
16.03.2020 01:00,5.2,753.9,762.7,1.4,85,Wind blowing from the north-west,8,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,2.9,,,,,,
16.03.2020 00:00,7.7,757.0,765.7,5.2,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,50-100,,,1.5,7.7,0.4,6,,,,
15.03.2020 23:00,5.6,753.1,761.9,2.0,82,Wind blowing from the north-west,7,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,2.7,,,,,,
15.03.2020 22:00,5.9,752.5,761.3,2.2,82,Wind blowing from the north-west,7,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.0,,,,,,
15.03.2020 21:00,6.4,751.8,760.6,2.3,77,Wind blowing from the north-west,8,,,, ,,,,,,,1000-1500,,,30.0,2.6,,,,,,
15.03.2020 20:00,6.6,751.1,759.9,2.5,79,Wind blowing from the north-west,7,,,, ,,,,,,,1500-2000,,,30.0,3.2,,,,,,
15.03.2020 19:00,6.4,750.3,759.1,2.4,84,Wind blowing from the north-west,5,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,3.9,,,,,,
15.03.2020 18:00,7.1,749.5,758.2,2.4,83,Wind blowing from the west-northwest,6,,,, ,,,,9.6,,,2500 or more or no clouds.,,,30.0,4.3,No precipitation,12,,,,
15.03.2020 17:00,8.3,748.6,757.3,2.3,77,Wind blowing from the west-northwest,6,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.4,,,,,,
15.03.2020 16:00,8.6,747.9,756.5,2.0,77,Wind blowing from the north-west,6,,,, ,,,,,,,1000-1500,,,40.0,4.8,,,,,,
15.03.2020 15:00,9.4,747.1,755.7,1.8,76,Wind blowing from the west-northwest,6,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,5.4,,,,,,
15.03.2020 14:00,9.3,746.3,754.9,1.6,77,Wind blowing from the west-northwest,6,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,5.5,,,,,,
15.03.2020 13:00,8.2,745.9,754.5,1.8,80,Wind blowing from the north-west,7,,,, ,,,,,,,1500-2000,,,30.0,5.0,,,,,,
15.03.2020 12:00,7.7,745.3,754.0,1.8,86,Wind blowing from the west,6,,,, ,,,,,,,300-600,,,45.0,5.5,No precipitation,6,,,,
15.03.2020 11:00,6.9,744.7,753.4,1.7,85,Wind blowing from the west,7,,,, ,,,,,,,1000-1500,,,30.0,4.6,,,,,,
15.03.2020 10:00,6.9,744.1,752.8,1.8,85,Wind blowing from the west-southwest,8,,,, ,,,,,,,600-1000,,,29.0,4.6,,,,,,
15.03.2020 09:00,6.9,743.5,752.1,1.5,85,Wind blowing from the west-southwest,9,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,4.5,,,,,,
15.03.2020 08:00,6.8,743.0,751.6,1.1,87,Wind blowing from the west-southwest,9,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,4.7,,,,,,
15.03.2020 07:00,7.1,742.3,751.0,0.5,92,Wind blowing from the west-southwest,10,,,, ,,,,,,,300-600,,,14.0,5.8,,,,,,
15.03.2020 06:00,7.3,742.0,750.7,0.0,93,Wind blowing from the south-west,14,,,, ,,,6.8,,,,300-600,,,15.0,6.2,8.0,12,,,,
15.03.2020 05:00,7.0,741.9,750.5,-0.3,93,Wind blowing from the south-west,16,,,, ,,,,,,,200-300,,,23.0,6.0,,,,,,
15.03.2020 04:00,6.9,741.8,750.5,-0.6,99,Wind blowing from the south-southwest,14,,,, ,,,,,,,200-300,,,10.0,6.8,,,,,,
15.03.2020 03:00,7.3,742.0,750.7,-0.7,100,Wind blowing from the south-southwest,14,,,, ,,,,,,,100-200,,,3.6,7.3,,,,,,
15.03.2020 02:00,7.7,742.2,750.8,-0.5,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,50-100,,,2.6,7.7,,,,,,
15.03.2020 01:00,8.0,742.4,751.0,-0.8,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,100-200,,,3.1,8.0,,,,,,
15.03.2020 00:00,5.4,753.4,762.2,,85,Wind blowing from the north-west,7,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.0,No precipitation,6,,,,
14.03.2020 23:00,8.2,742.7,751.3,-1.7,100,Wind blowing from the south-southwest,17,,,, ,,,,,,,Less than  50,,,4.5,8.2,,,,,,
14.03.2020 22:00,8.4,743.2,751.9,-1.8,100,Wind blowing from the south-southwest,17,,,, ,,,,,,,Less than  50,,,2.3,8.4,,,,,,
14.03.2020 21:00,8.3,743.5,752.1,-2.1,100,Wind blowing from the south-southwest,17,,,, ,,,,,,,Less than  50,,,1.9,8.3,,,,,,
14.03.2020 20:00,8.3,744.4,753.1,-1.5,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,Less than  50,,,1.7,8.3,,,,,,
14.03.2020 19:00,8.5,745.0,753.7,-1.2,98,Wind blowing from the south-southwest,14,,,, ,,,,,,,200-300,,,6.0,8.2,,,,,,
14.03.2020 18:00,8.3,745.6,754.3,-1.5,99,Wind blowing from the south-southwest,13,,,, ,,,,9.0,,,100-200,,,6.0,8.2,0.4,12,,,,
14.03.2020 17:00,8.3,745.9,754.5,-1.9,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,50-100,,,5.0,8.3,,,,,,
14.03.2020 16:00,8.2,746.2,754.9,-2.4,100,Wind blowing from the south-southwest,15,,,, ,,,,,,,Less than  50,,,2.6,8.2,,,,,,
14.03.2020 15:00,7.6,747.1,755.8,-2.0,100,Wind blowing from the south-southwest,14,,,, ,,,,,,,50-100,,,0.7,7.6,,,,,,
14.03.2020 14:00,7.1,747.8,756.5,-1.7,97,Wind blowing from the south-southwest,12,,,, ,,,,,,,100-200,,,5.0,6.7,,,,,,
14.03.2020 13:00,7.7,748.6,757.3,-0.8,94,Wind blowing from the south-southwest,9,,,, ,,,,,,,600-1000,,,11.0,6.8,,,,,,
14.03.2020 12:00,8.0,749.1,757.8,-0.2,95,Wind blowing from the south-west,10,,,, ,,,,,,,100-200,,,13.0,7.2,No precipitation,6,,,,
14.03.2020 11:00,9.0,749.5,758.1,0.3,97,Wind blowing from the south-southwest,8,,,, ,,,,,,,100-200,,,6.0,8.6,,,,,,
14.03.2020 10:00,7.8,749.4,758.1,0.5,99,Wind blowing from the south-west,9,,,, ,,,,,,,100-200,,,8.0,7.7,,,,,,
14.03.2020 09:00,7.5,749.3,758.0,0.4,99,Wind blowing from the south-west,8,,,, ,,,,,,,100-200,,,7.0,7.4,,,,,,
14.03.2020 08:00,7.3,749.2,757.9,0.3,100,Wind blowing from the south-west,8,,,, ,,,,,,,100-200,,,10.0,7.3,,,,,,
14.03.2020 07:00,7.5,748.9,757.6,0.0,100,Wind blowing from the south-west,7,,,, ,,,,,,,Less than  50,,,1.5,7.5,,,,,,
14.03.2020 06:00,7.5,748.9,757.6,-0.2,100,Wind blowing from the south-southwest,8,,,, ,,,5.6,,,,Less than  50,,,0.8,7.5,2.0,12,,,,
14.03.2020 05:00,7.4,748.9,757.6,-0.6,99,Wind blowing from the south-southwest,8,,,, ,,,,,,,50-100,,,4.8,7.3,,,,,,
14.03.2020 04:00,7.1,748.9,757.6,-0.9,97,Wind blowing from the south,5,,,, ,,,,,,,200-300,,,8.0,6.7,,,,,,
14.03.2020 03:00,6.7,749.1,757.9,-1.0,95,Wind blowing from the south-southeast,6,,,, ,,,,,,,200-300,,,30.0,6.0,,,,,,
14.03.2020 02:00,6.6,749.5,758.3,-1.3,94,Wind blowing from the south-southeast,8,,,, ,,,,,,,300-600,,,50.0,5.7,,,,,,
14.03.2020 01:00,6.5,749.8,758.6,-1.4,94,Wind blowing from the south-southeast,9,,,, ,,,,,,,300-600,,,24.0,5.6,,,,,,
14.03.2020 00:00,6.2,750.1,758.9,-1.3,95,Wind blowing from the south-southeast,10,,,, ,,,,,,,200-300,,,12.0,5.5,2.0,6,,,,
13.03.2020 23:00,5.8,750.8,759.6,-1.1,96,Wind blowing from the south-southeast,8,,,, ,,,,,,,200-300,,,4.3,5.2,,,,,,
13.03.2020 22:00,5.8,751.2,760.0,-1.3,95,Wind blowing from the south-east,8,,,, ,,,,,,,300-600,,,6.0,5.0,,,,,,
13.03.2020 21:00,5.9,751.4,760.2,-1.3,92,Wind blowing from the south-east,8,,,, ,,,,,,,1000-1500,,,14.0,4.7,,,,,,
13.03.2020 20:00,5.7,751.9,760.8,-1.2,91,Wind blowing from the south-southeast,10,,,, ,,,,,,,1000-1500,,,15.0,4.4,,,,,,
13.03.2020 19:00,6.2,752.5,761.3,-1.1,89,Wind blowing from the south-southeast,8,,,, ,,,,,,,600-1000,,,10.0,4.5,,,,,,
13.03.2020 18:00,7.1,752.7,761.5,-1.6,83,Wind blowing from the south-southeast,7,,,, ,,,,9.5,,,2500 or more or no clouds.,,,30.0,4.4,No precipitation,12,,,,
13.03.2020 17:00,7.1,753.1,761.8,-1.6,83,Wind blowing from the south-southeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,4.4,,,,,,
13.03.2020 16:00,7.8,753.6,762.4,-1.3,80,Wind blowing from the south,5,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,4.6,,,,,,
13.03.2020 15:00,8.0,754.3,763.0,-0.7,77,Wind blowing from the south,6,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,4.2,,,,,,
13.03.2020 14:00,9.0,754.7,763.5,,76,Wind blowing from the south-southwest,7,,,, ,,,,,,,2500 or more or no clouds.,,,17.0,5.0,,,,,,
13.03.2020 13:00,9.4,754.9,763.6,0.2,76,Wind blowing from the south-southwest,7,,,, ,,,,,,,300-600,,,16.0,5.3,,,,,,
13.03.2020 12:00,8.5,755.0,763.8,0.7,76,Wind blowing from the west-southwest,7,,,, ,,,,,,,1000-1500,,,18.0,4.5,No precipitation,6,,,,
13.03.2020 11:00,7.2,755.0,763.8,1.2,87,Wind blowing from the west-southwest,8,,,, ,,,,,,,300-600,,,15.0,5.2,,,,,,
13.03.2020 10:00,6.6,754.7,763.6,1.1,85,Wind blowing from the west-southwest,9,,,, ,,,,,,,300-600,,,11.0,4.2,,,,,,
13.03.2020 09:00,7.1,754.3,763.0,1.1,85,Wind blowing from the west,8,,,, ,,,,,,,300-600,,,20.0,4.7,,,,,,
13.03.2020 08:00,6.3,753.8,762.6,1.0,87,Wind blowing from the west,10,,,, ,,,,,,,600-1000,,,20.0,4.3,,,,,,
13.03.2020 07:00,6.1,753.6,762.4,1.3,87,Wind blowing from the west-southwest,11,,,, ,,,,,,,600-1000,,,18.0,4.1,,,,,,
13.03.2020 06:00,6.2,753.2,762.0,1.2,88,Wind blowing from the west-southwest,11,,,, ,,,5.7,,,,600-1000,,,15.0,4.3,No precipitation,12,,,,
13.03.2020 05:00,6.2,752.8,761.5,1.3,87,Wind blowing from the west,12,,,, ,,,,,,,300-600,,,18.0,4.2,,,,,,
13.03.2020 04:00,6.0,752.3,761.1,1.3,87,Wind blowing from the west,11,,,, ,,,,,,,1000-1500,,,20.0,4.0,,,,,,
13.03.2020 03:00,6.1,752.0,760.8,1.9,87,Wind blowing from the west,11,,,, ,,,,,,,600-1000,,,17.0,4.0,,,,,,
13.03.2020 02:00,6.1,751.5,760.3,1.7,85,Wind blowing from the west,13,,,, ,,,,,,,600-1000,,,24.0,3.8,,,,,,
13.03.2020 01:00,5.8,751.0,759.7,1.8,87,Wind blowing from the west,12,,,, ,,,,,,,600-1000,,,20.0,3.8,,,,,,
13.03.2020 00:00,6.2,750.1,758.9,1.5,95,Wind blowing from the south-southeast,10,,,, ,,,,,,,200-300,,,12.0,5.5,2.0,6,,,,
12.03.2020 23:00,6.2,749.8,758.5,2.1,84,Wind blowing from the west,14,,,, ,,,,,,,600-1000,,,22.0,3.7,,,,,,
12.03.2020 22:00,6.1,749.2,758.0,1.8,84,Wind blowing from the west,15,,,, ,,,,,,,600-1000,,,22.0,3.6,,,,,,
12.03.2020 21:00,5.8,748.6,757.3,2.0,84,Wind blowing from the west,15,,,, ,,,,,,,1000-1500,,,25.0,3.2,,,,,,
12.03.2020 20:00,6.2,747.7,756.5,1.4,81,Wind blowing from the west-southwest,16,,,, ,,,,,,,600-1000,,,18.0,3.1,,,,,,
12.03.2020 19:00,6.0,747.4,756.1,1.8,82,Wind blowing from the west-southwest,16,,,, ,,,,,,,600-1000,,,21.0,3.2,,,,,,
12.03.2020 18:00,6.5,746.6,755.3,1.3,80,Wind blowing from the west-southwest,16,,,, ,,,,8.2,,,1500-2000,,,23.0,3.3,No precipitation,12,,,,
12.03.2020 17:00,6.4,746.3,755.0,1.0,79,Wind blowing from the west-southwest,16,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.0,,,,,,
12.03.2020 16:00,6.5,745.6,754.3,0.2,81,Wind blowing from the west-southwest,16,,,, ,,,,,,,1500-2000,,,30.0,3.5,,,,,,
12.03.2020 15:00,7.8,745.3,754.0,-0.5,77,Wind blowing from the west-southwest,19,,,, ,,,,,,,600-1000,,,22.0,3.9,,,,,,
12.03.2020 14:00,7.5,745.3,753.9,-0.2,80,Wind blowing from the south-west,19,,,, ,,,,,,,1000-1500,,,10.0,4.2,,,,,,
12.03.2020 13:00,7.5,745.4,754.1,-0.3,75,Wind blowing from the south-west,16,,,, ,,,,,,,1000-1500,,,12.0,3.4,,,,,,
12.03.2020 12:00,7.2,745.8,754.4,-0.1,72,Wind blowing from the south-west,16,,,, ,,,,,,,1000-1500,,,14.0,2.4,No precipitation,6,,,,
12.03.2020 11:00,7.0,745.5,754.1,-0.1,69,Wind blowing from the south-west,15,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,1.6,,,,,,
12.03.2020 10:00,6.5,745.7,754.4,0.6,74,Wind blowing from the south-west,16,,,, ,,,,,,,2500 or more or no clouds.,,,13.0,2.1,,,,,,
12.03.2020 09:00,5.6,745.9,754.6,1.2,77,Wind blowing from the west-southwest,16,,,, ,,,,,,,600-1000,,,19.0,1.9,,,,,,
12.03.2020 08:00,4.9,745.6,754.3,1.0,80,Wind blowing from the west-southwest,14,,,, ,,,,,,,600-1000,,,21.0,1.7,,,,,,
12.03.2020 07:00,4.2,745.1,753.9,0.5,81,Wind blowing from the west-southwest,14,,,, ,,,,,,,2000-2500,,,30.0,1.2,,,,,,
12.03.2020 06:00,4.7,744.7,753.5,0.1,78,Wind blowing from the west-southwest,14,,,, ,,,3.9,,,,600-1000,,,25.0,1.1,1.0,12,,,,
12.03.2020 05:00,4.6,744.6,753.4,-0.4,78,Wind blowing from the west-southwest,15,,,, ,,,,,,,600-1000,,,28.0,1.0,,,,,,
12.03.2020 04:00,5.1,744.6,753.3,0.4,72,Wind blowing from the west-southwest,16,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,0.5,,,,,,
12.03.2020 03:00,4.8,744.6,753.4,1.1,72,Wind blowing from the west-southwest,16,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,0.2,,,,,,
12.03.2020 02:00,4.3,745.0,753.7,2.3,70,Wind blowing from the west,17,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,-0.7,,,,,,
12.03.2020 01:00,4.1,744.2,753.0,2.4,74,Wind blowing from the west,18,,,, ,,,,,,,600-1000,,,23.0,-0.1,,,,,,
12.03.2020 00:00,4.4,743.5,752.2,3.2,74,Wind blowing from the west,21,,,, ,,,,,,,1000-1500,,,23.0,0.1,1.0,6,,,,
11.03.2020 23:00,4.9,742.7,751.4,3.1,75,Wind blowing from the west-southwest,20,,,, ,,,,,,,600-1000,,,20.0,0.7,,,,,,
11.03.2020 22:00,5.2,741.8,750.5,2.2,81,Wind blowing from the west,17,,,, ,,,,,,,600-1000,,,25.0,2.1,,,,,,
11.03.2020 21:00,7.1,740.3,748.9,-0.2,87,Wind blowing from the west-southwest,18,,,, ,,,,,,,300-600,,,13.0,5.1,,,,,,
11.03.2020 20:00,6.7,739.6,748.1,-1.6,90,Wind blowing from the south-west,18,,,, ,,,,,,,1000-1500,,,13.0,5.2,,,,,,
11.03.2020 19:00,7.9,739.6,748.2,-2.6,95,Wind blowing from the south-southwest,19,,,, ,,,,,,,300-600,,,3.0,7.1,,,,,,
11.03.2020 18:00,7.9,740.5,749.1,-2.7,93,Wind blowing from the south-southwest,17,,,, ,,,,9.4,,,300-600,,,8.0,6.9,0.2,12,,,,
11.03.2020 17:00,8.5,741.2,749.8,-3.0,92,Wind blowing from the south-southwest,17,,,, ,,,,,,,300-600,,,9.0,7.2,,,,,,
11.03.2020 16:00,8.9,742.2,750.7,-3.0,90,Wind blowing from the south-southwest,16,,,, ,,,,,,,200-300,,,10.0,7.4,,,,,,
11.03.2020 15:00,9.0,743.2,751.8,-2.5,92,Wind blowing from the south-southwest,14,,,, ,,,,,,,300-600,,,11.0,7.8,,,,,,
11.03.2020 14:00,9.2,744.2,752.8,-1.9,88,Wind blowing from the south-west,15,,,, ,,,,,,,1500-2000,,,14.0,7.3,,,,,,
11.03.2020 13:00,8.6,745.2,753.8,-1.0,91,Wind blowing from the south-west,14,,,, ,,,,,,,1000-1500,,,14.0,7.2,,,,,,
11.03.2020 12:00,8.6,745.7,754.3,-0.8,92,Wind blowing from the south-west,15,,,, ,,,,,,,1000-1500,,,14.0,7.4,0.2,6,,,,
11.03.2020 11:00,9.1,746.1,754.7,-0.5,94,Wind blowing from the south-southwest,14,,,, ,,,,,,,200-300,,,9.0,8.1,,,,,,
11.03.2020 10:00,8.7,746.2,754.9,-0.4,94,Wind blowing from the south-southwest,15,,,, ,,,,,,,300-600,,,8.0,7.7,,,,,,
11.03.2020 09:00,8.4,746.5,755.2,-0.5,97,Wind blowing from the south-southwest,14,,,, ,,,,,,,200-300,,,8.0,7.9,,,,,,
11.03.2020 08:00,7.7,746.6,755.2,-0.5,98,Wind blowing from the south-southwest,13,,,, ,,,,,,,200-300,,,9.0,7.4,,,,,,
11.03.2020 07:00,7.4,746.6,755.3,-0.5,95,Wind blowing from the south-southwest,12,,,, ,,,,,,,300-600,,,17.0,6.7,,,,,,
11.03.2020 06:00,7.4,747.0,755.7,-0.1,92,Wind blowing from the south-west,12,,,, ,,,6.3,,,,300-600,,,18.0,6.2,No precipitation,12,,,,
11.03.2020 05:00,7.2,747.1,755.8,-0.4,94,Wind blowing from the south-west,11,,,, ,,,,,,,200-300,,,15.0,6.3,,,,,,
11.03.2020 04:00,7.3,747.1,755.7,-0.4,95,Wind blowing from the south-west,12,,,, ,,,,,,,200-300,,,17.0,6.5,,,,,,
11.03.2020 03:00,7.1,747.1,755.7,-0.2,84,Wind blowing from the south-west,9,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,4.5,,,,,,
11.03.2020 02:00,6.5,747.5,756.2,0.4,91,Wind blowing from the south-west,5,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,5.1,,,,,,
11.03.2020 01:00,6.7,747.5,756.2,0.5,92,Wind blowing from the west-southwest,8,,,, ,,,,,,,2500 or more or no clouds.,,,13.0,5.4,,,,,,
11.03.2020 00:00,4.4,743.5,752.2,-3.0,74,Wind blowing from the west,21,,,, ,,,,,,,1000-1500,,,23.0,0.1,1.0,6,,,,
10.03.2020 23:00,7.0,747.1,755.8,1.2,87,Wind blowing from the west-southwest,7,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,5.0,,,,,,
10.03.2020 22:00,7.0,747.0,755.6,1.5,92,Wind blowing from the west-southwest,7,,,, ,,,,,,,2500 or more or no clouds.,,,11.0,5.8,,,,,,
10.03.2020 21:00,7.4,746.5,755.1,1.5,85,Wind blowing from the west,7,,,, ,,,,,,,1000-1500,,,14.0,5.0,,,,,,
10.03.2020 20:00,7.9,745.9,754.6,1.4,86,Wind blowing from the west-southwest,8,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,5.7,,,,,,
10.03.2020 19:00,8.0,745.5,754.2,1.4,86,Wind blowing from the west-southwest,9,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,5.8,,,,,,
10.03.2020 18:00,8.0,745.0,753.6,1.5,92,Wind blowing from the west-southwest,7,,,, ,,,,9.9,,,2500 or more or no clouds.,,,13.0,6.8,No precipitation,12,,,,
10.03.2020 17:00,8.7,744.5,753.1,1.3,92,Wind blowing from the west-southwest,9,,,, ,,,,,,,1500-2000,,,21.0,7.4,,,,,,
10.03.2020 16:00,8.7,744.1,752.8,0.9,94,Wind blowing from the west-southwest,9,,,, ,,,,,,,600-1000,,,11.0,7.8,,,,,,
10.03.2020 15:00,9.3,743.5,752.1,0.7,97,Wind blowing from the south-west,12,,,, ,,,,,,,100-200,,,12.0,8.9,,,,,,
10.03.2020 14:00,9.2,743.2,751.9,0.7,98,Wind blowing from the south-west,11,,,, ,,,,,,,100-200,,,7.0,8.9,,,,,,
10.03.2020 13:00,9.3,743.2,751.7,2.1,99,Wind blowing from the south-west,13,,,, ,,,,,,,1000-1500,,,19.0,9.1,,,,,,
