Local time in Sennybridge,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
13.03.2020 19:00,4.8,734.0,762.2,-1.0,87,Wind blowing from the south,4,,,,Rain not freezing slight. ,,,,,,,300-600,,,15.0,2.8,,,,,,
13.03.2020 18:00,5.7,734.3,762.4,-1.1,75,Wind blowing from the south,4,,,,Rain shower(s) or intermittent rain slight. ,,,,9.2,,,1000-1500,,,17.0,1.6,0.2,12,,,,
13.03.2020 17:00,6.1,734.6,762.7,-1.1,72,Wind blowing from the south-southwest,5,,,, ,,,,,,,1500-2000,,,30.0,1.3,,,,,,
13.03.2020 16:00,7.7,735.0,763.0,-0.9,71,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,35.0,2.8,,,,,,
13.03.2020 15:00,8.1,735.4,763.3,-0.7,59,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,27.0,0.5,,,,,,
13.03.2020 14:00,7.7,735.7,763.6,-0.5,73,Wind blowing from the south-west,3,,,,Rain (not freezing). ,,,,,,,1000-1500,,,16.0,3.1,,,,,,
13.03.2020 13:00,8.4,735.9,763.8,0.3,63,Wind blowing from the south-west,5,,,,Rain (not freezing). ,,,,,,,1000-1500,,,35.0,1.8,,,,,,
13.03.2020 12:00,7.0,736.1,764.2,0.6,71,Wind blowing from the west-southwest,4,,,, ,,,,,,,600-1000,,,20.0,2.1,0.2,6,,,,
13.03.2020 11:00,6.6,736.2,764.3,1.1,81,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,14.0,3.5,,,,,,
13.03.2020 10:00,6.4,735.6,763.7,0.8,84,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,15.0,3.9,,,,,,
13.03.2020 09:00,5.1,735.5,763.7,1.3,88,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,9.0,3.2,,,,,,
13.03.2020 08:00,4.2,735.1,763.5,1.1,91,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,12.0,2.8,,,,,,
13.03.2020 07:00,4.2,734.8,763.0,1.2,90,Wind blowing from the west,2,,,,Rain (not freezing). ,,,,,,,300-600,,,12.0,2.7,,,,,,
13.03.2020 06:00,4.2,734.2,762.5,0.9,90,Wind blowing from the west,3,,,,Drizzle not freezing slight. ,,,3.8,,,,300-600,,,11.0,2.7,1.0,12,,,,
13.03.2020 05:00,4.3,734.0,762.3,1.0,89,Wind blowing from the west,2,,,,Rain (not freezing). ,,,,,,,300-600,,,12.0,2.7,,,,,,
13.03.2020 04:00,4.5,733.6,761.8,1.0,88,Wind blowing from the west,3,8,,,Drizzle (not freezing) or snow grains. ,,,,,,,300-600,,,11.0,2.7,,,,,,
13.03.2020 03:00,4.3,733.3,761.5,1.0,92,Wind blowing from the west,3,9,,,Drizzle not freezing slight. ,,,,,,,300-600,,,11.0,3.1,,,,,,
13.03.2020 02:00,4.5,733.0,761.2,1.2,88,Wind blowing from the west,3,8,,,Drizzle and rain slight. ,,,,,,,300-600,,,8.0,2.6,,,,,,
13.03.2020 01:00,4.5,732.6,760.8,1.1,87,Wind blowing from the west,4,,,,Rain (not freezing). ,,,,,,,300-600,,,18.0,2.5,,,,,,
13.03.2020 00:00,4.7,731.3,759.4,0.3,93,Wind blowing from the south-east,8,,,,Rain not freezing slight. ,,,,,,,300-600,,,10.0,3.6,2.0,6,,,,
12.03.2020 23:00,4.3,731.8,760.0,1.6,86,Wind blowing from the west,4,,,,Rain (not freezing). ,,,,,,,300-600,,,22.0,2.2,,,,,,
12.03.2020 22:00,4.2,731.5,759.6,1.8,88,Wind blowing from the west,3,9,,,Rain (not freezing). ,,,,,,,300-600,,,14.0,2.4,,,,,,
12.03.2020 21:00,4.0,731.0,759.2,1.8,91,Wind blowing from the west,2,,,,Rain (not freezing). ,,,,,,,300-600,,,22.0,2.6,,,,,,
12.03.2020 20:00,4.4,730.2,758.3,1.4,87,Wind blowing from the west,3,9,,,Drizzle and rain slight. ,,,,,,,300-600,,,16.0,2.4,,,,,,
12.03.2020 19:00,4.9,729.7,757.7,0.9,81,Wind blowing from the west-southwest,7,,,,Rain (not freezing). ,,,,,,,600-1000,,,20.0,1.8,,,,,,
12.03.2020 18:00,5.1,729.2,757.2,0.5,81,Wind blowing from the west,6,11,17,,Rain shower(s) or intermittent rain slight. ,,,,6.7,,,600-1000,,,16.0,2.1,0.6,12,,,,
12.03.2020 17:00,5.9,728.8,756.7,0.0,77,Wind blowing from the west-southwest,8,15,16,, ,,,,,,,600-1000,,,13.0,2.1,,,,,,
12.03.2020 16:00,5.4,728.8,756.7,0.0,84,Wind blowing from the west-southwest,9,,19,,Rain (not freezing). ,,,,,,,600-1000,,,17.0,2.8,,,,,,
12.03.2020 15:00,5.6,728.7,756.6,-0.4,74,Wind blowing from the west,6,13,16,,Rain (not freezing). ,,,,,,,600-1000,,,11.0,1.3,,,,,,
12.03.2020 14:00,6.3,728.8,756.7,-0.3,68,Wind blowing from the west-southwest,10,15,19,,Rain (not freezing). ,,,,,,,1000-1500,,,15.0,0.8,,,,,,
12.03.2020 13:00,5.0,728.8,756.7,-0.1,81,Wind blowing from the west-southwest,9,14,16,,Rain shower(s) or intermittent rain moderate. ,,,,,,,600-1000,,,13.0,1.9,,,,,,
12.03.2020 12:00,6.5,729.1,756.9,0.6,73,Wind blowing from the west-southwest,9,,16,,Fog ,,,,,,,1000-1500,,,20.0,2.0,0.4,6,,,,
12.03.2020 11:00,5.5,729.1,757.0,1.0,76,Wind blowing from the west-southwest,9,15,16,, ,,,,,,,1000-1500,,,16.0,1.5,,,,,,
12.03.2020 10:00,4.4,728.9,756.9,1.3,79,Wind blowing from the west-southwest,6,12,,, ,,,,,,,600-1000,,,18.0,1.0,,,,,,
12.03.2020 09:00,3.3,728.5,756.6,1.1,87,Wind blowing from the west-southwest,6,,,,Precipitation ,,,,,,,600-1000,,,20.0,1.3,,,,,,
12.03.2020 08:00,2.0,728.1,756.3,0.4,93,Wind blowing from the south-west,8,,,,Precipitation slight or moderate. ,,,,,,,200-300,,,24.0,0.9,,,,,,
12.03.2020 07:00,1.6,727.6,755.8,0.3,94,Wind blowing from the west-southwest,7,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,100-200,,,30.0,0.8,,,,,,
12.03.2020 06:00,1.4,727.4,755.7,-0.2,96,Wind blowing from the south-west,6,,,,Snow ,,,0.7,,,,200-300,,,18.0,0.8,5.0,12,,,,
12.03.2020 05:00,1.3,727.7,756.1,0.2,89,Wind blowing from the west-southwest,7,,16,,Snow shower(s) or intermittent snow moderate. ,,,,,,,300-600,,,4.1,-0.4,,,,,,
12.03.2020 04:00,1.1,727.3,755.7,0.7,84,Wind blowing from the west-southwest,7,12,,,Ice pellets moderate. ,,,,,,,300-600,,,12.0,-1.4,,,,,,
12.03.2020 03:00,1.3,727.6,755.9,1.7,77,Wind blowing from the west-southwest,5,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,-2.4,,,,,,
12.03.2020 02:00,2.0,727.5,755.7,2.1,78,Wind blowing from the west,5,10,13,, ,,,,,,,1000-1500,,,18.0,-1.5,,,,,,
12.03.2020 01:00,2.7,726.6,754.7,2.3,81,Wind blowing from the west-southwest,8,13,,,Rain (not freezing). ,,,,,,,600-1000,,,19.0,-0.3,,,,,,
12.03.2020 00:00,3.5,725.9,754.0,2.2,87,Wind blowing from the west,3,,13,,Rain shower(s) or intermittent rain slight. ,,,,,,,600-1000,,,40.0,1.5,4.0,6,,,,
11.03.2020 23:00,4.2,725.4,753.3,1.8,85,Wind blowing from the west,5,12,16,,Rain shower(s) or intermittent rain moderate. ,,,,,,,300-600,,,8.0,1.8,,,,,,
11.03.2020 22:00,5.9,724.3,752.1,0.1,87,Wind blowing from the west-southwest,8,13,17,,Rain (not freezing). ,,,,,,,300-600,,,16.0,3.9,,,,,,
11.03.2020 21:00,6.7,723.7,751.3,-1.2,93,Wind blowing from the west-southwest,10,16,21,,Drizzle not freezing slight. ,,,,,,,200-300,,,9.0,5.7,,,,,,
11.03.2020 20:00,7.7,723.6,751.0,-1.6,89,Wind blowing from the south-west,14,24,24,,Rain (not freezing). ,,,,,,,200-300,,,15.0,6.0,,,,,,
11.03.2020 19:00,7.6,724.2,751.7,-1.8,93,Wind blowing from the south-west,13,19,20,,Rain not freezing slight. ,,,,,,,200-300,,,19.0,6.6,,,,,,
11.03.2020 18:00,7.4,724.9,752.4,-1.9,95,Wind blowing from the south-west,12,,20,,Rain shower(s) or intermittent rain moderate. ,,,,9.5,,,200-300,,,3.5,6.6,5.0,12,,,,
11.03.2020 17:00,7.3,725.2,752.8,-2.4,94,Wind blowing from the south-west,11,,17,,Rain shower(s) or intermittent rain moderate. ,,,,,,,200-300,,,3.9,6.4,,,,,,
11.03.2020 16:00,7.8,726.0,753.6,-2.3,91,Wind blowing from the south-west,10,,18,,Rain (not freezing). ,,,,,,,300-600,,,13.0,6.4,,,,,,
11.03.2020 15:00,8.0,726.8,754.4,-1.9,93,Wind blowing from the south-west,10,,19,,Rain (not freezing). ,,,,,,,200-300,,,14.0,7.0,,,,,,
11.03.2020 14:00,7.3,727.6,755.4,-1.5,97,Wind blowing from the west-southwest,9,,16,,Rain shower(s) or intermittent rain slight. ,,,,,,,100-200,,,10.0,6.8,,,,,,
11.03.2020 13:00,8.6,728.3,755.9,-1.1,87,Wind blowing from the south-west,10,,15,, ,,,,,,,300-600,,,14.0,6.5,,,,,,
11.03.2020 12:00,8.9,728.7,756.3,-0.6,86,Wind blowing from the west-southwest,11,,16,,Rain (not freezing). ,,,,,,,300-600,,,20.0,6.7,0.6,6,,,,
11.03.2020 11:00,7.7,729.1,756.7,0.0,93,Wind blowing from the west-southwest,9,,16,,Rain shower(s) or intermittent rain slight. ,,,,,,,200-300,,,7.0,6.7,,,,,,
11.03.2020 10:00,7.2,729.4,757.1,0.3,96,Wind blowing from the west-southwest,10,,15,,Rain (not freezing). ,,,,,,,100-200,,,15.0,6.6,,,,,,
11.03.2020 09:00,6.8,729.3,757.1,-0.1,97,Wind blowing from the west-southwest,8,14,14,,Rain (not freezing). ,,,,,,,100-200,,,1.9,6.4,,,,,,
11.03.2020 08:00,6.3,729.1,757.0,0.0,97,Wind blowing from the west-southwest,8,,13,,Drizzle not freezing moderate. ,,,,,,,100-200,,,3.3,5.9,,,,,,
11.03.2020 07:00,5.9,729.1,757.0,0.1,99,Wind blowing from the west-southwest,7,,,,Mist. ,,,,,,,50-100,,,9.0,5.8,,,,,,
11.03.2020 06:00,5.7,729.4,757.3,0.4,98,Wind blowing from the west-southwest,6,,,,Drizzle (not freezing) or snow grains. ,,,5.3,,,,100-200,,,9.0,5.4,1.0,12,,,,
11.03.2020 05:00,5.7,729.1,757.0,0.0,97,Wind blowing from the west-southwest,7,,,,Mist. ,,,,,,,100-200,,,8.0,5.3,,,,,,
11.03.2020 04:00,5.3,729.0,757.0,0.1,98,Wind blowing from the west-southwest,6,,,,Mist. ,,,,,,,300-600,,,9.0,5.0,,,,,,
11.03.2020 03:00,5.6,729.0,757.0,0.2,98,Wind blowing from the west-southwest,6,,,,Mist. ,,,,,,,100-200,,,8.0,5.3,,,,,,
11.03.2020 02:00,6.3,729.1,756.9,0.7,97,Wind blowing from the west-southwest,8,,,,Mist. ,,,,,,,100-200,,,7.0,5.9,,,,,,
11.03.2020 01:00,6.5,728.9,756.7,1.0,99,Wind blowing from the west-southwest,5,,,,Mist. ,,,,,,,100-200,,,5.0,6.3,,,,,,
11.03.2020 00:00,3.5,725.9,754.0,-1.8,87,Wind blowing from the west,3,,13,,Rain shower(s) or intermittent rain slight. ,,,,,,,600-1000,,,40.0,1.5,4.0,6,,,,
10.03.2020 23:00,6.7,728.4,756.2,1.0,99,Wind blowing from the west,4,,,,Mist. ,,,,,,,100-200,,,5.0,6.5,,,,,,
10.03.2020 22:00,6.8,727.9,755.7,0.6,99,Wind blowing from the west-southwest,7,,,,Rain (not freezing). ,,,,,,,50-100,,,5.0,6.7,,,,,,
10.03.2020 21:00,6.8,727.7,755.5,0.8,99,Wind blowing from the west-southwest,6,,,,Drizzle (not freezing) or snow grains. ,,,,,,,50-100,,,3.3,6.7,,,,,,
10.03.2020 20:00,7.1,727.4,755.1,0.7,99,Wind blowing from the west-southwest,7,,,,Rain (not freezing). ,,,,,,,100-200,,,5.0,6.9,,,,,,
10.03.2020 19:00,7.5,727.3,754.9,1.0,97,Wind blowing from the west-southwest,7,,,,Drizzle not freezing slight. ,,,,,,,100-200,,,4.1,7.1,,,,,,
10.03.2020 18:00,7.9,726.9,754.5,0.8,97,Wind blowing from the west-southwest,7,,,,Drizzle not freezing slight. ,,,,10.0,,,100-200,,,2.3,7.4,7.0,12,,,,
10.03.2020 17:00,8.2,726.7,754.2,1.0,97,Wind blowing from the west-southwest,6,,,,Drizzle not freezing slight. ,,,,,,,100-200,,,3.4,7.7,,,,,,
10.03.2020 16:00,8.9,726.3,753.7,0.6,95,Wind blowing from the west-southwest,8,,16,,Rain shower(s) or intermittent rain slight. ,,,,,,,200-300,,,9.0,8.2,,,,,,
10.03.2020 15:00,9.6,726.1,753.5,0.4,98,Wind blowing from the west-southwest,9,14,19,,Drizzle not freezing slight. ,,,,,,,100-200,,,13.0,9.3,,,,,,
10.03.2020 14:00,9.7,725.7,753.1,0.3,99,Wind blowing from the west-southwest,9,,14,,Rain not freezing moderate. ,,,,,,,100-200,,,3.0,9.5,,,,,,
10.03.2020 13:00,9.8,725.7,753.1,0.7,99,Wind blowing from the west-southwest,9,14,15,,Rain (not freezing). ,,,,,,,100-200,,,5.0,9.6,,,,,,
10.03.2020 12:00,9.8,725.7,753.1,0.6,98,Wind blowing from the west-southwest,10,,16,,Drizzle not freezing moderate. ,,,,,,,100-200,,,3.2,9.5,3.0,6,,,,
10.03.2020 11:00,9.6,725.4,752.8,0.3,99,Wind blowing from the west-southwest,11,,16,,Drizzle not freezing slight. ,,,,,,,50-100,,,3.1,9.5,,,,,,
10.03.2020 10:00,9.7,725.0,752.4,0.1,99,Wind blowing from the west-southwest,11,17,19,,Rain not freezing slight. ,,,,,,,50-100,,,3.0,9.6,,,,,,
10.03.2020 09:00,9.2,725.1,752.5,0.0,100,Wind blowing from the west-southwest,9,,14,,Drizzle not freezing moderate. ,,,,,,,50-100,,,2.6,9.2,,,,,,
10.03.2020 08:00,9.1,725.1,752.5,-0.2,99,Wind blowing from the west-southwest,9,,,,Rain not freezing moderate. ,,,,,,,100-200,,,3.0,9.0,,,,,,
10.03.2020 07:00,9.3,724.9,752.3,-0.4,99,Wind blowing from the south-west,8,,13,,Drizzle not freezing heavy. ,,,,,,,50-100,,,2.5,9.2,,,,,,
10.03.2020 06:00,9.3,725.1,752.5,-0.2,100,Wind blowing from the south-west,8,,,,Drizzle not freezing slight. ,,,7.5,,,,50-100,,,3.4,9.3,29.0,12,,,,
10.03.2020 05:00,9.5,725.3,752.7,-0.2,99,Wind blowing from the south-west,6,,,,Drizzle not freezing moderate. ,,,,,,,50-100,,,2.7,9.4,,,,,,
10.03.2020 04:00,9.5,725.3,752.7,-0.3,100,Wind blowing from the west-southwest,6,,,,Drizzle not freezing slight. ,,,,,,,50-100,,,3.2,9.5,,,,,,
10.03.2020 03:00,9.5,725.3,752.7,-0.3,100,Wind blowing from the west-southwest,7,,,,Rain not freezing moderate. ,,,,,,,50-100,,,4.3,9.5,,,,,,
10.03.2020 02:00,9.4,725.5,752.9,-0.1,100,Wind blowing from the south-west,7,,,,Drizzle and rain slight. ,,,,,,,50-100,,,2.3,9.4,,,,,,
10.03.2020 01:00,9.3,725.6,753.1,0.1,99,Wind blowing from the west-southwest,6,,,,Rain not freezing moderate. ,,,,,,,50-100,,,4.5,9.2,,,,,,
10.03.2020 00:00,9.4,725.6,753.0,-0.2,99,Wind blowing from the west-southwest,7,,,,Rain not freezing heavy. ,,,,,,,100-200,,,6.0,9.3,22.0,6,,,,
09.03.2020 23:00,9.3,725.6,753.1,-0.5,99,Wind blowing from the west-southwest,6,,,,Rain not freezing moderate. ,,,,,,,50-100,,,3.3,9.2,,,,,,
09.03.2020 22:00,9.1,725.5,753.0,-1.2,99,Wind blowing from the south-west,7,12,,,Rain not freezing moderate. ,,,,,,,50-100,,,6.0,9.0,,,,,,
09.03.2020 21:00,8.7,725.8,753.3,-1.0,99,Wind blowing from the south-west,8,13,13,,Rain not freezing moderate. ,,,,,,,50-100,,,2.9,8.6,,,,,,
09.03.2020 20:00,8.5,726.1,753.6,-1.4,99,Wind blowing from the south-west,9,,13,,Rain not freezing moderate. ,,,,,,,100-200,,,5.0,8.4,,,,,,
09.03.2020 19:00,8.1,726.7,754.3,-2.3,99,Wind blowing from the south-west,9,,15,,Rain not freezing heavy. ,,,,,,,100-200,,,3.5,7.9,,,,,,
09.03.2020 18:00,7.5,726.8,754.4,-3.1,97,Wind blowing from the south-west,11,,16,,Rain not freezing moderate. ,,,,7.5,,,200-300,,,4.1,7.1,10.0,12,,,,
09.03.2020 17:00,7.0,727.5,755.2,-3.7,95,Wind blowing from the south-west,12,18,18,,Rain not freezing moderate. ,,,,,,,200-300,,,7.0,6.3,,,,,,
09.03.2020 16:00,6.1,729.0,756.9,-2.8,97,Wind blowing from the south-west,9,,13,,Rain not freezing moderate. ,,,,,,,100-200,,,6.0,5.7,,,,,,
09.03.2020 15:00,5.7,729.9,757.9,-2.5,96,Wind blowing from the south-west,8,,,,Rain not freezing slight. ,,,,,,,200-300,,,10.0,5.1,,,,,,
09.03.2020 14:00,5.1,731.2,759.3,-1.5,93,Wind blowing from the south-west,8,,13,,Rain not freezing moderate. ,,,,,,,200-300,,,9.0,4.1,,,,,,
09.03.2020 13:00,6.1,731.8,759.8,-0.9,87,Wind blowing from the south-west,7,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,300-600,,,5.0,4.1,,,,,,
09.03.2020 12:00,6.6,732.4,760.3,-0.3,75,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,10.0,2.5,Trace of precipitation,6,,,,
09.03.2020 11:00,5.9,732.7,760.7,0.5,84,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,11.0,3.3,,,,,,
09.03.2020 10:00,5.2,732.7,760.8,0.7,89,Wind blowing from the south-west,5,,,,Haze or smoke or dust in suspension in the air visibility equal to or greater than 1 km. ,,,,,,,300-600,,,9.0,3.5,,,,,,
09.03.2020 09:00,4.5,732.7,760.8,1.5,90,Wind blowing from the west-southwest,4,,,,Haze or smoke or dust in suspension in the air visibility equal to or greater than 1 km. ,,,,,,,300-600,,,9.0,3.0,,,,,,
09.03.2020 08:00,4.4,732.2,760.4,1.6,89,Wind blowing from the west,3,,,,Drizzle (not freezing) or snow grains. ,,,,,,,300-600,,,10.0,2.8,,,,,,
09.03.2020 07:00,4.5,732.0,760.1,1.8,89,Wind blowing from the west,2,,,,Rain (not freezing). ,,,,,,,300-600,,,8.0,2.9,,,,,,
09.03.2020 06:00,4.3,731.2,759.4,1.3,91,Wind blowing from the west,3,,,,Rain shower(s) or intermittent rain slight. ,,,3.5,,,,300-600,,,6.0,2.9,2.0,12,,,,
09.03.2020 05:00,4.1,730.6,758.8,1.5,91,Wind blowing from the west,2,,,,Rain (not freezing). ,,,,,,,300-600,,,16.0,2.8,,,,,,
09.03.2020 04:00,4.3,730.2,758.3,1.9,89,Wind blowing from the west-northwest,2,,,,Rain (not freezing). ,,,,,,,300-600,,,13.0,2.7,,,,,,
09.03.2020 03:00,4.1,729.9,757.9,1.8,91,Wind blowing from the west-northwest,2,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,300-600,,,3.8,2.8,,,,,,
09.03.2020 02:00,3.9,729.1,757.2,1.3,91,Wind blowing from the west,2,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,300-600,,,5.0,2.6,,,,,,
09.03.2020 01:00,3.6,728.3,756.4,0.7,95,Wind blowing from the west-southwest,5,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,300-600,,,8.0,2.8,,,,,,
09.03.2020 00:00,3.9,728.1,756.1,1.1,91,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,,,,300-600,,,16.0,2.6,Trace of precipitation,6,,,,
08.03.2020 23:00,3.6,727.8,755.8,1.4,92,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,22.0,2.4,,,,,,
08.03.2020 22:00,3.7,727.6,755.7,1.5,92,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,20.0,2.5,,,,,,
08.03.2020 21:00,4.0,727.0,754.9,1.2,92,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,25.0,2.8,,,,,,
08.03.2020 20:00,4.5,726.4,754.4,1.3,93,Wind blowing from the west,5,,,,Rain (not freezing). ,,,,,,,300-600,,,22.0,3.4,,,,,,
08.03.2020 19:00,5.1,726.1,754.0,1.1,91,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,18.0,3.7,,,,,,
08.03.2020 18:00,5.0,725.8,753.7,0.9,93,Wind blowing from the west-southwest,5,,,,Rain (not freezing). ,,,,7.4,,,600-1000,,,28.0,3.9,8.0,12,,,,
08.03.2020 17:00,5.9,725.1,752.8,0.2,90,Wind blowing from the west-southwest,7,,14,,Rain shower(s) or intermittent rain slight. ,,,,,,,300-600,,,12.0,4.3,,,,,,
08.03.2020 16:00,7.2,725.0,752.6,0.0,79,Wind blowing from the west-southwest,8,,14,, ,,,,,,,600-1000,,,30.0,3.8,,,,,,
08.03.2020 15:00,6.9,724.9,752.5,-0.2,85,Wind blowing from the west-southwest,9,,14,,Rain (not freezing). ,,,,,,,300-600,,,18.0,4.6,,,,,,
08.03.2020 14:00,6.6,724.9,752.5,-0.3,93,Wind blowing from the west,5,11,,,Rain (not freezing). ,,,,,,,200-300,,,14.0,5.6,,,,,,
08.03.2020 13:00,6.4,725.0,752.7,0.0,91,Wind blowing from the west-southwest,8,13,13,,Rain shower(s) or intermittent rain moderate. ,,,,,,,300-600,,,5.0,5.0,,,,,,
08.03.2020 12:00,7.2,725.1,752.8,0.4,90,Wind blowing from the west-southwest,7,,,, ,,,,,,,200-300,,,15.0,5.7,3.0,6,,,,
08.03.2020 11:00,5.0,725.2,753.0,0.5,93,Wind blowing from the south-west,8,,,,Rain (not freezing). ,,,,,,,200-300,,,35.0,4.0,,,,,,
08.03.2020 10:00,5.4,725.0,752.8,0.5,93,Wind blowing from the west-southwest,7,,14,,Rain shower(s) or intermittent rain heavy. ,,,,,,,300-600,,,6.0,4.4,,,,,,
08.03.2020 09:00,5.9,724.7,752.5,0.6,91,Wind blowing from the west-southwest,8,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,200-300,,,4.7,4.5,,,,,,
08.03.2020 08:00,5.9,724.7,752.5,1.0,95,Wind blowing from the west-southwest,5,,13,,Rain (not freezing). ,,,,,,,200-300,,,10.0,5.1,,,,,,
08.03.2020 07:00,5.8,724.5,752.2,1.7,96,Wind blowing from the south-west,8,13,13,,Rain shower(s) or intermittent rain moderate. ,,,,,,,100-200,,,5.0,5.2,,,,,,
08.03.2020 06:00,5.7,724.1,751.9,1.3,96,Wind blowing from the west-southwest,9,,13,,Rain shower(s) or intermittent rain moderate. ,,,5.6,,,,100-200,,,5.0,5.1,15.0,12,,,,
08.03.2020 05:00,5.8,723.7,751.3,0.6,96,Wind blowing from the west-southwest,9,,19,,Rain (not freezing). ,,,,,,,100-200,,,13.0,5.2,,,,,,
08.03.2020 04:00,7.1,722.8,750.4,-0.8,94,Wind blowing from the south-west,12,17,19,,Rain shower(s) or intermittent rain slight. ,,,,,,,200-300,,,9.0,6.2,,,,,,
08.03.2020 03:00,7.6,722.8,750.4,-1.6,97,Wind blowing from the west-southwest,12,,18,,Rain not freezing slight. ,,,,,,,100-200,,,8.0,7.2,,,,,,
08.03.2020 02:00,8.2,723.1,750.6,-2.1,95,Wind blowing from the south-west,12,18,19,,Rain not freezing moderate. ,,,,,,,200-300,,,7.0,7.5,,,,,,
08.03.2020 01:00,8.4,723.6,751.0,-2.6,97,Wind blowing from the south-west,13,,21,,Rain not freezing moderate. ,,,,,,,200-300,,,5.0,7.9,,,,,,
08.03.2020 00:00,8.4,724.4,751.9,-2.7,96,Wind blowing from the south-west,12,17,18,,Rain not freezing moderate. ,,,,,,,200-300,,,5.0,7.8,7.0,6,,,,
07.03.2020 23:00,8.4,725.2,752.8,-3.0,95,Wind blowing from the south-west,14,20,20,,Rain not freezing moderate. ,,,,,,,200-300,,,5.0,7.7,,,,,,
07.03.2020 22:00,8.1,726.2,753.8,-2.6,96,Wind blowing from the south-west,13,,18,,Rain not freezing moderate. ,,,,,,,100-200,,,4.0,7.5,,,,,,
07.03.2020 21:00,8.0,727.1,754.7,-2.4,97,Wind blowing from the south-west,11,17,19,,Rain shower(s) or intermittent rain moderate. ,,,,,,,100-200,,,3.3,7.5,,,,,,
07.03.2020 20:00,8.0,728.2,755.8,-2.0,95,Wind blowing from the south-west,11,,19,,Drizzle not freezing slight. ,,,,,,,200-300,,,5.0,7.3,,,,,,
07.03.2020 19:00,8.0,728.8,756.5,-1.8,95,Wind blowing from the south-west,12,17,19,,Rain shower(s) or intermittent rain slight. ,,,,,,,200-300,,,8.0,7.2,,,,,,
07.03.2020 18:00,8.0,729.5,757.2,-1.7,92,Wind blowing from the south-west,11,,17,,Haze or smoke or dust in suspension in the air visibility equal to or greater than 1 km. ,,,,8.6,,,200-300,,,9.0,6.8,0.6,12,,,,
07.03.2020 17:00,8.2,730.2,757.9,-1.5,90,Wind blowing from the south-west,11,19,19,, ,,,,,,,200-300,,,12.0,6.7,,,,,,
07.03.2020 16:00,8.2,730.6,758.3,-1.7,92,Wind blowing from the south-west,11,16,16,,Haze or smoke or dust in suspension in the air visibility equal to or greater than 1 km. ,,,,,,,200-300,,,9.0,7.0,,,,,,
07.03.2020 15:00,8.3,731.2,759.0,-1.5,92,Wind blowing from the south-west,11,16,17,,Haze or smoke or dust in suspension in the air visibility equal to or greater than 1 km. ,,,,,,,200-300,,,11.0,7.1,,,,,,
07.03.2020 14:00,8.5,731.7,759.4,-1.0,93,Wind blowing from the south-west,9,,13,,Haze or smoke or dust in suspension in the air visibility equal to or greater than 1 km. ,,,,,,,200-300,,,9.0,7.4,,,,,,
07.03.2020 13:00,8.4,732.3,760.1,-0.7,96,Wind blowing from the south-west,9,,14,,Rain (not freezing). ,,,,,,,100-200,,,7.0,7.8,,,,,,
07.03.2020 12:00,8.0,732.7,760.6,0.1,100,Wind blowing from the south-west,8,,,,Rain (not freezing). ,,,,,,,Less than  50,,,3.0,8.0,0.6,6,,,,
07.03.2020 11:00,7.9,732.7,760.6,0.1,100,Wind blowing from the south-southwest,7,,,,Rain not freezing moderate. ,,,,,,,Less than  50,,,1.5,7.9,,,,,,
07.03.2020 10:00,7.7,733.0,760.9,0.2,100,Wind blowing from the south-west,7,,13,,Drizzle not freezing moderate. ,,,,,,,,,,0.3,7.7,,,,,,
07.03.2020 09:00,7.4,732.6,760.5,-0.4,100,Wind blowing from the west-southwest,9,,13,,Fog or ice fog has begun or become thicker during the past hour. ,,,,,,,Less than  50,,,0.3,7.4,,,,,,
07.03.2020 08:00,6.8,732.6,760.5,-0.4,100,Wind blowing from the west-southwest,7,,,,Fog ,,,,,,,Less than  50,,,5.0,6.8,,,,,,
07.03.2020 07:00,5.8,732.8,760.9,-0.3,100,Wind blowing from the west-southwest,6,,,,Fog or ice fog has become thinner during the past hour. ,,,,,,,50-100,,,0.4,5.8,,,,,,
