Local time in Lake Vyrnwy,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
22.04.2020 23:00,8.7,734.6,767.4,0.4,69,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,3.2,,,,,,
22.04.2020 22:00,9.6,734.5,767.2,0.7,65,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,3.2,,,,,,
22.04.2020 21:00,11.4,734.4,766.8,0.9,60,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,3.9,,,,,,
22.04.2020 20:00,12.4,734.2,766.4,0.6,60,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.8,,,,,,
22.04.2020 19:00,14.0,733.8,765.9,0.2,54,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.8,,,,,,
22.04.2020 18:00,14.8,733.5,765.4,-0.2,51,Wind blowing from the east-northeast,5,,,, ,,,,16.4,,,2500 or more or no clouds.,,,30.0,4.7,No precipitation,12,,,,
22.04.2020 17:00,15.7,733.6,765.4,-0.2,48,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.7,,,,,,
22.04.2020 16:00,15.9,733.6,765.4,-0.4,47,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,4.5,,,,,,
22.04.2020 15:00,15.6,733.7,765.6,-0.4,47,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,4.1,,,,,,
22.04.2020 14:00,15.8,733.8,765.7,-0.4,47,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.4,,,,,,
22.04.2020 13:00,15.1,734.0,765.9,-0.3,53,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,5.4,,,,,,
22.04.2020 12:00,13.4,734.1,766.3,-0.1,62,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,6.1,No precipitation,6,,,,
22.04.2020 11:00,12.0,734.2,766.6,0.0,66,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,5.7,,,,,,
22.04.2020 10:00,11.2,734.3,766.7,,67,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,5.2,,,,,,
22.04.2020 09:00,9.5,734.2,766.8,0.3,76,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,5.4,,,,,,
22.04.2020 08:00,7.6,734.2,767.1,0.6,83,Wind blowing from the east-northeast,6,,,, ,,,,,,,300-600,,,17.0,4.8,,,,,,
22.04.2020 07:00,6.8,734.1,767.0,0.5,86,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,16.0,4.6,,,,,,
22.04.2020 06:00,5.2,733.9,766.9,0.3,89,Wind blowing from the north-east,3,,,, ,,,4.0,,,,2500 or more or no clouds.,,,15.0,3.5,No precipitation,12,,,,
22.04.2020 05:00,4.4,733.6,766.7,0.0,90,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,16.0,2.9,,,,,,
22.04.2020 04:00,4.3,733.6,766.9,-0.3,90,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,17.0,2.8,,,,,,
22.04.2020 03:00,5.2,733.6,766.7,-0.3,86,Wind blowing from the north-east,4,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,3.0,,,,,,
22.04.2020 02:00,5.1,733.6,766.8,-0.2,86,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,2.9,,,,,,
22.04.2020 01:00,5.4,733.9,767.0,0.4,85,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,3.0,,,,,,
22.04.2020 00:00,5.9,733.9,767.0,0.4,82,Wind blowing from the north-east,4,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,3.1,No precipitation,6,,,,
21.04.2020 23:00,6.6,733.8,766.7,0.8,78,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,3.0,,,,,,
21.04.2020 22:00,7.4,733.5,766.3,1.2,72,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,2.6,,,,,,
21.04.2020 21:00,8.6,733.5,766.2,1.7,62,Wind blowing from the north-east,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,1.6,,,,,,
21.04.2020 20:00,10.0,733.0,765.4,1.5,56,Wind blowing from the east-northeast,7,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,1.5,,,,,,
21.04.2020 19:00,11.9,732.3,764.5,0.9,49,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,1.4,,,,,,
21.04.2020 18:00,13.6,731.8,763.9,0.3,42,Wind blowing from the east-northeast,9,,,, ,,,,15.2,,,2500 or more or no clouds.,,,40.0,0.9,No precipitation,12,,,,
21.04.2020 17:00,14.6,731.5,763.4,-0.3,39,Wind blowing from the east-northeast,9,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,0.6,,,,,,
21.04.2020 16:00,14.8,731.4,763.3,-0.4,39,Wind blowing from the east,9,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,0.9,,,,,,
21.04.2020 15:00,14.8,731.5,763.3,-0.5,42,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,1.9,,,,,,
21.04.2020 14:00,14.5,731.8,763.7,-0.4,45,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,2.7,,,,,,
21.04.2020 13:00,14.1,731.8,763.8,-0.2,48,Wind blowing from the east-northeast,9,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.1,,,,,,
21.04.2020 12:00,13.1,732.0,764.1,-0.1,51,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,3.1,No precipitation,6,,,,
21.04.2020 11:00,11.5,732.2,764.5,0.1,60,Wind blowing from the north-east,9,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.9,,,,,,
21.04.2020 10:00,9.9,732.0,764.4,,67,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,4.0,,,,,,
21.04.2020 09:00,8.5,732.1,764.7,0.3,74,Wind blowing from the east-northeast,9,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,4.0,,,,,,
21.04.2020 08:00,7.3,732.1,764.8,0.6,79,Wind blowing from the east-northeast,9,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,3.8,,,,,,
21.04.2020 07:00,6.3,732.1,765.0,0.5,82,Wind blowing from the north-east,7,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,3.4,,,,,,
21.04.2020 06:00,5.1,731.8,764.8,0.0,86,Wind blowing from the north-east,7,,,, ,,,4.5,,,,2500 or more or no clouds.,,,21.0,2.9,No precipitation,12,,,,
21.04.2020 05:00,4.6,731.5,764.6,-0.4,88,Wind blowing from the north-east,7,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,2.7,,,,,,
21.04.2020 04:00,4.8,731.6,764.7,-0.4,86,Wind blowing from the north-east,5,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,2.6,,,,,,
21.04.2020 03:00,5.0,731.8,764.8,-0.3,83,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,2.4,,,,,,
21.04.2020 02:00,4.9,731.9,765.0,-0.2,83,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,2.2,,,,,,
21.04.2020 01:00,4.8,732.0,765.1,-0.2,82,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,2.0,,,,,,
21.04.2020 00:00,4.9,732.1,765.1,-0.1,79,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,1.5,No precipitation,6,,,,
20.04.2020 23:00,5.4,732.1,765.1,0.3,74,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,1.1,,,,,,
20.04.2020 22:00,6.0,732.2,765.1,0.6,63,Wind blowing from the north-east,9,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,-0.6,,,,,,
20.04.2020 21:00,7.0,732.2,765.1,1.0,54,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,-1.8,,,,,,
20.04.2020 20:00,8.4,731.8,764.5,0.8,52,Wind blowing from the east-northeast,12,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,-1.1,,,,,,
20.04.2020 19:00,9.4,731.6,764.2,0.8,52,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,0.0,,,,,,
20.04.2020 18:00,10.8,731.2,763.5,0.2,50,Wind blowing from the east-northeast,10,,,, ,,,,13.3,,,2500 or more or no clouds.,,,50.0,0.6,No precipitation,12,,,,
20.04.2020 17:00,12.0,731.0,763.2,-0.4,42,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,-0.5,,,,,,
20.04.2020 16:00,12.8,730.8,762.9,-1.0,41,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,-0.1,,,,,,
20.04.2020 15:00,12.9,731.0,763.1,-1.2,44,Wind blowing from the east-northeast,11,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,0.9,,,,,,
20.04.2020 14:00,12.6,731.4,763.6,-1.4,45,Wind blowing from the east-northeast,11,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,0.9,,,,,,
20.04.2020 13:00,12.2,731.8,764.0,-0.9,49,Wind blowing from the north-east,11,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,1.8,,,,,,
20.04.2020 12:00,11.6,732.2,764.5,-0.9,49,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,1.1,No precipitation,6,,,,
20.04.2020 11:00,10.8,732.8,765.2,-0.5,56,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,2.3,,,,,,
20.04.2020 10:00,9.1,732.7,765.4,,68,Wind blowing from the east-northeast,10,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,3.4,,,,,,
20.04.2020 09:00,7.2,733.1,766.0,-0.3,78,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,3.6,,,,,,
20.04.2020 08:00,5.4,733.3,766.3,-0.1,86,Wind blowing from the east-northeast,8,,,, ,,,,,,,200-300,,,16.0,3.3,,,,,,
20.04.2020 07:00,4.2,733.4,766.6,0.0,91,Wind blowing from the east-northeast,7,,,, ,,,,,,,200-300,,,11.0,2.9,,,,,,
20.04.2020 06:00,3.9,733.4,766.6,-0.2,91,Wind blowing from the east-northeast,6,,,, ,,,2.6,,,,200-300,,,12.0,2.5,No precipitation,12,,,,
20.04.2020 05:00,3.5,733.4,766.7,-0.3,89,Wind blowing from the east-northeast,5,,,, ,,,,,,,200-300,,,16.0,1.9,,,,,,
20.04.2020 04:00,2.8,733.4,766.8,-0.5,88,Wind blowing from the east-northeast,4,,,, ,,,,,,,300-600,,,22.0,1.0,,,,,,
20.04.2020 03:00,2.8,733.6,766.9,-0.3,81,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,-0.1,,,,,,
20.04.2020 02:00,3.1,733.7,767.1,-0.2,80,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,-0.1,,,,,,
20.04.2020 01:00,3.6,733.9,767.2,0.1,76,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,-0.3,,,,,,
20.04.2020 00:00,4.9,732.1,765.1,,79,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,1.5,No precipitation,6,,,,
19.04.2020 23:00,5.6,733.9,767.0,0.6,61,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,-1.5,,,,,,
19.04.2020 22:00,6.6,733.8,766.8,0.7,56,Wind blowing from the east-northeast,7,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,-1.6,,,,,,
19.04.2020 21:00,7.9,733.5,766.3,0.8,51,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,-1.8,,,,,,
19.04.2020 20:00,8.6,733.3,766.0,0.6,48,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,-1.8,,,,,,
19.04.2020 19:00,10.2,733.1,765.6,0.3,45,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,-1.4,,,,,,
19.04.2020 18:00,12.0,732.7,764.9,-0.3,49,Wind blowing from the east-northeast,7,,,, ,,,,12.4,,,2500 or more or no clouds.,,,50.0,1.4,No precipitation,12,,,,
19.04.2020 17:00,12.2,732.7,764.9,-0.7,50,Wind blowing from the east,7,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,2.1,,,,,,
19.04.2020 16:00,12.0,732.8,765.1,-0.6,50,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,1.9,,,,,,
19.04.2020 15:00,11.9,733.0,765.4,-0.9,43,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,-0.5,,,,,,
19.04.2020 14:00,11.6,733.4,765.7,-0.5,47,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,0.5,,,,,,
19.04.2020 13:00,11.0,733.4,765.8,-0.5,55,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,2.2,,,,,,
19.04.2020 12:00,10.2,733.9,766.4,0.0,65,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.8,No precipitation,6,,,,
19.04.2020 11:00,9.8,733.9,766.5,-0.2,66,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,3.6,,,,,,
19.04.2020 10:00,8.8,733.9,766.6,-0.1,66,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,2.8,,,,,,
19.04.2020 09:00,7.2,733.9,766.8,0.1,80,Wind blowing from the east-northeast,5,,,, ,,,,,,,300-600,,,25.0,3.9,,,,,,
19.04.2020 08:00,5.5,734.1,767.2,0.6,91,Wind blowing from the east-northeast,5,,,, ,,,,,,,Less than  50,,,13.0,4.2,,,,,,
19.04.2020 07:00,4.8,734.0,767.2,0.7,99,Wind blowing from the east-northeast,6,,,, ,,,,,,,Less than  50,,,0.5,4.6,,,,,,
19.04.2020 06:00,5.2,733.8,766.9,0.7,97,Wind blowing from the east,3,,,, ,,,4.9,,,,100-200,,,4.8,4.8,No precipitation,12,,,,
19.04.2020 05:00,5.2,733.5,766.6,0.4,97,Wind blowing from the east-northeast,5,,,, ,,,,,,,100-200,,,3.6,4.7,,,,,,
19.04.2020 04:00,5.4,733.3,766.3,0.0,94,Wind blowing from the east-northeast,4,,,, ,,,,,,,200-300,,,9.0,4.5,,,,,,
19.04.2020 03:00,5.9,733.1,766.1,0.1,91,Wind blowing from the east,2,,,, ,,,,,,,200-300,,,9.0,4.6,,,,,,
19.04.2020 02:00,5.9,733.1,766.0,0.2,90,Wind blowing from the east,2,,,, ,,,,,,,200-300,,,11.0,4.4,,,,,,
19.04.2020 01:00,6.0,733.3,766.3,0.3,89,Wind blowing from the east-northeast,3,,,, ,,,,,,,300-600,,,11.0,4.3,,,,,,
19.04.2020 00:00,5.7,733.0,766.0,0.1,91,Wind blowing from the east-northeast,2,,,, ,,,,,,,300-600,,,9.0,4.3,No precipitation,6,,,,
18.04.2020 23:00,5.9,732.9,765.8,0.4,89,Wind blowing from the east-southeast,2,,,, ,,,,,,,300-600,,,13.0,4.2,,,,,,
18.04.2020 22:00,5.4,733.0,766.0,0.8,91,Wind blowing from the east-northeast,2,,,, ,,,,,,,300-600,,,12.0,4.1,,,,,,
18.04.2020 21:00,5.2,732.9,765.9,1.0,93,Wind blowing from the east-northeast,2,,,, ,,,,,,,200-300,,,9.0,4.2,,,,,,
18.04.2020 20:00,5.1,732.5,765.6,0.7,94,Wind blowing from the east-northeast,4,,,, ,,,,,,,100-200,,,9.0,4.2,,,,,,
18.04.2020 19:00,5.0,732.2,765.3,0.6,95,Wind blowing from the east-northeast,4,,,, ,,,,,,,100-200,,,8.0,4.3,,,,,,
18.04.2020 18:00,5.0,731.9,764.9,0.1,98,Wind blowing from the east,4,,,, ,,,,5.1,,,50-100,,,4.0,4.7,1.0,12,,,,
18.04.2020 17:00,5.1,731.8,764.8,0.0,97,Wind blowing from the east,4,,,, ,,,,,,,100-200,,,4.2,4.7,,,,,,
18.04.2020 16:00,4.8,731.6,764.7,-0.2,97,Wind blowing from the east-northeast,5,,,, ,,,,,,,100-200,,,6.0,4.3,,,,,,
18.04.2020 15:00,4.8,731.8,764.8,0.0,97,Wind blowing from the east,4,,,, ,,,,,,,50-100,,,10.0,4.4,,,,,,
18.04.2020 14:00,4.4,731.8,764.9,0.1,98,Wind blowing from the east,5,,,, ,,,,,,,50-100,,,4.6,4.1,,,,,,
18.04.2020 13:00,4.2,731.8,764.9,0.3,97,Wind blowing from the east-northeast,5,,,, ,,,,,,,100-200,,,10.0,3.7,,,,,,
18.04.2020 12:00,4.0,731.8,764.9,0.4,97,Wind blowing from the east-northeast,5,,,, ,,,,,,,100-200,,,11.0,3.5,1.0,6,,,,
18.04.2020 11:00,3.5,731.7,764.9,0.5,96,Wind blowing from the east-northeast,6,,,, ,,,,,,,100-200,,,6.0,2.9,,,,,,
18.04.2020 10:00,3.9,731.5,764.7,0.6,92,Wind blowing from the east,5,,,, ,,,,,,,200-300,,,18.0,2.7,,,,,,
18.04.2020 09:00,3.6,731.4,764.5,0.7,93,Wind blowing from the east-northeast,6,,,, ,,,,,,,200-300,,,18.0,2.5,,,,,,
18.04.2020 08:00,3.3,731.2,764.5,0.8,95,Wind blowing from the east,5,,,, ,,,,,,,100-200,,,15.0,2.5,,,,,,
18.04.2020 07:00,3.1,730.9,764.2,0.5,95,Wind blowing from the east,4,,,, ,,,,,,,100-200,,,13.0,2.4,,,,,,
18.04.2020 06:00,3.1,730.7,763.9,0.4,96,Wind blowing from the east-northeast,5,,,, ,,,3.0,,,,100-200,,,11.0,2.5,1.0,12,,,,
18.04.2020 05:00,3.0,730.4,763.6,-0.2,96,Wind blowing from the east-northeast,5,,,, ,,,,,,,100-200,,,11.0,2.4,,,,,,
18.04.2020 04:00,3.1,730.4,763.6,0.0,96,Wind blowing from the east-northeast,5,,,, ,,,,,,,100-200,,,11.0,2.5,,,,,,
18.04.2020 03:00,3.1,730.3,763.6,-0.3,95,Wind blowing from the east-northeast,6,,,, ,,,,,,,100-200,,,9.0,2.4,,,,,,
18.04.2020 02:00,3.1,730.6,763.8,0.2,97,Wind blowing from the east,5,,,, ,,,,,,,100-200,,,13.0,2.6,,,,,,
18.04.2020 01:00,3.2,730.4,763.6,0.0,97,Wind blowing from the east,6,,,, ,,,,,,,100-200,,,15.0,2.8,,,,,,
18.04.2020 00:00,5.7,733.0,766.0,2.8,91,Wind blowing from the east-northeast,2,,,, ,,,,,,,300-600,,,9.0,4.3,No precipitation,6,,,,
17.04.2020 23:00,4.4,730.4,763.4,0.6,91,Wind blowing from the east-northeast,8,,,, ,,,,,,,200-300,,,14.0,3.0,,,,,,
17.04.2020 22:00,5.7,730.4,763.3,0.7,83,Wind blowing from the east-northeast,6,,,, ,,,,,,,600-1000,,,30.0,3.0,,,,,,
17.04.2020 21:00,6.4,730.2,763.0,0.6,82,Wind blowing from the east,5,,,, ,,,,,,,300-600,,,11.0,3.5,,,,,,
17.04.2020 20:00,7.0,729.8,762.5,0.2,78,Wind blowing from the east-northeast,5,,,, ,,,,,,,600-1000,,,30.0,3.4,,,,,,
17.04.2020 19:00,7.4,729.7,762.3,0.1,84,Wind blowing from the east,5,,,, ,,,,,,,2000-2500,,,15.0,4.8,,,,,,
17.04.2020 18:00,8.7,729.6,762.1,-0.1,76,Wind blowing from the east-northeast,5,,,, ,,,,11.7,,,600-1000,,,24.0,4.6,No precipitation,12,,,,
17.04.2020 17:00,9.5,729.6,762.0,-0.3,72,Wind blowing from the east-northeast,7,,,, ,,,,,,,1000-1500,,,15.0,4.6,,,,,,
17.04.2020 16:00,10.6,729.6,761.8,-0.4,66,Wind blowing from the east-northeast,8,,,, ,,,,,,,1000-1500,,,30.0,4.5,,,,,,
17.04.2020 15:00,11.0,729.7,761.9,-0.7,65,Wind blowing from the east,8,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,4.6,,,,,,
17.04.2020 14:00,11.2,729.9,762.1,-0.7,70,Wind blowing from the east-northeast,8,,,, ,,,,,,,600-1000,,,30.0,5.8,,,,,,
17.04.2020 13:00,10.3,730.0,762.4,-0.6,69,Wind blowing from the east-northeast,9,,,, ,,,,,,,600-1000,,,25.0,4.8,,,,,,
17.04.2020 12:00,11.5,730.4,762.7,-0.6,67,Wind blowing from the east,8,,,, ,,,,,,,600-1000,,,26.0,5.6,No precipitation,6,,,,
17.04.2020 11:00,9.7,730.6,763.0,-0.5,72,Wind blowing from the east-northeast,8,,,, ,,,,,,,600-1000,,,30.0,4.9,,,,,,
17.04.2020 10:00,9.0,730.6,763.1,-0.6,79,Wind blowing from the east-northeast,7,,,, ,,,,,,,300-600,,,29.0,5.5,,,,,,
17.04.2020 09:00,7.2,731.0,763.8,0.0,85,Wind blowing from the east-northeast,7,,,, ,,,,,,,200-300,,,26.0,4.8,,,,,,
17.04.2020 08:00,6.2,731.1,763.9,0.1,91,Wind blowing from the east-northeast,6,,,, ,,,,,,,100-200,,,17.0,4.8,,,,,,
17.04.2020 07:00,5.9,731.2,764.2,0.4,93,Wind blowing from the east-northeast,7,,,, ,,,,,,,100-200,,,12.0,4.8,,,,,,
17.04.2020 06:00,5.8,731.0,763.9,0.1,93,Wind blowing from the east-northeast,7,,,, ,,,5.7,,,,200-300,,,10.0,4.7,No precipitation,12,,,,
17.04.2020 05:00,5.7,731.0,763.9,,93,Wind blowing from the east-northeast,6,,,, ,,,,,,,100-200,,,8.0,4.7,,,,,,
17.04.2020 04:00,6.3,730.8,763.6,-0.1,83,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,13.0,3.6,,,,,,
17.04.2020 03:00,6.9,730.9,763.7,0.1,73,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,13.0,2.4,,,,,,
17.04.2020 02:00,7.6,731.0,763.7,0.5,67,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,14.0,1.9,,,,,,
17.04.2020 01:00,8.3,730.9,763.6,0.5,65,Wind blowing from the east-northeast,7,,,, ,,,,,,,2500 or more or no clouds.,,,13.0,2.1,,,,,,
17.04.2020 00:00,9.3,730.8,763.3,0.8,64,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,10.0,2.7,No precipitation,6,,,,
16.04.2020 23:00,11.3,730.5,762.7,0.9,59,Wind blowing from the east-northeast,8,,,, ,,,,,,,2500 or more or no clouds.,,,9.0,3.6,,,,,,
16.04.2020 22:00,12.8,730.4,762.4,1.2,52,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,12.0,3.2,,,,,,
16.04.2020 21:00,13.5,730.0,761.9,0.9,48,Wind blowing from the east,4,,,, ,,,,,,,1500-2000,,,15.0,2.5,,,,,,
16.04.2020 20:00,13.8,729.6,761.5,0.5,47,Wind blowing from the east-northeast,4,,,, ,,,,,,,1500-2000,,,15.0,2.5,,,,,,
16.04.2020 19:00,14.3,729.2,761.1,-0.1,43,Wind blowing from the east-northeast,4,,,, ,,,,,,,1500-2000,,,18.0,1.7,,,,,,
16.04.2020 18:00,14.9,729.1,760.9,-0.3,42,Wind blowing from the east,3,,,, ,,,,16.2,,,2500 or more or no clouds.,,,19.0,1.9,No precipitation,12,,,,
16.04.2020 17:00,15.7,729.1,760.8,-0.4,40,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,2.0,,,,,,
16.04.2020 16:00,15.5,729.3,760.9,-0.3,43,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,16.0,2.9,,,,,,
16.04.2020 15:00,15.3,729.4,761.1,-0.2,45,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,3.4,,,,,,
16.04.2020 14:00,15.1,729.5,761.3,-0.3,50,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,14.0,4.7,,,,,,
16.04.2020 13:00,13.9,729.6,761.5,-0.1,51,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,14.0,3.8,,,,,,
16.04.2020 12:00,13.1,729.6,761.6,-0.1,53,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,14.0,3.7,No precipitation,6,,,,
16.04.2020 11:00,12.5,729.8,761.8,0.4,53,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,3.1,,,,,,
16.04.2020 10:00,11.4,729.7,761.9,0.4,55,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,2.5,,,,,,
16.04.2020 09:00,10.2,729.7,762.0,0.2,57,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,2.0,,,,,,
16.04.2020 08:00,9.8,729.4,761.8,-0.3,55,Wind blowing from the east,1,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,1.2,,,,,,
16.04.2020 07:00,7.2,729.3,761.9,-0.7,79,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,3.7,,,,,,
16.04.2020 06:00,4.3,729.5,762.5,-0.8,75,Wind blowing from the north-northwest,2,,,, ,,,3.4,,,,2500 or more or no clouds.,,,22.0,0.2,No precipitation,12,,,,
16.04.2020 05:00,4.6,729.7,762.6,-0.7,72,Wind blowing from the north-northwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,-0.1,,,,,,
16.04.2020 04:00,4.1,730.0,763.1,-0.7,71,Wind blowing from the north-northwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,-0.7,,,,,,
16.04.2020 03:00,4.9,730.3,763.3,-0.9,71,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,0.1,,,,,,
16.04.2020 02:00,7.4,730.4,763.1,-1.0,58,Wind blowing from the north-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,-0.3,,,,,,
16.04.2020 01:00,7.2,730.7,763.4,-0.8,63,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,0.5,,,,,,
16.04.2020 00:00,8.4,731.2,763.9,,61,Wind blowing from the north-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,1.2,No precipitation,6,,,,
15.04.2020 23:00,9.1,731.4,763.9,-0.4,59,Wind blowing from the north,2,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,1.5,,,,,,
