Local time in Vienna,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
14.04.2020 21:00,7.3,752.3,768.7,1.4,39,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,-5.9,,,,,,
14.04.2020 20:00,7.3,751.9,768.4,1.3,37,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,-6.5,,,,,,
14.04.2020 19:00,8.1,751.3,767.6,0.9,34,Wind blowing from the north-west,5,,17,, ,,,5.4,8.9,,,,,,,-6.9,No precipitation,12,,,,
14.04.2020 18:00,8.3,750.9,767.2,0.8,35,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,-6.3,,,,,,
14.04.2020 17:00,8.3,750.6,766.9,0.8,35,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,-6.5,,,,,,
14.04.2020 16:00,8.2,750.4,766.7,0.6,38,Wind blowing from the north-west,6,,17,, ,,,,,,,,,,,-5.5,,,,,,
14.04.2020 15:00,7.8,750.1,766.5,0.6,37,Wind blowing from the north-west,6,,17,, ,,,,,,,,,,,-6.2,,,,,,
14.04.2020 14:00,8.3,749.8,766.2,0.6,33,Wind blowing from the north-west,7,,14,, ,,,,,,,,,,,-7.1,,,,,,
14.04.2020 13:00,7.4,749.8,766.1,1.2,37,Wind blowing from the north-west,7,,16,, ,,,,,,,,,,,-6.5,No precipitation,6,,,,
14.04.2020 12:00,7.0,749.5,766.0,1.1,36,Wind blowing from the north-west,7,,16,, ,,,,,,,,,,,-7.1,,,,,,
14.04.2020 11:00,7.0,749.2,765.5,1.1,37,Wind blowing from the north-west,7,,16,, ,,,,,,,,,,,-6.8,,,,,,
14.04.2020 10:00,7.3,748.6,765.0,1.1,37,Wind blowing from the north-west,7,,14,, ,,,,,,,,,,,-6.7,,,,,,
14.04.2020 09:00,6.5,748.4,764.8,1.5,42,Wind blowing from the north-west,6,,14,, ,,,,,,,,,,,-5.6,,,,,,
14.04.2020 08:00,6.1,748.1,764.5,1.2,49,Wind blowing from the north-northwest,9,,14,, ,,,,,,,,,,,-4.0,,,,,,
14.04.2020 07:00,5.6,747.5,763.9,1.0,54,Wind blowing from the north-west,5,,16,, ,,,5.4,14.0,,,,,,,-3.0,2.0,12,,,,
14.04.2020 06:00,6.0,746.9,763.3,0.5,53,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,-3.0,,,,,,
14.04.2020 05:00,5.9,746.9,763.3,0.9,67,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,0.1,,,,,,
14.04.2020 04:00,6.0,746.5,762.9,0.3,65,Wind blowing from the west,5,,,, ,,,,,,,,,,,-0.1,Trace of precipitation,3,,,,
14.04.2020 03:00,6.9,746.4,762.7,0.6,45,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,-4.3,,,,,,
14.04.2020 02:00,7.1,746.0,762.3,0.7,48,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,-3.4,Trace of precipitation,1,,,,
14.04.2020 01:00,5.9,746.2,762.5,,62,Wind blowing from the north-west,5,,16,,Precipitation ,Precipitation,,,,,,,,,,-1.0,2.0,6,,,,
14.04.2020 00:00,7.4,745.8,762.1,1.4,54,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,-1.4,Trace of precipitation,1,,,,
13.04.2020 23:00,8.2,745.3,761.5,1.6,63,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,1.5,Trace of precipitation,1,,,,
13.04.2020 22:00,8.7,744.7,760.9,,66,Wind blowing from the north-northwest,5,,13,, ,Precipitation,,,,,,,,,,2.6,2.0,3,,,,
13.04.2020 21:00,9.7,744.4,760.5,1.5,72,Wind blowing from the north-west,6,,13,,Precipitation ,,,,,,,,,,,4.8,0.1,1,,,,
13.04.2020 20:00,10.7,743.7,759.7,,77,Wind blowing from the north-northwest,6,,13,,Precipitation ,Precipitation,,,,,,,,,,6.8,1.0,1,,,,
13.04.2020 19:00,13.9,742.6,758.5,1.7,75,Wind blowing from the north-west,2,,18,,Precipitation ,Showers or intermittent precipitation.,,13.6,22.6,,,,,,,9.5,5.0,12,,,,
13.04.2020 18:00,14.7,742.9,758.7,,68,Wind blowing from the west,8,,18,,Shower(s) or intermittent precipitation. ,,,,,,,,,,,8.9,1.0,1,,,,
13.04.2020 17:00,17.4,742.0,757.6,0.6,52,Wind blowing from the north-west,9,,18,,Precipitation ,,,,,,,,,,,7.3,Trace of precipitation,1,,,,
13.04.2020 16:00,20.8,740.9,756.3,-1.0,32,Wind blowing from the north-west,5,,14,, ,,,,,,,,,,,3.4,,,,,,
13.04.2020 15:00,20.9,741.2,756.7,-1.1,31,Wind blowing from the north-west,6,,14,, ,,,,,,,,,,,3.3,,,,,,
13.04.2020 14:00,22.0,741.4,756.7,-1.2,29,Wind blowing from the west,5,,,, ,,,,,,,,,,,2.9,,,,,,
13.04.2020 13:00,21.1,741.9,757.3,-0.7,33,Wind blowing from the west-southwest,5,,14,, ,,,,,,,,,,,4.0,No precipitation,6,,,,
13.04.2020 12:00,21.5,742.3,757.6,-0.3,33,Wind blowing from the west,4,,,, ,,,,,,,,,,,4.4,,,,,,
13.04.2020 11:00,21.1,742.6,758.0,0.0,33,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,4.1,,,,,,
13.04.2020 10:00,20.4,742.6,758.0,0.0,36,Wind blowing from the west,5,,14,, ,,,,,,,,,,,4.9,,,,,,
13.04.2020 09:00,19.0,742.6,758.1,0.2,39,Wind blowing from the west,2,,,, ,,,,,,,,,,,4.7,,,,,,
13.04.2020 08:00,18.4,742.6,758.2,0.1,40,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,4.4,,,,,,
13.04.2020 07:00,16.4,742.6,758.2,,46,Wind blowing from the south-southwest,2,,,, ,,,14.3,21.3,,,,,,,4.7,No precipitation,12,,,,
13.04.2020 06:00,14.3,742.4,758.2,-0.3,57,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,5.7,,,,,,
13.04.2020 05:00,15.2,742.5,758.2,-0.3,52,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,5.3,,,,,,
13.04.2020 04:00,15.4,742.8,758.5,-0.7,51,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,5.2,,,,,,
13.04.2020 03:00,16.0,742.7,758.4,-1.0,49,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,5.3,,,,,,
13.04.2020 02:00,17.1,742.8,758.5,-1.3,46,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,5.2,,,,,,
13.04.2020 01:00,16.3,743.5,759.2,-1.0,50,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,5.7,No precipitation,6,,,,
13.04.2020 00:00,18.3,743.7,759.3,-1.0,42,Wind blowing from the south,1,,,, ,,,,,,,,,,,5.2,,,,,,
12.04.2020 23:00,18.8,744.1,759.7,-0.9,40,Wind blowing from the south,3,,,, ,,,,,,,,,,,5.0,,,,,,
12.04.2020 22:00,17.8,744.5,760.2,-0.6,46,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,5.8,,,,,,
12.04.2020 21:00,19.4,744.7,760.3,-0.6,38,Wind blowing from the south,2,,,, ,,,,,,,,,,,4.5,,,,,,
12.04.2020 20:00,20.3,745.0,760.6,-0.6,35,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,4.4,,,,,,
12.04.2020 19:00,21.1,745.1,760.6,-1.0,33,Wind blowing from the south-southeast,3,,,, ,,,10.7,23.1,,,,,,,4.3,No precipitation,12,,,,
12.04.2020 18:00,22.0,745.3,760.7,-1.4,31,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,4.1,,,,,,
12.04.2020 17:00,22.7,745.6,761.0,-1.7,28,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,3.3,,,,,,
12.04.2020 16:00,22.3,746.1,761.5,-1.8,29,Wind blowing from the east,2,,,, ,,,,,,,,,,,3.2,,,,,,
12.04.2020 15:00,22.0,746.7,762.1,-1.9,28,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,2.7,,,,,,
12.04.2020 14:00,20.8,747.3,762.8,,30,Wind blowing from the east-northeast,3,,,, ,,,,,,,,,,,2.7,,,,,,
12.04.2020 13:00,19.9,747.9,763.5,-1.9,32,Wind blowing from the east,2,,,, ,,,,,,,,,,,2.7,No precipitation,6,,,,
12.04.2020 12:00,18.2,748.6,764.4,,34,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,2.1,,,,,,
12.04.2020 11:00,17.0,749.3,765.1,-1.0,35,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,1.3,,,,,,
12.04.2020 10:00,15.4,749.8,765.7,-0.6,36,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,0.4,,,,,,
12.04.2020 09:00,13.7,750.0,766.0,,40,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,0.2,,,,,,
12.04.2020 08:00,13.0,750.3,766.3,-0.1,44,Wind blowing from the east,1,,,, ,,,,,,,,,,,0.9,,,,,,
12.04.2020 07:00,11.5,750.4,766.6,-0.3,49,Wind blowing from the north-northwest,1,,,, ,,,8.8,17.4,,,,,,,1.0,No precipitation,12,,,,
12.04.2020 06:00,8.8,750.4,766.6,-0.6,59,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,1.2,,,,,,
12.04.2020 05:00,9.6,750.4,766.6,-0.8,58,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,1.6,,,,,,
12.04.2020 04:00,9.8,750.7,766.9,-0.8,58,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,1.9,,,,,,
12.04.2020 03:00,10.6,751.0,767.2,-0.8,53,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,1.2,,,,,,
12.04.2020 02:00,11.1,751.2,767.4,-0.7,51,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,1.2,,,,,,
12.04.2020 01:00,11.4,751.5,767.6,-0.4,50,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,1.2,No precipitation,6,,,,
12.04.2020 00:00,12.4,751.8,767.9,-0.1,48,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,1.5,,,,,,
11.04.2020 23:00,14.0,751.9,767.9,0.0,41,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,0.7,,,,,,
11.04.2020 22:00,15.0,751.9,767.8,0.4,34,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,-0.7,,,,,,
11.04.2020 21:00,15.7,751.9,767.8,0.7,31,Wind blowing from the south,2,,,, ,,,,,,,,,,,-1.5,,,,,,
11.04.2020 20:00,16.3,751.9,767.8,,29,Wind blowing from the east,1,,,, ,,,,,,,,,,,-1.8,,,,,,
11.04.2020 19:00,17.3,751.5,767.3,0.0,29,Wind blowing from the north-east,3,,,, ,,,12.4,19.5,,,,,,,-1.1,Trace of precipitation,12,,,,
11.04.2020 18:00,18.3,751.2,766.9,-0.4,29,Wind blowing from the north-east,4,,,, ,,,,,,,,,,,-0.2,,,,,,
11.04.2020 17:00,18.9,751.3,767.0,-0.6,29,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,0.2,,,,,,
11.04.2020 16:00,18.9,751.5,767.2,-0.9,29,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,0.5,Trace of precipitation,3,,,,
11.04.2020 15:00,19.1,751.6,767.4,-1.0,28,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,0.2,,,,,,
11.04.2020 14:00,18.4,751.9,767.6,-1.0,30,Wind blowing from the north,3,,,, ,,,,,,,,,,,0.3,Trace of precipitation,1,,,,
11.04.2020 13:00,17.9,752.4,768.2,-0.7,29,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,-0.4,No precipitation,6,,,,
11.04.2020 12:00,17.4,752.6,768.4,-0.3,30,Wind blowing from the north-east,3,,,, ,,,,,,,,,,,-0.6,,,,,,
11.04.2020 11:00,16.5,752.9,768.8,0.2,31,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-0.9,,,,,,
11.04.2020 10:00,15.2,753.1,769.0,,33,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,-1.0,,,,,,
11.04.2020 09:00,13.4,752.9,769.0,1.0,35,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,-1.8,,,,,,
11.04.2020 08:00,13.4,752.7,768.7,1.1,34,Wind blowing from the north,2,,,, ,,,,,,,,,,,-2.2,,,,,,
11.04.2020 07:00,12.7,752.4,768.5,,41,Wind blowing from the north,1,,,, ,,,11.5,18.8,,,,,,,-0.3,No precipitation,12,,,,
11.04.2020 06:00,11.7,751.9,768.1,0.6,49,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,1.3,,,,,,
11.04.2020 05:00,11.6,751.6,767.8,0.4,48,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,0.9,,,,,,
11.04.2020 04:00,12.2,751.5,767.6,0.3,50,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,1.9,,,,,,
11.04.2020 03:00,13.2,751.3,767.3,,47,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,2.1,,,,,,
11.04.2020 02:00,13.7,751.2,767.2,-0.1,49,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,3.0,,,,,,
11.04.2020 01:00,13.9,751.2,767.2,,50,Calm no wind,0,,,, ,,,,,,,,,,,3.7,No precipitation,6,,,,
11.04.2020 00:00,13.8,751.3,767.2,,51,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,3.8,,,,,,
10.04.2020 23:00,14.6,751.3,767.2,0.6,48,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,3.7,,,,,,
10.04.2020 22:00,16.2,751.2,767.1,,38,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,1.9,,,,,,
10.04.2020 21:00,16.8,751.0,766.9,0.9,37,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,1.9,,,,,,
10.04.2020 20:00,17.7,750.7,766.6,0.6,36,Wind blowing from the north,2,,,, ,,,,,,,,,,,2.2,,,,,,
10.04.2020 19:00,18.7,750.1,765.9,-0.3,33,Wind blowing from the north-northeast,4,,,, ,,,13.8,20.5,,,,,,,2.2,Trace of precipitation,12,,,,
10.04.2020 18:00,19.6,750.1,765.7,-0.8,32,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,2.3,,,,,,
10.04.2020 17:00,19.9,750.1,765.8,-1.4,31,Wind blowing from the north,3,,,, ,,,,,,,,,,,2.4,,,,,,
10.04.2020 16:00,19.9,750.4,766.0,-1.5,32,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,2.5,Trace of precipitation,3,,,,
10.04.2020 15:00,20.0,750.9,766.6,-1.6,32,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,2.6,,,,,,
10.04.2020 14:00,19.1,751.5,767.2,,33,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,2.5,,,,,,
10.04.2020 13:00,18.4,751.9,767.7,-1.3,34,Wind blowing from the north,3,,,, ,,,,,,,,,,,2.3,No precipitation,6,,,,
10.04.2020 12:00,17.6,752.5,768.3,-0.9,37,Wind blowing from the north,3,,,, ,,,,,,,,,,,2.5,,,,,,
10.04.2020 11:00,16.5,752.8,768.7,-0.5,40,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,2.8,,,,,,
10.04.2020 10:00,16.0,753.2,769.1,0.0,42,Wind blowing from the north,2,,,, ,,,,,,,,,,,2.9,,,,,,
10.04.2020 09:00,14.6,753.4,769.4,0.6,49,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,4.0,,,,,,
10.04.2020 08:00,14.3,753.3,769.3,1.0,48,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,3.4,,,,,,
10.04.2020 07:00,14.0,753.2,769.3,1.3,48,Wind blowing from the north-west,3,,,, ,,,13.2,22.1,,,,,,,3.2,No precipitation,12,,,,
10.04.2020 06:00,13.3,752.8,768.8,1.1,53,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,3.9,,,,,,
10.04.2020 05:00,13.7,752.3,768.4,0.9,54,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,4.4,,,,,,
10.04.2020 04:00,14.6,751.9,767.9,,51,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,4.4,,,,,,
10.04.2020 03:00,15.2,751.7,767.7,0.7,48,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,4.3,,,,,,
10.04.2020 02:00,16.2,751.4,767.3,0.7,45,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,4.2,,,,,,
10.04.2020 01:00,16.0,751.0,766.9,0.3,39,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,1.8,No precipitation,6,,,,
10.04.2020 00:00,16.5,751.0,766.9,0.6,31,Wind blowing from the west,1,,,, ,,,,,,,,,,,-0.8,,,,,,
09.04.2020 23:00,16.8,750.7,766.6,0.6,31,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,-0.4,,,,,,
09.04.2020 22:00,18.9,750.7,766.4,1.5,24,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,-2.4,,,,,,
09.04.2020 21:00,19.8,750.4,766.0,1.5,23,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,-1.7,,,,,,
09.04.2020 20:00,21.1,750.1,765.7,1.2,23,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,-0.6,,,,,,
09.04.2020 19:00,21.9,749.2,764.8,0.0,24,Wind blowing from the west-northwest,2,,,, ,,,11.7,23.5,,,,,,,0.3,No precipitation,12,,,,
09.04.2020 18:00,23.1,748.9,764.3,-0.8,19,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,-1.9,,,,,,
09.04.2020 17:00,23.5,748.9,764.4,-1.2,16,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,-4.0,,,,,,
09.04.2020 16:00,23.0,749.2,764.6,-1.2,16,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-4.1,,,,,,
09.04.2020 15:00,23.4,749.7,765.1,-1.0,15,Wind blowing from the north,2,,,, ,,,,,,,,,,,-4.6,,,,,,
09.04.2020 14:00,22.4,750.1,765.6,-0.9,15,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,-5.4,,,,,,
09.04.2020 13:00,21.8,750.4,766.0,-0.9,13,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,-7.5,No precipitation,6,,,,
09.04.2020 12:00,20.3,750.7,766.3,-0.7,20,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,-3.5,,,,,,
09.04.2020 11:00,18.3,751.0,766.8,-0.2,24,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-2.5,,,,,,
09.04.2020 10:00,15.8,751.3,767.2,0.3,29,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-2.5,,,,,,
09.04.2020 09:00,13.4,751.4,767.5,0.7,36,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-1.6,,,,,,
09.04.2020 08:00,14.4,751.2,767.2,0.6,32,Calm no wind,0,,,, ,,,,,,,,,,,-2.2,,,,,,
09.04.2020 07:00,12.8,751.0,767.0,,32,Calm no wind,0,,,, ,,,8.1,18.0,,,,,,,-3.6,No precipitation,12,,,,
09.04.2020 06:00,8.4,750.7,767.0,0.0,42,Wind blowing from the south,1,,,, ,,,,,,,,,,,-3.8,,,,,,
09.04.2020 05:00,8.3,750.6,766.9,-0.3,43,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,-3.6,,,,,,
09.04.2020 04:00,8.7,750.6,766.9,-0.8,44,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,-3.0,,,,,,
09.04.2020 03:00,9.3,750.7,766.9,,43,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,-2.9,,,,,,
09.04.2020 02:00,11.8,750.9,767.0,-1.1,30,Wind blowing from the south,1,,,, ,,,,,,,,,,,-5.5,,,,,,
09.04.2020 01:00,12.5,751.4,767.5,,28,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,-5.4,No precipitation,6,,,,
09.04.2020 00:00,12.7,751.7,767.8,-0.8,29,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,-5.0,,,,,,
08.04.2020 23:00,13.5,752.0,768.1,-0.6,28,Wind blowing from the south,1,,,, ,,,,,,,,,,,-4.7,,,,,,
08.04.2020 22:00,14.6,752.3,768.3,,26,Wind blowing from the south,2,,,, ,,,,,,,,,,,-4.8,,,,,,
08.04.2020 21:00,15.7,752.5,768.4,0.2,23,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,-5.2,,,,,,
08.04.2020 20:00,16.4,752.6,768.5,0.1,22,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,-5.3,,,,,,
08.04.2020 19:00,17.7,752.4,768.2,-0.3,19,Wind blowing from the south-east,4,,13,, ,,,9.7,22.4,,,,,,,-6.2,No precipitation,12,,,,
08.04.2020 18:00,19.3,752.3,768.1,-0.9,16,Wind blowing from the south-east,4,,13,, ,,,,,,,,,,,-6.9,,,,,,
08.04.2020 17:00,20.3,752.5,768.1,-1.4,15,Wind blowing from the south-east,6,,13,, ,,,,,,,,,,,-7.0,,,,,,
08.04.2020 16:00,21.1,752.7,768.4,-1.7,12,Wind blowing from the south-east,7,,,, ,,,,,,,,,,,-8.9,,,,,,
08.04.2020 15:00,21.7,753.2,768.9,-1.6,11,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-9.8,,,,,,
08.04.2020 14:00,21.7,753.9,769.6,,10,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-11.5,,,,,,
08.04.2020 13:00,20.6,754.4,770.2,-1.7,8,Wind blowing from the south-southeast,7,,13,, ,,,,,,,,,,,-14.5,No precipitation,6,,,,
08.04.2020 12:00,19.7,754.8,770.6,,9,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-14.7,,,,,,
08.04.2020 11:00,17.9,755.7,771.6,-0.9,15,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-9.4,,,,,,
08.04.2020 10:00,16.6,756.1,772.0,-0.5,15,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-9.9,,,,,,
08.04.2020 09:00,13.9,756.4,772.5,-0.1,24,Wind blowing from the east,2,,,, ,,,,,,,,,,,-6.4,,,,,,
08.04.2020 08:00,12.1,756.6,772.9,0.1,27,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,-6.5,,,,,,
08.04.2020 07:00,10.1,756.6,772.9,0.0,30,Wind blowing from the east-southeast,1,,,, ,,,7.6,16.9,,,,,,,-6.7,No precipitation,12,,,,
08.04.2020 06:00,7.6,756.5,773.0,-0.1,40,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,-5.1,,,,,,
08.04.2020 05:00,7.9,756.5,773.0,-0.2,40,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,-5.0,,,,,,
08.04.2020 04:00,8.9,756.6,773.0,-0.3,38,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,-4.6,,,,,,
08.04.2020 03:00,10.0,756.6,772.9,-0.4,30,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-6.8,,,,,,
08.04.2020 02:00,10.8,756.7,773.0,,27,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,-7.7,,,,,,
08.04.2020 01:00,11.7,756.9,773.2,-0.1,24,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,-8.3,No precipitation,6,,,,
08.04.2020 00:00,12.0,757.0,773.2,-0.2,24,Calm no wind,0,,,, ,,,,,,,,,,,-8.0,,,,,,
07.04.2020 23:00,12.7,756.9,773.1,-0.1,22,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,-8.4,,,,,,
07.04.2020 22:00,13.9,757.0,773.1,0.3,20,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,-8.6,,,,,,
07.04.2020 21:00,14.6,757.2,773.3,0.7,19,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,-8.6,,,,,,
07.04.2020 20:00,15.4,757.0,773.0,0.3,19,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,-8.3,,,,,,
07.04.2020 19:00,16.7,756.7,772.6,0.0,19,Wind blowing from the east-southeast,4,,,, ,,,9.8,21.6,,,,,,,-7.4,,,,,,
07.04.2020 18:00,18.2,756.5,772.4,-0.4,17,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-7.1,,,,,,
07.04.2020 17:00,19.2,756.7,772.5,-0.6,16,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-7.3,,,,,,
07.04.2020 16:00,19.9,756.7,772.5,-1.1,15,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-7.8,,,,,,
07.04.2020 15:00,20.5,756.9,772.6,-1.2,14,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-8.0,,,,,,
07.04.2020 14:00,19.8,757.3,773.2,-0.9,17,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-6.1,,,,,,
07.04.2020 13:00,18.3,757.8,773.7,-0.5,19,Wind blowing from the south-southeast,6,,,, ,,,,,,,,,,,-6.1,,,,,,
07.04.2020 12:00,17.6,758.1,774.1,,19,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-6.5,,,,,,
07.04.2020 11:00,16.3,758.2,774.3,0.3,20,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-6.9,,,,,,
07.04.2020 10:00,15.2,758.3,774.4,0.4,21,Wind blowing from the south-east,5,,,, ,,,,,,,,,,,-7.0,,,,,,
07.04.2020 09:00,13.6,758.1,774.3,0.5,23,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-7.3,,,,,,
07.04.2020 08:00,12.3,757.9,774.2,0.6,25,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,-7.5,,,,,,
07.04.2020 07:00,10.4,757.9,774.2,0.7,28,Wind blowing from the south,1,,,, ,,,7.9,16.3,,,,,,,-7.4,No precipitation,12,,,,
07.04.2020 06:00,7.9,757.6,774.1,0.9,34,Wind blowing from the south,2,,,, ,,,,,,,,,,,-7.0,,,,,,
07.04.2020 05:00,8.6,757.3,773.8,0.6,33,Wind blowing from the south,3,,,, ,,,,,,,,,,,-6.9,,,,,,
07.04.2020 04:00,9.7,757.2,773.6,0.5,29,Wind blowing from the south,3,,,, ,,,,,,,,,,,-7.5,,,,,,
07.04.2020 03:00,11.0,756.7,773.0,0.1,25,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,,-8.6,,,,,,
07.04.2020 02:00,11.2,756.7,772.9,0.2,27,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,,-7.3,,,,,,
07.04.2020 01:00,11.9,756.7,772.9,0.1,27,Wind blowing from the south,4,,,, ,,,,,,,,,,,-6.8,No precipitation,6,,,,
07.04.2020 00:00,12.1,756.6,772.9,0.2,28,Wind blowing from the south-southeast,5,,,, ,,,,,,,,,,,-6.2,,,,,,
06.04.2020 23:00,11.9,756.5,772.8,0.5,31,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,-4.7,,,,,,
06.04.2020 22:00,12.7,756.6,772.8,1.1,30,Wind blowing from the south-southeast,4,,,, ,,,,,,,,,,,-4.6,,,,,,
06.04.2020 21:00,14.0,756.4,772.5,1.2,28,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-4.2,,,,,,
06.04.2020 20:00,15.0,756.0,772.0,,25,Wind blowing from the south-east,6,,,, ,,,,,,,,,,,-5.0,,,,,,
06.04.2020 19:00,16.1,755.5,771.5,0.5,24,Wind blowing from the south-east,6,,17,, ,,,9.0,20.2,,,,,,,-4.3,Trace of precipitation,12,,,,
