"# Weather station Chisinau, Moldova, WMO_ID=33815,selection from 03.04.2020 till 31.08.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=33815&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Chisinau,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
21.04.2020 14:00,10.6,752.7,768.1,-0.9,28,Wind blowing from the north-northwest,4,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-7.2,,,,,,
21.04.2020 11:00,9.0,753.6,769.0,1.8,34,Wind blowing from the north,3,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20.0,-6.3,,,,,,
21.04.2020 08:00,7.2,751.8,767.5,-0.4,40,Wind blowing from the north,3,,,100%., ,,,5.1,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,"2500 or more, or no clouds.","Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,20.0,-5.5,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,3.0,,
21.04.2020 05:00,4.8,752.2,768.3,-0.7,44,Wind blowing from the north-northwest,4,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20.0,-6.4,,,,,,
21.04.2020 02:00,5.3,752.9,768.4,0.6,41,Wind blowing from the north-northwest,3,,,no clouds, ,,,,,,,,,,20.0,-6.9,,,,,,
20.04.2020 23:00,7.2,752.3,768.1,0.3,34,Wind blowing from the north,2,,,70 – 80%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-7.6,,,,,,
20.04.2020 20:00,10.2,752.0,766.6,1.3,27,Wind blowing from the north,2,,,60%., ,,,,13.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,-8.2,,,,,,
20.04.2020 17:00,12.9,750.7,765.7,0.0,22,Wind blowing from the north-northwest,5,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-8.5,,,,,,
20.04.2020 14:00,12.9,750.7,766.0,2.1,23,Wind blowing from the north-northwest,4,,,"10%  or less, but not 0", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-7.6,,,,,,
20.04.2020 11:00,10.9,748.6,764.0,0.6,26,Wind blowing from the north-northwest,6,,,no clouds, ,,,,,,,,,,20.0,-7.9,,,,,,
20.04.2020 08:00,7.4,748.0,763.6,0.1,43,Wind blowing from the north,5,,,no clouds, ,,,6.3,,,,,,,10.0,-4.4,Trace of precipitation,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,4.0,,
20.04.2020 05:00,6.2,747.9,762.9,1.4,42,Wind blowing from the north,3,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",40%.,2000-2500,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-5.9,,,,,,
20.04.2020 02:00,10.8,746.5,761.8,0.0,34,Wind blowing from the north-northwest,4,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,-4.6,,,,,,
19.04.2020 23:00,11.8,746.5,761.8,0.1,38,Wind blowing from the north-northwest,4,,,100%.,"Rain shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,-2.1,,,,,,
19.04.2020 20:00,13.3,746.4,761.4,1.7,35,Wind blowing from the north-northwest,3,,,100%.,"Rain shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,18.0,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,-2.1,0.1,12,,,,
19.04.2020 17:00,17.2,744.7,759.7,-1.1,21,Wind blowing from the north-east,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-5.3,,,,,,
19.04.2020 14:00,17.4,745.8,760.8,-1.8,19,Wind blowing from the east-southeast,3,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-6.5,,,,,,
19.04.2020 11:00,15.1,747.6,762.6,0.2,20,Wind blowing from the east,3,,,100%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-8.1,,,,,,
19.04.2020 08:00,9.4,747.4,762.8,0.4,28,Wind blowing from the east-northeast,3,,,100%., ,,,7.9,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,2000-2500,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-8.4,,,,,,
19.04.2020 05:00,8.1,747.0,762.6,-0.3,30,Wind blowing from the north-northeast,1,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-8.6,,,,,,
19.04.2020 02:00,10.3,747.3,762.7,-1.0,25,Wind blowing from the north-northeast,2,,,20–30%., ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-8.8,,,,,,
18.04.2020 23:00,12.4,748.3,763.0,0.8,21,Wind blowing from the east-northeast,1,,,50%., ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-9.4,,,,,,
18.04.2020 20:00,14.7,747.5,762.4,0.5,22,Wind blowing from the north,2,,,70 – 80%., ,,,,18.1,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-6.9,,,,,,
18.04.2020 17:00,17.6,747.0,761.8,-0.3,24,Wind blowing from the north-northwest,3,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-3.1,,,,,,
18.04.2020 14:00,17.6,747.3,762.4,-0.8,23,Wind blowing from the north-northwest,4,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-3.6,,,,,,
18.04.2020 11:00,14.9,748.1,763.5,0.1,23,Wind blowing from the north,3,,,100%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-6.3,,,,,,
18.04.2020 08:00,11.0,748.0,763.1,1.5,39,Wind blowing from the north,2,,,100%., ,,,10.2,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,2000-2500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-2.5,,,,,,
18.04.2020 05:00,11.4,746.5,761.6,-0.2,39,Wind blowing from the north,4,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-2.1,,,,,,
18.04.2020 02:00,13.4,746.7,761.5,1.0,43,Wind blowing from the north,3,,,70 – 80%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,0.9,,,,,,
17.04.2020 23:00,16.1,745.7,760.6,0.9,35,Wind blowing from the north-northwest,2,,,60%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,0.5,,,,,,
17.04.2020 20:00,17.8,744.8,759.5,0.4,31,Wind blowing from the north-northeast,1,,,70 – 80%., ,,,,21.8,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,0.2,,,,,,
17.04.2020 17:00,20.6,744.4,758.5,-0.7,26,Wind blowing from the north-northwest,3,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,0.4,,,,,,
17.04.2020 14:00,21.1,745.1,759.4,-0.8,25,Wind blowing from the north-west,5,,,100%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,0.0,,,,,,
17.04.2020 11:00,18.5,745.9,760.6,-0.1,29,Wind blowing from the north-west,4,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,0.0,,,,,,
17.04.2020 08:00,14.6,746.0,761.3,1.2,34,Wind blowing from the west,3,,,100%., ,,,11.4,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-1.3,,,,,,
17.04.2020 05:00,12.5,744.8,760.2,-0.8,34,Wind blowing from the west-northwest,3,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-3.0,,,,,,
17.04.2020 02:00,12.8,745.6,760.5,-0.1,35,Wind blowing from the west-northwest,4,,,no clouds, ,,,,,,,,,,20.0,-2.3,,,,,,
16.04.2020 23:00,14.4,745.7,760.5,0.7,38,Wind blowing from the west,4,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,0.0,,,,,,
16.04.2020 20:00,16.2,745.0,759.9,-1.2,30,Wind blowing from the west-southwest,5,,,70 – 80%., ,,,,20.6,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-1.4,,,,,,
16.04.2020 17:00,19.9,746.2,760.8,-2.0,23,Wind blowing from the west-southwest,7,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,Altocumulus castellanus or floccus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-1.9,,,,,,
16.04.2020 14:00,19.0,748.2,763.0,-1.7,23,Wind blowing from the west,7,,12,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,2000-2500,Altocumulus castellanus or floccus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-2.9,,,,,,
16.04.2020 11:00,14.9,749.9,765.4,-1.7,32,Wind blowing from the west,7,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-1.8,,,,,,
16.04.2020 08:00,9.3,751.6,766.7,0.7,44,Wind blowing from the west-southwest,4,,,20–30%., ,,,5.8,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-2.4,,,,,,
16.04.2020 05:00,5.9,750.9,766.5,0.5,52,Wind blowing from the west,3,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-3.2,,,,,,
16.04.2020 02:00,7.2,750.4,766.1,-0.2,46,Wind blowing from the west,4,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-3.7,,,,,,
15.04.2020 23:00,8.1,750.6,766.0,0.2,40,Wind blowing from the west-northwest,3,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-4.8,,,,,,
15.04.2020 20:00,8.6,750.4,765.5,0.9,36,Wind blowing from the west-northwest,4,,,100%., ,,,,11.0,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.",,20.0,-5.8,,,,,,
15.04.2020 17:00,10.0,749.5,764.5,-0.4,29,Wind blowing from the west-northwest,6,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.",,20.0,-7.3,,,,,,
15.04.2020 14:00,10.3,749.9,765.4,-0.8,30,Wind blowing from the west-northwest,6,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-6.6,,,,,,
15.04.2020 11:00,8.4,750.7,766.3,0.3,36,Wind blowing from the north-west,7,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,-6.1,,,,,,
15.04.2020 08:00,3.5,750.4,766.1,1.3,63,Wind blowing from the north-northwest,4,,,20–30%., ,,,0.6,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10%  or less, but not 0",2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-3.0,3,12,,,,
15.04.2020 05:00,0.8,749.1,764.8,0.8,75,Wind blowing from the north-west,6,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,-3.1,,,Surface of ground moist.,0.0,,
15.04.2020 02:00,1.7,748.3,763.9,1.2,86,Wind blowing from the north-west,5,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,-0.5,,,,,,
14.04.2020 23:00,1.7,747.1,762.3,1.2,91,Wind blowing from the north-northwest,5,,,100%.,Shower(s) of rain. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,10.0,0.3,,,,,,
14.04.2020 20:00,2.1,745.9,761.2,2.4,88,Wind blowing from the north,5,,13,100%.,"Rain shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,15.8,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,10.0,0.3,1,12,,,,
