"# Weather station Ljubljana, Slovenia, WMO_ID=14015,selection from 03.04.2020 till 31.08.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=14015&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Ljubljana,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.04.2020 01:00,4.7,742.3,769.8,0.5,77,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,1.0,,,,,,
16.04.2020 00:00,6.2,742.4,769.7,,65,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,0.0,,,,,,
15.04.2020 23:00,6.7,742.0,769.3,,64,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,,0.4,,,,,,
15.04.2020 22:00,7.7,741.8,769.0,1.0,61,Wind blowing from the north,0,,,, ,,,,,,,,,,,0.6,,,,,,
15.04.2020 21:00,8.9,741.6,768.7,,56,Wind blowing from the north-east,0,,,"10%  or less, but not 0", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",50.0,0.5,,,,,,
15.04.2020 20:00,10.5,741.4,768.2,,47,"Calm, no wind",0,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10%  or less, but not 0",,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",50.0,-0.5,,,,,,
15.04.2020 19:00,12.4,740.8,767.5,-0.3,36,Wind blowing from the north-east,1,,,20–30%., ,,,,15.7,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10%  or less, but not 0","2500 or more, or no clouds.","Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",50.0,-2.2,No precipitation,12,,,,
15.04.2020 18:00,14.0,740.7,767.2,,31,Wind blowing from the east-northeast,1,,,"10%  or less, but not 0", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10%  or less, but not 0",,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",50.0,-3.0,,,,,,
15.04.2020 17:00,15.2,740.8,767.2,,27,Wind blowing from the west-northwest,1,,,"10%  or less, but not 0", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10%  or less, but not 0",,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",50.0,-3.8,,,,,,
15.04.2020 16:00,14.4,741.1,767.6,-1.7,32,Wind blowing from the south,2,,,, ,,,,,,,,,,,-2.0,,,,,,
15.04.2020 15:00,14.5,741.5,768.1,,32,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,-2.1,,,,,,
15.04.2020 14:00,13.3,742.1,768.7,,35,Wind blowing from the north-west,2,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",50.0,-2.1,,,,,,
15.04.2020 13:00,12.1,742.8,769.6,-1.3,36,Wind blowing from the west-southwest,2,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",50.0,-2.5,No precipitation,6,,,,
15.04.2020 12:00,10.9,743.2,770.1,,38,Wind blowing from the east-southeast,1,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",50.0,-2.9,,,,,,
15.04.2020 11:00,9.2,743.8,770.8,,42,Wind blowing from the south-east,1,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",50.0,-3.3,,,,,,
15.04.2020 10:00,7.8,744.1,771.3,-0.3,50,Wind blowing from the north-east,1,,,"10%  or less, but not 0",Clouds generally dissolving or becoming less developed. ,"Sandstorm, duststorm or blowing snow.",Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",40.0,-2.2,,,,,,
15.04.2020 09:00,4.4,744.1,771.7,,73,Wind blowing from the north,1,,,"10%  or less, but not 0","Fog or ice fog at a distance at the time of observation, but not at the station during the preceding hour, the fog or ice fog extending to a level above that of the observer. ",,,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.","10%  or less, but not 0",100-200,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15.0,-0.1,,,,,,
15.04.2020 08:00,1.3,744.4,772.3,,89,Wind blowing from the north-northeast,0,,,60%.,Fog or ice fog. ,,,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",60%.,50-100,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",5.0,-0.4,,,,,,
15.04.2020 07:00,-0.5,744.4,772.6,1.0,96,Wind blowing from the north,1,,,Sky obscured by fog and/or other meteorological phenomena.,"Fog or ice fog, sky invisible (has become thinner during the preceding hour). ",Fog or ice fog or thick haze.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-0.8,,,Sky obscured by fog and/or other meteorological phenomena.,,,,0.3,-1.1,No precipitation,12,Surface of ground moist.,-4.0,,
15.04.2020 06:00,-0.7,744.0,772.1,,96,Wind blowing from the north,0,,,Sky obscured by fog and/or other meteorological phenomena.,"Fog or ice fog, sky invisible, has begun or has become thicker during the preceding hour. ",,,,,,,,,,0.2,-1.2,,,,,,
15.04.2020 05:00,-0.4,743.5,771.6,,96,Wind blowing from the east-northeast,1,,,70 – 80%.,"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ",,,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",70 – 80%.,Less than  50,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",0.3,-0.9,,,,,,
15.04.2020 04:00,0.0,743.4,771.4,0.5,97,Wind blowing from the east-northeast,1,,,Sky obscured by fog and/or other meteorological phenomena.,"Fog or ice fog, sky invisible, no appreciable change during the preceding hour. ",,,,,,Sky obscured by fog and/or other meteorological phenomena.,,,,0.2,-0.4,,,,,,
15.04.2020 03:00,0.3,743.0,771.0,,97,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,,-0.1,,,,,,
15.04.2020 02:00,0.0,743.1,771.1,,96,Wind blowing from the east,1,,,, ,,,,,,,,,,,-0.5,,,,,,
15.04.2020 01:00,1.1,742.9,770.8,1.2,92,Wind blowing from the north,1,,,, ,,,,,,,,,,,-0.1,,,,,,
15.04.2020 00:00,1.6,742.9,770.8,,91,"Calm, no wind",0,,,, ,,,,,,,,,,,0.3,,,,,,
14.04.2020 23:00,2.1,742.3,770.1,,91,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,0.8,,,,,,
14.04.2020 22:00,3.1,741.7,769.3,2.0,87,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,1.1,,,,,,
14.04.2020 21:00,3.7,741.4,768.9,,84,Wind blowing from the east,1,,,"10%  or less, but not 0", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",30.0,1.2,,,,,,
14.04.2020 20:00,4.2,740.5,768.0,,81,Wind blowing from the north,2,,,"10%  or less, but not 0", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",30.0,1.2,,,,,,
14.04.2020 19:00,5.0,739.7,767.1,1.4,79,Wind blowing from the north,2,,,20–30%., ,,,,8.5,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",20–30%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",30.0,1.7,12,12,,,,
14.04.2020 18:00,6.3,739.0,766.2,,70,Wind blowing from the north-east,1,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",30.0,1.1,,,,,,
14.04.2020 17:00,6.7,738.6,765.7,,68,Wind blowing from the east-northeast,3,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,1.1,,,,,,
14.04.2020 16:00,7.1,738.3,765.4,0.0,66,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,1.2,,,,,,
14.04.2020 15:00,5.3,738.4,765.7,,69,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,0.0,,,,,,
14.04.2020 14:00,5.4,738.3,765.5,,71,Wind blowing from the east-southeast,2,,,100%.,"Rain shower(s), slight. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,"Altocumulus of a chaotic sky, generally at several levels.",,20.0,0.6,,,,,,
14.04.2020 13:00,4.5,738.3,765.7,1.1,74,Wind blowing from the south-east,2,,,100%.,Rain (not freezing) not falling as shower(s). ,"Snow, or rain and snow mixed.",Rain.,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",300-600,,,15.0,0.3,12,6,,,,
14.04.2020 12:00,3.2,738.1,765.6,,84,Wind blowing from the east-southeast,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,200-300,,,10.0,0.8,,,,,,
14.04.2020 11:00,1.9,738.0,765.6,,90,Wind blowing from the south-southeast,3,,,"90  or more, but not 100%","Continuous fall of snowflakes, moderate at time of observation. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,200-300,,,3.0,0.4,,,,,,
14.04.2020 10:00,1.6,737.2,764.8,3.6,91,Wind blowing from the south-southeast,2,,,100%.,"Rain or drizzle and snow, moderate or heavy. ","Snow, or rain and snow mixed.",Rain.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,100-200,,,3.0,0.3,,,,,,
14.04.2020 09:00,3.2,736.1,763.5,,89,Wind blowing from the east-southeast,4,,,100%.,"Rain or drizzle and snow, moderate or heavy. ",,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",100%.,100-200,,,3.0,1.6,,,,,,
14.04.2020 08:00,6.4,734.2,761.2,,85,Wind blowing from the south-southeast,4,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,200-300,,,10.0,4.1,,,,,,
14.04.2020 07:00,8.6,733.6,760.3,1.7,72,Wind blowing from the east-northeast,6,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,8.6,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,20.0,3.7,Trace of precipitation,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,6.0,,
14.04.2020 06:00,13.1,732.3,758.5,,61,Wind blowing from the south,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,20.0,5.7,,,,,,
14.04.2020 05:00,13.1,732.1,758.3,,61,Wind blowing from the south-west,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,30.0,5.6,,,,,,
14.04.2020 04:00,13.5,731.9,758.2,-0.5,59,Wind blowing from the south-southwest,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,30.0,5.5,,,,,,
14.04.2020 03:00,13.7,731.9,758.1,,58,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,5.5,,,,,,
14.04.2020 02:00,13.7,732.1,758.2,,63,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,6.8,,,,,,
14.04.2020 01:00,13.9,732.4,758.5,-0.5,55,Wind blowing from the west,1,,,, ,,,,,,,,,,,5.0,,,,,,
14.04.2020 00:00,14.1,732.4,758.6,,54,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,4.8,,,,,,
13.04.2020 23:00,14.1,732.8,759.0,,55,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,5.1,,,,,,
13.04.2020 22:00,14.8,732.9,759.1,0.1,45,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,2.8,,,,,,
13.04.2020 21:00,15.0,732.9,759.1,,29,Wind blowing from the west-southwest,2,,,70 – 80%., ,,,,,,,,,,60.0,-2.9,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
13.04.2020 20:00,16.0,732.9,759.0,,26,Wind blowing from the west-southwest,2,,,70 – 80%., ,,,,,,,,,,60.0,-3.6,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
13.04.2020 19:00,17.3,732.8,758.8,-0.2,22,Wind blowing from the west-southwest,4,,,20–30%., ,,,,22.8,,,,,,60.0,-5.0,No precipitation,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
13.04.2020 18:00,18.5,732.7,758.6,,21,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,-4.4,,,,,,
13.04.2020 17:00,19.4,733.0,758.8,,20,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,-4.3,,,,,,
13.04.2020 16:00,20.7,733.0,758.6,-0.6,18,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,,-4.6,,,,,,
13.04.2020 15:00,21.7,733.0,758.5,,17,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,,-4.3,,,,,,
13.04.2020 14:00,22.2,733.3,758.8,,21,Wind blowing from the south-west,6,,,20–30%., ,,,,,,,,,,40.0,-1.4,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
13.04.2020 13:00,21.9,733.6,759.2,-1.5,24,Wind blowing from the west-southwest,4,,,40%., ,,,,,,,,,,40.0,0.1,No precipitation,6,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
13.04.2020 12:00,20.7,734.1,759.7,,29,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,2.2,,,,,,
13.04.2020 11:00,20.2,734.6,760.3,,31,Wind blowing from the south-southwest,4,,,, ,,,,,,,,,,,2.6,,,,,,
13.04.2020 10:00,18.1,735.1,761.0,-0.2,35,Wind blowing from the west-southwest,4,,,70 – 80%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,"2500 or more, or no clouds.","Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,2.3,,,,,,
13.04.2020 09:00,13.6,735.1,761.4,,48,Wind blowing from the east,0,,,70 – 80%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,2.8,,,,,,
13.04.2020 08:00,10.6,735.3,761.9,,57,Wind blowing from the north,0,,,"90  or more, but not 100%", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","90  or more, but not 100%",,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",Cirrostratus not progressively invading the sky and not entirely covering it.,40.0,2.4,,,,,,
13.04.2020 07:00,9.6,735.3,762.1,0.0,55,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,8.4,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.","Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",Cirrostratus not progressively invading the sky and not entirely covering it.,40.0,1.0,No precipitation,12,Surface of ground moist.,1.0,,
13.04.2020 05:00,8.8,735.1,761.8,,57,Wind blowing from the north-northeast,0,,,"90  or more, but not 100%", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",40%.,,Altocumulus translucidus at a single level.,Cirrostratus not progressively invading the sky and not entirely covering it.,40.0,0.7,,,,,,
13.04.2020 04:00,9.1,735.3,762.1,-0.7,56,Wind blowing from the north-east,0,,,, ,,,,,,,,,,,0.7,,,,,,
13.04.2020 03:00,9.4,735.5,762.3,,56,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,0.9,,,,,,
13.04.2020 02:00,10.2,735.7,762.4,,51,"Calm, no wind",0,,,, ,,,,,,,,,,,0.4,,,,,,
13.04.2020 01:00,12.2,736.0,762.6,-0.3,43,Wind blowing from the north,0,,,, ,,,,,,,,,,,-0.1,,,,,,
13.04.2020 00:00,13.7,736.2,762.6,,37,Wind blowing from the west,1,,,, ,,,,,,,,,,,-0.8,,,,,,
12.04.2020 23:00,16.0,736.3,762.5,,31,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,,-1.4,,,,,,
12.04.2020 22:00,16.1,736.3,762.5,0.5,30,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,-1.7,,,,,,
12.04.2020 21:00,17.0,736.3,762.4,,27,Wind blowing from the west,1,,,20–30%., ,,,,,,,,,,50.0,-2.1,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
12.04.2020 20:00,18.2,736.2,762.1,,26,Wind blowing from the west,1,,,20–30%., ,,,,,,,,,,50.0,-1.5,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
12.04.2020 19:00,19.5,735.8,761.7,-0.5,26,Wind blowing from the west-southwest,2,,,"10%  or less, but not 0", ,,,,24.9,,,,,,50.0,-0.5,No precipitation,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
12.04.2020 18:00,21.2,736.0,761.7,,23,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,-0.6,,,,,,
12.04.2020 17:00,23.1,736.0,761.6,,21,Wind blowing from the west,4,,,, ,,,,,,,,,,,-0.3,,,,,,
12.04.2020 16:00,23.7,736.3,761.8,-1.0,19,Wind blowing from the west,4,,,, ,,,,,,,,,,,-1.5,,,,,,
12.04.2020 15:00,24.5,736.6,762.0,,18,Wind blowing from the west,3,,,, ,,,,,,,,,,,-1.2,,,,,,
12.04.2020 14:00,23.9,736.9,762.4,,17,Wind blowing from the south-west,5,,,20–30%., ,,,,,,,,,,35.0,-2.8,,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
12.04.2020 13:00,24.5,737.3,762.8,-2.4,17,Wind blowing from the south-west,4,,,20–30%., ,,,,,,,,,,35.0,-2.4,No precipitation,6,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,,,
12.04.2020 12:00,22.3,738.1,763.7,,27,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,2.1,,,,,,
12.04.2020 11:00,19.6,739.0,765.0,,35,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,3.6,,,,,,
12.04.2020 10:00,17.9,739.7,765.8,,39,Wind blowing from the north-northeast,0,,,"10%  or less, but not 0", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",50.0,3.5,,,,,,
