"# Weather station London / St. James's Park, UK, WMO_ID=3770,selection from 03.04.2020 till 01.09.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=3770&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in London / St. James's Park,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
26.04.2020 23:00,11.3,,,,65,,,,,, ,,,,,,,,,,,4.8,,,,,,
26.04.2020 22:00,12.6,,,,62,,,,,, ,,,,,,,,,,,5.5,,,,,,
26.04.2020 21:00,13.8,,,,62,,,,,, ,,,,,,,,,,,6.7,,,,,,
26.04.2020 20:00,15.4,,,,60,,,,,, ,,,,,,,,,,,7.5,,,,,,
26.04.2020 19:00,17.3,,,,47,,,,,, ,,,,,,,,,,,5.7,,,,,,
26.04.2020 18:00,18.5,,,,41,,,,,, ,,,,21.0,,,,,,,5.0,No precipitation,12,,,,
26.04.2020 17:00,20.4,,,,38,,,,,, ,,,,,,,,,,,5.7,,,,,,
26.04.2020 16:00,20.4,,,,33,,,,,, ,,,,,,,,,,,3.6,,,,,,
26.04.2020 15:00,19.6,,,,34,,,,,, ,,,,,,,,,,,3.4,,,,,,
26.04.2020 14:00,19.8,,,,36,,,,,, ,,,,,,,,,,,4.3,,,,,,
26.04.2020 13:00,19.4,,,,38,,,,,, ,,,,,,,,,,,4.8,,,,,,
26.04.2020 12:00,17.8,,,,41,,,,,, ,,,,,,,,,,,4.4,No precipitation,6,,,,
26.04.2020 11:00,17.4,,,,44,,,,,, ,,,,,,,,,,,5.0,,,,,,
26.04.2020 10:00,14.9,,,,51,,,,,, ,,,,,,,,,,,4.7,,,,,,
26.04.2020 09:00,13.2,,,,58,,,,,, ,,,,,,,,,,,5.0,,,,,,
26.04.2020 08:00,11.2,,,,66,,,,,, ,,,,,,,,,,,5.1,,,,,,
26.04.2020 07:00,8.0,,,,85,,,,,, ,,,,,,,,,,,5.6,,,,,,
26.04.2020 06:00,5.1,,,,94,,,,,, ,,,4.3,,,,,,,,4.2,No precipitation,12,,,,
26.04.2020 05:00,4.5,,,,93,,,,,, ,,,,,,,,,,,3.5,,,,,,
26.04.2020 04:00,4.8,,,,93,,,,,, ,,,,,,,,,,,3.7,,,,,,
26.04.2020 03:00,5.3,,,,90,,,,,, ,,,,,,,,,,,3.8,,,,,,
26.04.2020 02:00,6.1,,,,88,,,,,, ,,,,,,,,,,,4.2,,,,,,
26.04.2020 01:00,6.8,,,,81,,,,,, ,,,,,,,,,,,3.8,,,,,,
26.04.2020 00:00,10.9,,,,68,,,,,, ,,,,,,,,,,,5.2,No precipitation,6,,,,
25.04.2020 23:00,8.7,,,,75,,,,,, ,,,,,,,,,,,4.5,,,,,,
25.04.2020 22:00,9.4,,,,72,,,,,, ,,,,,,,,,,,4.5,,,,,,
25.04.2020 21:00,10.2,,,,68,,,,,, ,,,,,,,,,,,4.6,,,,,,
25.04.2020 20:00,11.2,,,,64,,,,,, ,,,,,,,,,,,4.6,,,,,,
25.04.2020 19:00,12.3,,,,61,,,,,, ,,,,,,,,,,,4.9,,,,,,
25.04.2020 18:00,13.5,,,,57,,,,,, ,,,,16.1,,,,,,,5.1,No precipitation,12,,,,
25.04.2020 17:00,15.0,,,,50,,,,,, ,,,,,,,,,,,4.5,,,,,,
25.04.2020 16:00,14.9,,,,51,,,,,, ,,,,,,,,,,,4.7,,,,,,
25.04.2020 15:00,14.8,,,,50,,,,,, ,,,,,,,,,,,4.3,,,,,,
25.04.2020 14:00,14.5,,,,52,,,,,, ,,,,,,,,,,,4.6,,,,,,
25.04.2020 13:00,14.1,,,,54,,,,,, ,,,,,,,,,,,4.9,,,,,,
25.04.2020 12:00,13.6,,,,60,,,,,, ,,,,,,,,,,,6.0,No precipitation,6,,,,
25.04.2020 11:00,12.3,,,,66,,,,,, ,,,,,,,,,,,6.1,,,,,,
25.04.2020 10:00,10.3,,,,71,,,,,, ,,,,,,,,,,,5.3,,,,,,
25.04.2020 09:00,9.4,,,,75,,,,,, ,,,,,,,,,,,5.1,,,,,,
25.04.2020 08:00,8.8,,,,77,,,,,, ,,,,,,,,,,,4.9,,,,,,
25.04.2020 07:00,8.4,,,,79,,,,,, ,,,,,,,,,,,4.9,,,,,,
25.04.2020 06:00,8.0,,,,80,,,,,, ,,,7.7,,,,,,,,4.8,No precipitation,12,,,,
25.04.2020 05:00,8.0,,,,83,,,,,, ,,,,,,,,,,,5.2,,,,,,
25.04.2020 04:00,7.7,,,,84,,,,,, ,,,,,,,,,,,5.1,,,,,,
25.04.2020 03:00,8.0,,,,86,,,,,, ,,,,,,,,,,,5.7,,,,,,
25.04.2020 02:00,7.9,,,,84,,,,,, ,,,,,,,,,,,5.4,,,,,,
25.04.2020 01:00,8.8,,,,83,,,,,, ,,,,,,,,,,,6.1,,,,,,
25.04.2020 00:00,9.7,,,,81,,,,,, ,,,,,,,,,,,6.5,No precipitation,6,,,,
24.04.2020 23:00,10.7,,,,71,,,,,, ,,,,,,,,,,,5.6,,,,,,
24.04.2020 22:00,11.8,,,,62,,,,,, ,,,,,,,,,,,4.8,,,,,,
24.04.2020 21:00,12.9,,,,58,,,,,, ,,,,,,,,,,,4.8,,,,,,
24.04.2020 20:00,14.9,,,,56,,,,,, ,,,,,,,,,,,6.1,,,,,,
24.04.2020 19:00,18.3,,,,40,,,,,, ,,,,,,,,,,,4.5,,,,,,
24.04.2020 18:00,19.7,,,,38,,,,,, ,,,,22.2,,,,,,,4.9,No precipitation,12,,,,
24.04.2020 17:00,20.6,,,,38,,,,,, ,,,,,,,,,,,5.7,,,,,,
24.04.2020 16:00,21.0,,,,35,,,,,, ,,,,,,,,,,,5.1,,,,,,
24.04.2020 15:00,21.6,,,,33,,,,,, ,,,,,,,,,,,4.4,,,,,,
24.04.2020 14:00,21.7,,,,36,,,,,, ,,,,,,,,,,,5.9,,,,,,
24.04.2020 13:00,20.2,,,,35,,,,,, ,,,,,,,,,,,4.0,,,,,,
24.04.2020 12:00,19.8,,,,43,,,,,, ,,,,,,,,,,,6.9,No precipitation,6,,,,
24.04.2020 11:00,18.7,,,,45,,,,,, ,,,,,,,,,,,6.6,,,,,,
24.04.2020 10:00,16.7,,,,54,,,,,, ,,,,,,,,,,,7.4,,,,,,
24.04.2020 09:00,14.2,,,,57,,,,,, ,,,,,,,,,,,5.7,,,,,,
24.04.2020 08:00,12.1,,,,65,,,,,, ,,,,,,,,,,,5.6,,,,,,
24.04.2020 07:00,10.1,,,,74,,,,,, ,,,,,,,,,,,5.7,,,,,,
24.04.2020 06:00,9.1,,,,78,,,,,, ,,,8.9,,,,,,,,5.4,No precipitation,12,,,,
24.04.2020 05:00,9.4,,,,75,,,,,, ,,,,,,,,,,,5.2,,,,,,
24.04.2020 04:00,10.3,,,,70,,,,,, ,,,,,,,,,,,5.1,,,,,,
24.04.2020 03:00,11.0,,,,67,,,,,, ,,,,,,,,,,,5.0,,,,,,
24.04.2020 02:00,10.5,,,,66,,,,,, ,,,,,,,,,,,4.3,,,,,,
24.04.2020 01:00,10.9,,,,65,,,,,, ,,,,,,,,,,,4.5,,,,,,
24.04.2020 00:00,9.7,,,,81,,,,,, ,,,,,,,,,,,6.5,No precipitation,6,,,,
23.04.2020 23:00,11.8,,,,63,,,,,, ,,,,,,,,,,,4.9,,,,,,
23.04.2020 22:00,12.7,,,,59,,,,,, ,,,,,,,,,,,4.7,,,,,,
23.04.2020 21:00,14.1,,,,47,,,,,, ,,,,,,,,,,,3.0,,,,,,
23.04.2020 20:00,15.5,,,,46,,,,,, ,,,,,,,,,,,3.9,,,,,,
23.04.2020 19:00,17.5,,,,42,,,,,, ,,,,,,,,,,,4.3,,,,,,
23.04.2020 18:00,19.3,,,,37,,,,,, ,,,,23.9,,,,,,,4.3,No precipitation,12,,,,
23.04.2020 17:00,21.3,,,,33,,,,,, ,,,,,,,,,,,4.5,,,,,,
23.04.2020 16:00,22.2,,,,30,,,,,, ,,,,,,,,,,,3.9,,,,,,
23.04.2020 15:00,22.6,,,,32,,,,,, ,,,,,,,,,,,5.2,,,,,,
23.04.2020 14:00,23.3,,,,32,,,,,, ,,,,,,,,,,,5.7,,,,,,
23.04.2020 13:00,23.0,,,,34,,,,,, ,,,,,,,,,,,6.3,,,,,,
23.04.2020 12:00,21.2,,,,40,,,,,, ,,,,,,,,,,,6.9,No precipitation,6,,,,
23.04.2020 11:00,20.0,,,,43,,,,,, ,,,,,,,,,,,7.1,,,,,,
23.04.2020 10:00,17.5,,,,53,,,,,, ,,,,,,,,,,,7.7,,,,,,
23.04.2020 09:00,14.5,,,,60,,,,,, ,,,,,,,,,,,6.7,,,,,,
23.04.2020 08:00,12.1,,,,67,,,,,, ,,,,,,,,,,,6.0,,,,,,
23.04.2020 07:00,9.6,,,,78,,,,,, ,,,,,,,,,,,5.9,,,,,,
23.04.2020 06:00,8.2,,,,83,,,,,, ,,,7.8,,,,,,,,5.5,No precipitation,12,,,,
23.04.2020 05:00,8.1,,,,85,,,,,, ,,,,,,,,,,,5.7,,,,,,
23.04.2020 04:00,8.9,,,,82,,,,,, ,,,,,,,,,,,5.9,,,,,,
23.04.2020 03:00,9.1,,,,81,,,,,, ,,,,,,,,,,,6.0,,,,,,
23.04.2020 02:00,9.4,,,,78,,,,,, ,,,,,,,,,,,5.8,,,,,,
23.04.2020 01:00,10.2,,,,74,,,,,, ,,,,,,,,,,,5.8,,,,,,
23.04.2020 00:00,11.3,,,,70,,,,,, ,,,,,,,,,,,5.9,No precipitation,6,,,,
22.04.2020 23:00,12.2,,,,64,,,,,, ,,,,,,,,,,,5.6,,,,,,
22.04.2020 22:00,13.3,,,,56,,,,,, ,,,,,,,,,,,4.6,,,,,,
22.04.2020 21:00,14.9,,,,48,,,,,, ,,,,,,,,,,,4.0,,,,,,
22.04.2020 20:00,15.6,,,,45,,,,,, ,,,,,,,,,,,3.5,,,,,,
22.04.2020 19:00,16.7,,,,37,,,,,, ,,,,,,,,,,,1.9,,,,,,
22.04.2020 18:00,17.8,,,,32,,,,,, ,,,,21.5,,,,,,,0.7,0.2,12,,,,
22.04.2020 17:00,19.4,,,,30,,,,,, ,,,,,,,,,,,1.4,,,,,,
22.04.2020 16:00,20.0,,,,28,,,,,, ,,,,,,,,,,,0.9,,,,,,
22.04.2020 15:00,20.0,,,,27,,,,,, ,,,,,,,,,,,0.5,,,,,,
22.04.2020 14:00,20.4,,,,29,,,,,, ,,,,,,,,,,,1.6,,,,,,
22.04.2020 13:00,20.5,,,,32,,,,,, ,,,,,,,,,,,3.3,,,,,,
22.04.2020 12:00,19.1,,,,35,,,,,, ,,,,,,,,,,,3.1,0.2,6,,,,
22.04.2020 11:00,17.9,,,,44,,,,,, ,,,,,,,,,,,5.4,,,,,,
22.04.2020 10:00,17.5,,,,49,,,,,, ,,,,,,,,,,,6.7,,,,,,
22.04.2020 09:00,15.3,,,,55,,,,,, ,,,,,,,,,,,6.2,,,,,,
22.04.2020 08:00,13.2,,,,62,,,,,, ,,,,,,,,,,,5.9,,,,,,
22.04.2020 07:00,10.2,,,,71,,,,,, ,,,,,,,,,,,5.2,,,,,,
22.04.2020 06:00,8.9,,,,76,,,,,, ,,,8.4,,,,,,,,4.8,No precipitation,12,,,,
22.04.2020 05:00,8.8,,,,76,,,,,, ,,,,,,,,,,,4.8,,,,,,
22.04.2020 04:00,8.8,,,,77,,,,,, ,,,,,,,,,,,4.9,,,,,,
22.04.2020 03:00,8.6,,,,78,,,,,, ,,,,,,,,,,,4.9,,,,,,
22.04.2020 02:00,9.2,,,,75,,,,,, ,,,,,,,,,,,4.9,,,,,,
22.04.2020 01:00,9.5,,,,73,,,,,, ,,,,,,,,,,,4.8,,,,,,
22.04.2020 00:00,10.5,,,,70,,,,,, ,,,,,,,,,,,5.2,No precipitation,6,,,,
21.04.2020 23:00,10.9,,,,67,,,,,, ,,,,,,,,,,,4.9,,,,,,
21.04.2020 22:00,12.0,,,,63,,,,,, ,,,,,,,,,,,5.0,,,,,,
21.04.2020 21:00,12.9,,,,56,,,,,, ,,,,,,,,,,,4.3,,,,,,
21.04.2020 20:00,14.3,,,,48,,,,,, ,,,,,,,,,,,3.5,,,,,,
21.04.2020 19:00,15.5,,,,41,,,,,, ,,,,,,,,,,,2.3,,,,,,
21.04.2020 18:00,16.4,,,,36,,,,,, ,,,,18.3,,,,,,,1.3,No precipitation,12,,,,
21.04.2020 17:00,17.3,,,,35,,,,,, ,,,,,,,,,,,1.5,,,,,,
21.04.2020 16:00,16.9,,,,33,,,,,, ,,,,,,,,,,,0.4,,,,,,
21.04.2020 15:00,17.0,,,,35,,,,,, ,,,,,,,,,,,1.5,,,,,,
21.04.2020 14:00,17.6,,,,37,,,,,, ,,,,,,,,,,,2.7,,,,,,
21.04.2020 13:00,17.6,,,,37,,,,,, ,,,,,,,,,,,2.7,,,,,,
21.04.2020 12:00,16.8,,,,38,,,,,, ,,,,,,,,,,,2.2,No precipitation,6,,,,
21.04.2020 11:00,15.7,,,,39,,,,,, ,,,,,,,,,,,1.6,,,,,,
21.04.2020 10:00,15.2,,,,44,,,,,, ,,,,,,,,,,,3.0,,,,,,
21.04.2020 09:00,14.1,,,,47,,,,,, ,,,,,,,,,,,3.0,,,,,,
21.04.2020 08:00,12.7,,,,53,,,,,, ,,,,,,,,,,,3.4,,,,,,
21.04.2020 07:00,10.5,,,,65,,,,,, ,,,,,,,,,,,4.1,,,,,,
21.04.2020 06:00,9.7,,,,67,,,,,, ,,,9.2,,,,,,,,3.8,No precipitation,12,,,,
21.04.2020 05:00,9.9,,,,64,,,,,, ,,,,,,,,,,,3.3,,,,,,
21.04.2020 04:00,10.1,,,,63,,,,,, ,,,,,,,,,,,3.4,,,,,,
21.04.2020 03:00,10.5,,,,62,,,,,, ,,,,,,,,,,,3.5,,,,,,
21.04.2020 02:00,10.5,,,,61,,,,,, ,,,,,,,,,,,3.2,,,,,,
21.04.2020 01:00,11.1,,,,59,,,,,, ,,,,,,,,,,,3.2,,,,,,
21.04.2020 00:00,11.0,,,,61,,,,,, ,,,,,,,,,,,3.7,No precipitation,6,,,,
20.04.2020 23:00,11.1,,,,61,,,,,, ,,,,,,,,,,,3.9,,,,,,
20.04.2020 22:00,11.5,,,,59,,,,,, ,,,,,,,,,,,3.6,,,,,,
20.04.2020 21:00,12.4,,,,53,,,,,, ,,,,,,,,,,,3.1,,,,,,
20.04.2020 20:00,13.1,,,,46,,,,,, ,,,,,,,,,,,1.6,,,,,,
20.04.2020 19:00,14.3,,,,39,,,,,, ,,,,,,,,,,,0.4,,,,,,
20.04.2020 18:00,14.8,,,,36,,,,,, ,,,,18.7,,,,,,,-0.3,No precipitation,12,,,,
20.04.2020 17:00,16.0,,,,35,,,,,, ,,,,,,,,,,,0.3,,,,,,
20.04.2020 16:00,17.1,,,,34,,,,,, ,,,,,,,,,,,1.2,,,,,,
20.04.2020 15:00,17.7,,,,37,,,,,, ,,,,,,,,,,,2.6,,,,,,
20.04.2020 14:00,17.7,,,,35,,,,,, ,,,,,,,,,,,1.8,,,,,,
20.04.2020 13:00,18.0,,,,36,,,,,, ,,,,,,,,,,,2.6,,,,,,
20.04.2020 12:00,16.5,,,,40,,,,,, ,,,,,,,,,,,2.8,No precipitation,6,,,,
20.04.2020 11:00,15.2,,,,41,,,,,, ,,,,,,,,,,,1.8,,,,,,
20.04.2020 10:00,14.8,,,,42,,,,,, ,,,,,,,,,,,2.0,,,,,,
20.04.2020 09:00,13.5,,,,49,,,,,, ,,,,,,,,,,,3.0,,,,,,
20.04.2020 08:00,11.4,,,,61,,,,,, ,,,,,,,,,,,4.0,,,,,,
20.04.2020 07:00,9.2,,,,70,,,,,, ,,,,,,,,,,,4.0,,,,,,
20.04.2020 06:00,8.0,,,,75,,,,,, ,,,6.9,,,,,,,,3.8,No precipitation,12,,,,
20.04.2020 05:00,7.9,,,,77,,,,,, ,,,,,,,,,,,4.1,,,,,,
20.04.2020 04:00,7.2,,,,80,,,,,, ,,,,,,,,,,,4.0,,,,,,
20.04.2020 03:00,7.1,,,,79,,,,,, ,,,,,,,,,,,3.7,,,,,,
20.04.2020 02:00,7.7,,,,78,,,,,, ,,,,,,,,,,,4.0,,,,,,
20.04.2020 01:00,7.9,,,,76,,,,,, ,,,,,,,,,,,3.9,,,,,,
20.04.2020 00:00,8.5,,,,72,,,,,, ,,,,,,,,,,,3.6,No precipitation,6,,,,
19.04.2020 23:00,9.1,,,,68,,,,,, ,,,,,,,,,,,3.4,,,,,,
19.04.2020 22:00,9.6,,,,65,,,,,, ,,,,,,,,,,,3.3,,,,,,
19.04.2020 21:00,10.7,,,,59,,,,,, ,,,,,,,,,,,3.0,,,,,,
19.04.2020 20:00,12.0,,,,52,,,,,, ,,,,,,,,,,,2.4,,,,,,
19.04.2020 19:00,13.5,,,,48,,,,,, ,,,,,,,,,,,2.5,,,,,,
19.04.2020 18:00,14.6,,,,43,,,,,, ,,,,18.9,,,,,,,2.1,No precipitation,12,,,,
19.04.2020 17:00,16.1,,,,36,,,,,, ,,,,,,,,,,,1.1,,,,,,
19.04.2020 16:00,17.2,,,,35,,,,,, ,,,,,,,,,,,1.5,,,,,,
19.04.2020 15:00,17.7,,,,35,,,,,, ,,,,,,,,,,,1.9,,,,,,
19.04.2020 14:00,18.4,,,,35,,,,,, ,,,,,,,,,,,2.5,,,,,,
19.04.2020 13:00,17.6,,,,39,,,,,, ,,,,,,,,,,,3.4,,,,,,
19.04.2020 12:00,16.6,,,,42,,,,,, ,,,,,,,,,,,3.4,No precipitation,6,,,,
19.04.2020 11:00,15.6,,,,51,,,,,, ,,,,,,,,,,,5.3,,,,,,
19.04.2020 10:00,13.5,,,,56,,,,,, ,,,,,,,,,,,4.8,,,,,,
19.04.2020 09:00,12.0,,,,63,,,,,, ,,,,,,,,,,,5.0,,,,,,
19.04.2020 08:00,10.4,,,,70,,,,,, ,,,,,,,,,,,5.2,,,,,,
19.04.2020 07:00,8.8,,,,80,,,,,, ,,,,,,,,,,,5.5,,,,,,
19.04.2020 06:00,8.0,,,,86,,,,,, ,,,7.4,,,,,,,,5.7,No precipitation,12,,,,
19.04.2020 05:00,7.7,,,,85,,,,,, ,,,,,,,,,,,5.3,,,,,,
19.04.2020 04:00,8.2,,,,84,,,,,, ,,,,,,,,,,,5.7,,,,,,
19.04.2020 03:00,8.3,,,,86,,,,,, ,,,,,,,,,,,6.0,,,,,,
19.04.2020 02:00,8.0,,,,86,,,,,, ,,,,,,,,,,,5.7,,,,,,
19.04.2020 01:00,8.1,,,,89,,,,,, ,,,,,,,,,,,6.4,,,,,,
19.04.2020 00:00,8.5,,,,72,,,,,, ,,,,,,,,,,,3.6,No precipitation,6,,,,
18.04.2020 23:00,8.7,,,,86,,,,,, ,,,,,,,,,,,6.4,,,,,,
18.04.2020 22:00,9.0,,,,79,,,,,, ,,,,,,,,,,,5.5,,,,,,
18.04.2020 21:00,10.1,,,,79,,,,,, ,,,,,,,,,,,6.5,,,,,,
18.04.2020 20:00,11.3,,,,70,,,,,, ,,,,,,,,,,,6.0,,,,,,
18.04.2020 19:00,12.6,,,,69,,,,,, ,,,,,,,,,,,7.0,,,,,,
18.04.2020 18:00,13.8,,,,67,,,,,, ,,,,14.8,,,,,,,7.8,No precipitation,12,,,,
18.04.2020 17:00,14.3,,,,65,,,,,, ,,,,,,,,,,,7.8,,,,,,
18.04.2020 16:00,14.5,,,,65,,,,,, ,,,,,,,,,,,7.9,,,,,,
18.04.2020 15:00,14.2,,,,64,,,,,, ,,,,,,,,,,,7.5,,,,,,
18.04.2020 14:00,14.5,,,,67,,,,,, ,,,,,,,,,,,8.3,,,,,,
18.04.2020 13:00,13.2,,,,67,,,,,, ,,,,,,,,,,,7.1,,,,,,
18.04.2020 12:00,12.0,,,,75,,,,,, ,,,,,,,,,,,7.7,No precipitation,6,,,,
18.04.2020 11:00,10.6,,,,76,,,,,, ,,,,,,,,,,,6.5,,,,,,
18.04.2020 10:00,9.6,,,,82,,,,,, ,,,,,,,,,,,6.6,,,,,,
18.04.2020 09:00,8.7,,,,82,,,,,, ,,,,,,,,,,,5.8,,,,,,
18.04.2020 08:00,8.4,,,,84,,,,,, ,,,,,,,,,,,5.8,,,,,,
18.04.2020 07:00,7.9,,,,86,,,,,, ,,,,,,,,,,,5.6,,,,,,
18.04.2020 06:00,7.6,,,,86,,,,,, ,,,7.1,,,,,,,,5.4,3,12,,,,
18.04.2020 05:00,7.5,,,,87,,,,,, ,,,,,,,,,,,5.4,,,,,,
18.04.2020 04:00,7.3,,,,87,,,,,, ,,,,,,,,,,,5.3,,,,,,
18.04.2020 03:00,7.4,,,,87,,,,,, ,,,,,,,,,,,5.4,,,,,,
18.04.2020 02:00,7.2,,,,89,,,,,, ,,,,,,,,,,,5.5,,,,,,
18.04.2020 01:00,7.7,,,,83,,,,,, ,,,,,,,,,,,4.9,,,,,,
18.04.2020 00:00,7.6,,,,90,,,,,, ,,,,,,,,,,,6.1,No precipitation,6,,,,
17.04.2020 23:00,8.5,,,,72,,,,,, ,,,,,,,,,,,3.6,,,,,,
17.04.2020 22:00,9.1,,,,66,,,,,, ,,,,,,,,,,,3.1,,,,,,
17.04.2020 21:00,9.8,,,,65,,,,,, ,,,,,,,,,,,3.4,,,,,,
17.04.2020 20:00,10.2,,,,60,,,,,, ,,,,,,,,,,,2.6,,,,,,
17.04.2020 19:00,11.0,,,,60,,,,,, ,,,,,,,,,,,3.4,,,,,,
17.04.2020 18:00,11.5,,,,65,,,,,, ,,,,14.7,,,,,,,5.1,0.6,12,,,,
17.04.2020 17:00,11.5,,,,72,,,,,, ,,,,,,,,,,,6.5,,,,,,
17.04.2020 16:00,11.3,,,,72,,,,,, ,,,,,,,,,,,6.4,,,,,,
17.04.2020 15:00,12.7,,,,65,,,,,, ,,,,,,,,,,,6.2,,,,,,
17.04.2020 14:00,13.9,,,,59,,,,,, ,,,,,,,,,,,5.9,,,,,,
17.04.2020 13:00,14.1,,,,57,,,,,, ,,,,,,,,,,,5.7,,,,,,
17.04.2020 12:00,14.5,,,,56,,,,,, ,,,,,,,,,,,5.8,No precipitation,6,,,,
17.04.2020 11:00,13.8,,,,56,,,,,, ,,,,,,,,,,,5.1,,,,,,
17.04.2020 10:00,13.0,,,,61,,,,,, ,,,,,,,,,,,5.6,,,,,,
17.04.2020 09:00,13.1,,,,63,,,,,, ,,,,,,,,,,,6.2,,,,,,
17.04.2020 08:00,11.3,,,,71,,,,,, ,,,,,,,,,,,6.1,,,,,,
17.04.2020 07:00,10.3,,,,77,,,,,, ,,,,,,,,,,,6.4,,,,,,
17.04.2020 06:00,9.7,,,,81,,,,,, ,,,9.6,,,,,,,,6.5,No precipitation,12,,,,
17.04.2020 05:00,10.0,,,,79,,,,,, ,,,,,,,,,,,6.5,,,,,,
17.04.2020 04:00,10.4,,,,79,,,,,, ,,,,,,,,,,,6.9,,,,,,
17.04.2020 03:00,10.6,,,,78,,,,,, ,,,,,,,,,,,6.8,,,,,,
17.04.2020 02:00,10.7,,,,73,,,,,, ,,,,,,,,,,,6.0,,,,,,
17.04.2020 01:00,11.1,,,,70,,,,,, ,,,,,,,,,,,5.7,,,,,,
17.04.2020 00:00,11.6,,,,66,,,,,, ,,,,,,,,,,,5.3,No precipitation,6,,,,
16.04.2020 23:00,11.7,,,,64,,,,,, ,,,,,,,,,,,5.1,,,,,,
16.04.2020 22:00,11.8,,,,66,,,,,, ,,,,,,,,,,,5.5,,,,,,
16.04.2020 21:00,12.5,,,,66,,,,,, ,,,,,,,,,,,6.2,,,,,,
16.04.2020 20:00,13.4,,,,63,,,,,, ,,,,,,,,,,,6.5,,,,,,
16.04.2020 19:00,15.2,,,,53,,,,,, ,,,,,,,,,,,5.6,,,,,,
16.04.2020 18:00,16.6,,,,48,,,,,, ,,,,19.9,,,,,,,5.6,No precipitation,12,,,,
16.04.2020 17:00,17.5,,,,47,,,,,, ,,,,,,,,,,,6.1,,,,,,
16.04.2020 16:00,17.8,,,,46,,,,,, ,,,,,,,,,,,6.1,,,,,,
16.04.2020 15:00,18.2,,,,46,,,,,, ,,,,,,,,,,,6.4,,,,,,
16.04.2020 14:00,18.9,,,,37,,,,,, ,,,,,,,,,,,3.7,,,,,,
16.04.2020 13:00,18.9,,,,42,,,,,, ,,,,,,,,,,,5.8,,,,,,
16.04.2020 12:00,18.4,,,,44,,,,,, ,,,,,,,,,,,5.7,No precipitation,6,,,,
16.04.2020 11:00,17.2,,,,54,,,,,, ,,,,,,,,,,,7.7,,,,,,
16.04.2020 10:00,15.4,,,,56,,,,,, ,,,,,,,,,,,6.7,,,,,,
16.04.2020 09:00,13.1,,,,68,,,,,, ,,,,,,,,,,,7.2,,,,,,
16.04.2020 08:00,10.7,,,,77,,,,,, ,,,,,,,,,,,6.7,,,,,,
16.04.2020 07:00,8.2,,,,81,,,,,, ,,,,,,,,,,,5.1,,,,,,
16.04.2020 06:00,6.8,,,,83,,,,,, ,,,6.2,,,,,,,,4.1,No precipitation,12,,,,
16.04.2020 05:00,6.9,,,,85,,,,,, ,,,,,,,,,,,4.6,,,,,,
16.04.2020 04:00,6.5,,,,85,,,,,, ,,,,,,,,,,,4.1,,,,,,
16.04.2020 03:00,7.1,,,,84,,,,,, ,,,,,,,,,,,4.5,,,,,,
16.04.2020 02:00,7.6,,,,80,,,,,, ,,,,,,,,,,,4.4,,,,,,
16.04.2020 01:00,8.0,,,,78,,,,,, ,,,,,,,,,,,4.4,,,,,,
16.04.2020 00:00,8.5,,,,74,,,,,, ,,,,,,,,,,,4.0,No precipitation,6,,,,
15.04.2020 23:00,9.0,,,,70,,,,,, ,,,,,,,,,,,3.8,,,,,,
15.04.2020 22:00,8.9,,,,65,,,,,, ,,,,,,,,,,,2.7,,,,,,
15.04.2020 21:00,9.9,,,,61,,,,,, ,,,,,,,,,,,2.7,,,,,,
15.04.2020 20:00,10.9,,,,57,,,,,, ,,,,,,,,,,,2.7,,,,,,
15.04.2020 19:00,12.2,,,,48,,,,,, ,,,,,,,,,,,1.5,,,,,,
15.04.2020 18:00,14.2,,,,44,,,,,, ,,,,18.8,,,,,,,2.0,No precipitation,12,,,,
15.04.2020 17:00,16.3,,,,39,,,,,, ,,,,,,,,,,,2.4,,,,,,
15.04.2020 16:00,17.4,,,,36,,,,,, ,,,,,,,,,,,2.1,,,,,,
15.04.2020 15:00,18.5,,,,37,,,,,, ,,,,,,,,,,,3.5,,,,,,
15.04.2020 14:00,17.6,,,,37,,,,,, ,,,,,,,,,,,2.6,,,,,,
15.04.2020 13:00,17.2,,,,35,,,,,, ,,,,,,,,,,,1.6,,,,,,
15.04.2020 12:00,14.6,,,,41,,,,,, ,,,,,,,,,,,1.5,No precipitation,6,,,,
15.04.2020 11:00,14.1,,,,51,,,,,, ,,,,,,,,,,,4.0,,,,,,
15.04.2020 10:00,12.3,,,,55,,,,,, ,,,,,,,,,,,3.4,,,,,,
15.04.2020 09:00,10.1,,,,60,,,,,, ,,,,,,,,,,,2.5,,,,,,
15.04.2020 08:00,8.3,,,,73,,,,,, ,,,,,,,,,,,3.6,,,,,,
15.04.2020 07:00,6.2,,,,79,,,,,, ,,,,,,,,,,,2.7,,,,,,
