"# Weather station Paris, France, WMO_ID=7156,selection from 03.04.2020 till 31.08.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=7156&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Paris,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
19.04.2020 08:00,12.9,755.9,763.0,0.4,84,Wind blowing from the north-northeast,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,7.0,10.3,No precipitation,1,,,,
19.04.2020 07:00,13.0,756.1,763.1,0.3,89,Wind blowing from the north-east,3,,7,,Mist. ,,,13.0,19.0,,,,,,4.8,11.2,No precipitation,12,,,,
19.04.2020 06:00,13.3,755.5,762.4,-0.4,90,Wind blowing from the north-east,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,5.0,11.7,No precipitation,1,,,,
19.04.2020 05:00,13.2,755.5,762.6,-0.5,92,Wind blowing from the north-east,4,,10,,Mist. ,,,,,,,,,,4.6,11.9,No precipitation,1,,,,
19.04.2020 04:00,13.5,755.8,762.7,0.0,92,Wind blowing from the north-northeast,4,,7,,Mist. ,,,,,,,,,,4.8,12.2,No precipitation,3,,,,
19.04.2020 03:00,13.7,755.9,762.9,0.3,92,Wind blowing from the north-northeast,4,,7,,Mist. ,,,,,,,,,,4.0,12.4,No precipitation,1,,,,
19.04.2020 02:00,13.6,756.0,763.0,0.2,88,Wind blowing from the north-northeast,5,,8,,Cloud development not observed or not observable. ,,,,,,,,,,5.0,11.6,No precipitation,1,,,,
19.04.2020 01:00,15.1,755.8,762.8,-0.1,81,Wind blowing from the north-northeast,4,,7,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,11.9,No precipitation,6,,,,
19.04.2020 00:00,14.7,755.6,762.6,-0.3,75,Wind blowing from the north-east,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.3,No precipitation,1,,,,
18.04.2020 23:00,15.0,755.8,762.7,0.2,76,Wind blowing from the north-east,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.8,No precipitation,1,,,,
18.04.2020 22:00,15.0,755.9,762.9,0.7,75,Wind blowing from the north-northeast,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.6,No precipitation,3,,,,
18.04.2020 21:00,15.9,755.9,762.9,1.0,74,Wind blowing from the east-southeast,2,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.3,No precipitation,1,,,,
18.04.2020 20:00,17.5,755.6,762.5,0.8,71,Wind blowing from the east-southeast,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,12.2,No precipitation,1,,,,
18.04.2020 19:00,18.9,755.2,762.1,0.6,65,Wind blowing from the east,3,,6,,Cloud development not observed or not observable. ,,,15.1,24.1,,,,,,20.0,12.2,0.6,12,,,,
18.04.2020 18:00,20.1,754.9,761.8,0.3,56,Wind blowing from the north-west,2,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.0,0.6,1,,,,
18.04.2020 17:00,20.4,754.8,761.6,0.2,55,Wind blowing from the north-northwest,3,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.1,Trace of precipitation,1,,,,
18.04.2020 16:00,21.9,754.6,761.5,-0.3,45,Wind blowing from the west,3,,,,Cloud development not observed or not observable. ,,,,,,,,,,13.0,9.4,No precipitation,3,,,,
18.04.2020 15:00,23.0,754.6,761.3,-0.6,41,Wind blowing from the south-west,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,1,,,,
18.04.2020 14:00,23.0,754.6,761.4,-0.6,42,Wind blowing from the west,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.4,No precipitation,1,,,,
18.04.2020 13:00,23.7,754.9,761.6,-0.1,41,Wind blowing from the west-southwest,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.7,No precipitation,6,,,,
18.04.2020 12:00,22.3,755.2,762.0,0.4,43,Wind blowing from the west-southwest,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.1,No precipitation,1,,,,
18.04.2020 11:00,20.2,755.2,762.0,0.6,53,Wind blowing from the west-southwest,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.3,No precipitation,1,,,,
18.04.2020 10:00,20.2,755.0,761.8,0.7,57,Wind blowing from the south-southeast,1,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.4,No precipitation,3,,,,
18.04.2020 09:00,18.3,754.8,761.7,0.8,61,Wind blowing from the south-west,4,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.6,No precipitation,1,,,,
18.04.2020 08:00,16.5,754.6,761.5,0.9,67,Wind blowing from the west-southwest,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.3,No precipitation,1,,,,
18.04.2020 07:00,15.1,754.3,761.2,0.6,73,Wind blowing from the south-southwest,2,,6,,Cloud development not observed or not observable. ,,,14.7,22.0,,,,,,20.0,10.3,Trace of precipitation,12,,,,
18.04.2020 06:00,14.8,754.0,760.9,0.4,75,Wind blowing from the south-west,2,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,Trace of precipitation,1,,,,
18.04.2020 05:00,14.9,753.7,760.6,0.4,76,Wind blowing from the south-southwest,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.7,No precipitation,1,,,,
18.04.2020 04:00,15.6,753.7,760.6,0.8,71,Wind blowing from the south-southwest,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,3,,,,
18.04.2020 03:00,16.3,753.6,760.5,0.8,68,Wind blowing from the south-west,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,1,,,,
18.04.2020 02:00,17.3,753.3,760.2,0.4,64,Wind blowing from the south-west,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,1,,,,
18.04.2020 01:00,17.3,752.9,759.8,0.1,66,Wind blowing from the south-west,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.9,No precipitation,6,,,,
18.04.2020 00:00,17.3,752.8,759.7,0.1,67,Wind blowing from the south-southwest,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.1,No precipitation,1,,,,
17.04.2020 23:00,17.7,752.9,759.8,0.5,64,Wind blowing from the south,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.8,No precipitation,1,,,,
17.04.2020 22:00,18.3,752.8,759.7,0.6,59,Wind blowing from the south-west,1,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.1,No precipitation,3,,,,
17.04.2020 21:00,18.6,752.7,759.6,0.5,57,Wind blowing from the south-southwest,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.9,No precipitation,1,,,,
17.04.2020 20:00,19.7,752.4,759.2,0.2,52,Wind blowing from the south-southwest,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.6,No precipitation,1,,,,
17.04.2020 19:00,22.1,752.2,759.0,-0.3,45,Wind blowing from the south,4,,9,,Cloud development not observed or not observable. ,,,14.4,24.9,,,,,,20.0,9.6,No precipitation,12,,,,
17.04.2020 18:00,22.9,752.2,758.9,-0.6,42,Wind blowing from the south-west,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.3,No precipitation,1,,,,
17.04.2020 17:00,24.1,752.2,759.0,-0.9,37,Wind blowing from the south-southwest,2,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,1,,,,
17.04.2020 16:00,24.7,752.5,759.3,-0.6,36,Wind blowing from the south-southwest,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.6,No precipitation,3,,,,
17.04.2020 15:00,24.0,752.8,759.6,-0.3,37,Wind blowing from the south,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.4,No precipitation,1,,,,
17.04.2020 14:00,23.1,753.1,759.8,-0.2,43,Wind blowing from the south-west,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.8,No precipitation,1,,,,
17.04.2020 13:00,23.1,753.1,759.8,-0.6,45,Wind blowing from the south-southwest,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.5,No precipitation,6,,,,
17.04.2020 12:00,22.3,753.1,759.8,-0.6,44,Wind blowing from the south,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.5,No precipitation,1,,,,
17.04.2020 11:00,21.6,753.3,760.1,-0.5,49,Wind blowing from the east-southeast,2,,6,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.4,No precipitation,1,,,,
17.04.2020 10:00,19.6,753.7,760.5,-0.2,56,Wind blowing from the south-east,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.6,No precipitation,3,,,,
17.04.2020 09:00,17.8,753.7,760.6,-0.1,58,Wind blowing from the south-southeast,2,,,,Cloud development not observed or not observable. ,,,,,,,,,,18.0,9.4,No precipitation,1,,,,
17.04.2020 08:00,16.0,753.8,760.7,0.1,69,Wind blowing from the east-southeast,1,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.3,No precipitation,1,,,,
17.04.2020 07:00,14.4,753.9,760.9,-0.4,73,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,,,13.6,21.2,,,,,,20.0,9.6,No precipitation,12,,,,
17.04.2020 06:00,13.7,753.8,760.8,-0.5,79,Wind blowing from the east-southeast,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,18.0,10.1,No precipitation,1,,,,
17.04.2020 05:00,14.1,753.7,760.7,-0.7,81,Wind blowing from the east-southeast,2,,,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.9,No precipitation,1,,,,
17.04.2020 04:00,14.4,754.3,761.3,-0.2,77,Wind blowing from the south-southeast,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,3,,,,
17.04.2020 03:00,14.6,754.3,761.3,-0.1,76,"Calm, no wind",0,,,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,1,,,,
17.04.2020 02:00,15.5,754.4,761.4,-0.2,73,Wind blowing from the south-southwest,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.7,No precipitation,1,,,,
17.04.2020 01:00,15.6,754.5,761.5,-0.1,71,Wind blowing from the south,1,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,6,,,,
17.04.2020 00:00,15.8,754.4,761.4,-0.1,70,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.3,No precipitation,1,,,,
16.04.2020 23:00,16.5,754.6,761.5,0.4,68,Wind blowing from the west-southwest,2,,2,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.6,No precipitation,1,,,,
16.04.2020 22:00,17.2,754.6,761.5,0.6,64,Wind blowing from the south,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.3,No precipitation,3,,,,
16.04.2020 21:00,17.9,754.5,761.4,0.5,60,Wind blowing from the south-southwest,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.0,No precipitation,1,,,,
16.04.2020 20:00,19.7,754.2,761.0,0.1,50,Wind blowing from the south,2,,,,Cloud development not observed or not observable. ,,,,,,,,,,18.0,9.0,No precipitation,1,,,,
16.04.2020 19:00,21.3,754.0,760.9,-0.3,41,Wind blowing from the south-west,2,,4,,Cloud development not observed or not observable. ,,,9.2,24.6,,,,,,20.0,7.5,No precipitation,12,,,,
16.04.2020 18:00,23.0,754.0,760.7,-0.5,38,Wind blowing from the south-southwest,1,,4,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,7.9,No precipitation,1,,,,
16.04.2020 17:00,24.1,754.1,760.9,-0.8,37,Wind blowing from the south-east,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,1,,,,
16.04.2020 16:00,24.4,754.3,761.1,-0.6,38,Wind blowing from the south-west,2,,,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.2,No precipitation,3,,,,
16.04.2020 15:00,24.1,754.5,761.2,-0.7,42,Wind blowing from the south-southwest,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.4,No precipitation,1,,,,
16.04.2020 14:00,23.5,754.9,761.6,-0.5,46,Wind blowing from the south-southwest,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,18.0,11.2,No precipitation,1,,,,
16.04.2020 13:00,22.4,754.9,761.8,-0.3,46,Wind blowing from the south,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.2,No precipitation,6,,,,
16.04.2020 12:00,21.5,755.2,762.1,-0.3,46,Wind blowing from the south-southwest,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.4,No precipitation,1,,,,
16.04.2020 11:00,20.5,755.4,762.2,-0.1,48,Wind blowing from the south-west,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.1,No precipitation,1,,,,
16.04.2020 10:00,19.3,755.2,762.1,-0.2,52,Wind blowing from the south-southwest,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.2,No precipitation,3,,,,
16.04.2020 09:00,15.6,755.5,762.5,0.3,57,Wind blowing from the south-southwest,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.1,No precipitation,1,,,,
16.04.2020 08:00,11.5,755.5,762.5,0.6,67,Wind blowing from the south,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.6,No precipitation,1,,,,
16.04.2020 07:00,9.2,755.4,762.5,0.4,76,Wind blowing from the south,2,,4,,Mist. ,,,8.5,17.7,,,,,,1.8,5.2,No precipitation,12,,,,
16.04.2020 06:00,8.9,755.2,762.3,0.3,75,Wind blowing from the south,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,4.7,No precipitation,1,,,,
16.04.2020 05:00,9.0,754.9,762.1,-0.2,76,Wind blowing from the south-southeast,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.0,No precipitation,1,,,,
16.04.2020 04:00,9.8,755.0,762.1,-0.4,64,Wind blowing from the south,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,3.3,No precipitation,3,,,,
16.04.2020 03:00,10.8,754.9,762.0,-0.7,57,Wind blowing from the south,2,,3,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,2.6,No precipitation,1,,,,
16.04.2020 02:00,11.6,755.1,762.1,-0.7,52,Wind blowing from the south-southeast,1,,2,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,2.1,No precipitation,1,,,,
16.04.2020 01:00,12.0,755.4,762.4,-0.6,48,Wind blowing from the east-southeast,1,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,1.3,No precipitation,6,,,,
16.04.2020 00:00,13.0,755.6,762.7,-0.5,44,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,1.0,No precipitation,1,,,,
15.04.2020 23:00,13.6,755.8,762.9,0.0,41,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,0.6,No precipitation,1,,,,
15.04.2020 22:00,13.9,756.0,763.0,-0.1,39,Wind blowing from the east-southeast,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,0.2,No precipitation,3,,,,
15.04.2020 21:00,14.7,756.1,763.0,0.0,35,Wind blowing from the east-southeast,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.6,No precipitation,1,,,,
15.04.2020 20:00,15.7,755.8,762.8,-0.3,32,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.0,No precipitation,1,,,,
15.04.2020 19:00,17.8,756.1,763.0,-0.6,29,Wind blowing from the south-east,3,,8,,Cloud development not observed or not observable. ,,,6.1,20.7,,,,,,20.0,-0.5,No precipitation,12,,,,
15.04.2020 18:00,19.3,756.1,763.0,-1.2,27,Wind blowing from the south-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.2,No precipitation,1,,,,
15.04.2020 17:00,20.0,756.1,763.0,-1.6,24,Wind blowing from the east-southeast,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,18.0,-1.2,No precipitation,1,,,,
15.04.2020 16:00,20.2,756.7,763.6,-1.5,23,Wind blowing from the east-southeast,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.6,No precipitation,3,,,,
15.04.2020 15:00,19.3,757.3,764.2,-1.5,22,Wind blowing from the east-southeast,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,-3.0,No precipitation,1,,,,
15.04.2020 14:00,18.7,757.7,764.6,-1.7,24,Wind blowing from the east,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,-2.3,No precipitation,1,,,,
15.04.2020 13:00,17.3,758.2,765.2,-1.7,30,Wind blowing from the east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.5,No precipitation,6,,,,
15.04.2020 12:00,15.8,758.8,765.7,-1.4,34,Wind blowing from the east,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,0.0,No precipitation,1,,,,
15.04.2020 11:00,14.0,759.4,766.5,-0.9,38,Wind blowing from the east,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,-0.1,No precipitation,1,,,,
15.04.2020 10:00,11.8,759.9,767.0,-0.4,40,Wind blowing from the east,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.4,No precipitation,3,,,,
15.04.2020 09:00,10.5,760.2,767.3,0.4,44,Wind blowing from the east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.3,No precipitation,1,,,,
15.04.2020 08:00,7.5,760.3,767.5,0.4,53,Wind blowing from the east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.5,No precipitation,1,,,,
15.04.2020 07:00,6.1,760.3,767.5,0.5,56,Wind blowing from the east,3,,7,,Cloud development not observed or not observable. ,,,5.6,11.9,,,,,,20.0,-2.0,No precipitation,12,,,,
15.04.2020 06:00,5.7,759.8,767.1,0.0,59,Wind blowing from the east-northeast,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.7,No precipitation,1,,,,
15.04.2020 05:00,6.1,759.9,767.2,0.0,57,Wind blowing from the east,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.8,No precipitation,1,,,,
15.04.2020 04:00,6.6,759.8,767.1,-0.5,58,Wind blowing from the east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.1,No precipitation,3,,,,
15.04.2020 03:00,7.5,759.8,767.0,-0.7,54,Wind blowing from the east,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.2,No precipitation,1,,,,
15.04.2020 02:00,7.5,759.9,767.1,-1.0,55,Wind blowing from the east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.0,No precipitation,1,,,,
15.04.2020 01:00,7.7,760.3,767.5,-0.8,54,Wind blowing from the east-northeast,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.0,No precipitation,6,,,,
15.04.2020 00:00,8.3,760.5,767.7,-0.7,53,Wind blowing from the east-northeast,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.7,No precipitation,1,,,,
14.04.2020 23:00,8.8,760.9,768.1,-0.3,52,Wind blowing from the east-northeast,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.5,No precipitation,1,,,,
14.04.2020 22:00,9.7,761.1,768.3,0.3,49,Wind blowing from the east-northeast,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.5,No precipitation,3,,,,
14.04.2020 21:00,10.2,761.2,768.4,0.4,46,Wind blowing from the east-northeast,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.9,No precipitation,1,,,,
14.04.2020 20:00,11.1,761.2,768.3,0.3,42,Wind blowing from the east-northeast,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.3,No precipitation,1,,,,
14.04.2020 19:00,11.9,760.8,767.9,-0.3,39,Wind blowing from the east-northeast,4,,10,,Cloud development not observed or not observable. ,,,3.7,14.5,,,,,,20.0,-1.6,No precipitation,12,,,,
14.04.2020 18:00,13.6,760.8,767.8,-0.7,38,Wind blowing from the north-east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.5,No precipitation,1,,,,
14.04.2020 17:00,13.7,760.9,767.9,-0.9,36,Wind blowing from the east-northeast,4,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-1.1,No precipitation,1,,,,
14.04.2020 16:00,14.4,761.1,768.1,-1.2,36,Wind blowing from the north-east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,-0.5,No precipitation,3,,,,
