Local time in Milford Haven,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
24.04.2020 05:00,10.1,757.9,761.9,-0.5,73,Wind blowing from the east-northeast,3,,,, ,,,,,,,1500-2000,,,24.0,5.5,,,,,,
24.04.2020 04:00,10.4,758.0,762.1,-0.6,75,Wind blowing from the east,3,,,, ,,,,,,,1500-2000,,,20.0,6.2,,,,,,
24.04.2020 03:00,10.1,758.2,762.3,-0.6,79,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,6.5,,,,,,
24.04.2020 02:00,10.4,758.4,762.4,-0.6,78,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,6.7,,,,,,
24.04.2020 01:00,10.6,758.6,762.6,-0.5,74,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,6.2,,,,,,
24.04.2020 00:00,9.0,756.6,760.6,-2.7,97,Wind blowing from the west,3,,,, ,,,,,,,Less than  50,,,0.2,8.5,No precipitation,6,,,,
23.04.2020 23:00,12.3,759.0,763.0,-0.4,65,Wind blowing from the north-east,4,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,5.9,,,,,,
23.04.2020 22:00,12.3,759.1,763.2,-0.1,67,Wind blowing from the north-east,3,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,6.3,,,,,,
23.04.2020 21:00,12.8,759.3,763.3,-0.1,64,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,6.0,,,,,,
23.04.2020 20:00,13.5,759.4,763.4,-0.1,61,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,6.0,,,,,,
23.04.2020 19:00,14.8,759.2,763.2,-0.5,59,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,28.0,6.8,,,,,,
23.04.2020 18:00,16.3,759.4,763.3,-0.5,55,Wind blowing from the north,3,,,, ,,,,19.9,,,2500 or more or no clouds.,,,30.0,7.3,No precipitation,12,,,,
23.04.2020 17:00,18.3,759.5,763.4,-0.9,47,Wind blowing from the south-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,6.7,,,,,,
23.04.2020 16:00,18.8,759.7,763.6,-1.2,49,Wind blowing from the south-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,7.8,,,,,,
23.04.2020 15:00,19.4,759.9,763.8,-1.2,52,Wind blowing from the north-west,3,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,9.1,,,,,,
23.04.2020 14:00,18.3,760.4,764.4,-0.9,51,Wind blowing from the north-northwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,8.0,,,,,,
23.04.2020 13:00,16.2,760.9,764.8,-0.5,60,Wind blowing from the north-west,3,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,8.3,,,,,,
23.04.2020 12:00,15.8,761.1,765.1,-0.4,61,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,8.2,No precipitation,6,,,,
23.04.2020 11:00,16.2,761.3,765.3,-0.3,53,Wind blowing from the south-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,6.6,,,,,,
23.04.2020 10:00,14.1,761.4,765.4,-0.4,59,Wind blowing from the east-southeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,6.1,,,,,,
23.04.2020 09:00,13.3,761.5,765.4,0.0,63,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,28.0,6.3,,,,,,
23.04.2020 08:00,11.1,761.6,765.7,0.2,66,Wind blowing from the east,3,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,5.0,,,,,,
23.04.2020 07:00,10.4,761.8,765.8,0.5,68,Wind blowing from the east,3,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,4.7,,,,,,
23.04.2020 06:00,9.5,761.5,765.6,0.1,71,Wind blowing from the east-northeast,3,,,, ,,,9.5,,,,2500 or more or no clouds.,,,27.0,4.4,No precipitation,12,,,,
23.04.2020 05:00,9.8,761.4,765.4,-0.1,69,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,4.4,,,,,,
23.04.2020 04:00,10.0,761.3,765.4,-0.4,70,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.8,,,,,,
23.04.2020 03:00,11.0,761.4,765.4,-0.3,67,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,5.1,,,,,,
23.04.2020 02:00,11.4,761.5,765.6,0.1,66,Wind blowing from the east-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,5.3,,,,,,
23.04.2020 01:00,12.3,761.7,765.7,0.3,64,Wind blowing from the east,3,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,5.6,,,,,,
23.04.2020 00:00,11.2,758.8,762.9,-2.4,69,Wind blowing from the north-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,5.6,No precipitation,6,,,,
22.04.2020 23:00,12.3,761.4,765.4,0.2,69,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,6.8,,,,,,
22.04.2020 22:00,12.6,761.4,765.4,0.3,70,Wind blowing from the north-east,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,7.3,,,,,,
22.04.2020 21:00,12.8,761.2,765.3,0.3,71,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,7.6,,,,,,
22.04.2020 20:00,13.7,761.2,765.1,0.5,69,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,28.0,8.0,,,,,,
22.04.2020 19:00,15.3,761.1,765.1,0.3,65,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,8.7,,,,,,
22.04.2020 18:00,18.0,760.9,764.8,0.2,58,Wind blowing from the north,3,,,, ,,,,19.8,,,2500 or more or no clouds.,,,30.0,9.6,No precipitation,12,,,,
22.04.2020 17:00,18.7,760.7,764.7,-0.1,54,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,9.2,,,,,,
22.04.2020 16:00,15.4,760.8,764.8,0.0,63,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,8.4,,,,,,
22.04.2020 15:00,16.8,760.7,764.7,-0.2,60,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,28.0,8.9,,,,,,
22.04.2020 14:00,17.5,760.8,764.8,-0.3,56,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,8.7,,,,,,
22.04.2020 13:00,18.7,760.8,764.7,-0.4,48,Wind blowing from the south,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,7.3,,,,,,
22.04.2020 12:00,19.2,760.9,764.8,-0.3,43,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,6.3,No precipitation,6,,,,
22.04.2020 11:00,17.8,761.1,765.0,0.0,44,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,5.3,,,,,,
22.04.2020 10:00,14.9,761.2,765.1,0.2,55,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,5.9,,,,,,
22.04.2020 09:00,13.3,761.2,765.2,0.4,60,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,5.6,,,,,,
22.04.2020 08:00,10.6,761.1,765.1,0.6,67,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.7,,,,,,
22.04.2020 07:00,9.3,761.0,765.1,0.5,71,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.2,,,,,,
22.04.2020 06:00,7.6,760.8,764.9,0.2,78,Wind blowing from the east-northeast,4,,,, ,,,7.0,,,,2500 or more or no clouds.,,,30.0,4.0,No precipitation,12,,,,
22.04.2020 05:00,7.2,760.5,764.6,0.0,78,Wind blowing from the north-east,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.5,,,,,,
22.04.2020 04:00,8.1,760.5,764.5,-0.1,74,Wind blowing from the east-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.7,,,,,,
22.04.2020 03:00,8.5,760.6,764.7,0.1,72,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.6,,,,,,
22.04.2020 02:00,9.1,760.5,764.5,0.3,68,Wind blowing from the north-east,5,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,3.5,,,,,,
22.04.2020 01:00,10.0,760.6,764.6,0.7,63,Wind blowing from the north-east,5,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.2,,,,,,
22.04.2020 00:00,12.6,761.7,765.7,2.1,67,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,6.5,No precipitation,6,,,,
21.04.2020 23:00,12.7,760.2,764.2,0.8,50,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,2.5,,,,,,
21.04.2020 22:00,13.6,759.9,763.9,1.0,53,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,4.1,,,,,,
21.04.2020 21:00,13.3,759.6,763.6,1.0,59,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,5.4,,,,,,
21.04.2020 20:00,12.9,759.4,763.3,0.8,67,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,6.8,,,,,,
21.04.2020 19:00,13.2,758.9,762.9,0.5,62,Wind blowing from the north-west,2,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,6.1,,,,,,
21.04.2020 18:00,15.3,758.6,762.5,0.3,53,Wind blowing from the west,3,,,, ,,,,18.8,,,2500 or more or no clouds.,,,40.0,5.8,No precipitation,12,,,,
21.04.2020 17:00,15.5,758.6,762.5,0.2,53,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,6.0,,,,,,
21.04.2020 16:00,16.3,758.4,762.4,0.0,54,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,6.9,,,,,,
21.04.2020 15:00,18.8,758.3,762.2,0.0,49,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,7.8,,,,,,
21.04.2020 14:00,18.3,758.4,762.3,0.0,47,Wind blowing from the south-southeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,6.6,,,,,,
21.04.2020 13:00,16.6,758.4,762.4,0.2,52,Wind blowing from the east-southeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,6.6,,,,,,
21.04.2020 12:00,17.7,758.3,762.2,0.2,40,Wind blowing from the east-southeast,7,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,4.0,No precipitation,6,,,,
21.04.2020 11:00,16.8,758.4,762.4,0.2,43,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,4.1,,,,,,
21.04.2020 10:00,15.3,758.2,762.2,0.2,50,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,4.9,,,,,,
21.04.2020 09:00,13.3,758.1,762.1,0.5,55,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,4.5,,,,,,
21.04.2020 08:00,11.1,758.2,762.1,0.8,62,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,4.1,,,,,,
21.04.2020 07:00,9.9,758.0,762.0,0.6,66,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.7,,,,,,
21.04.2020 06:00,9.0,757.6,761.7,0.1,68,Wind blowing from the east,5,,,, ,,,7.2,,,,1500-2000,,,35.0,3.3,No precipitation,12,,,,
21.04.2020 05:00,8.6,757.4,761.5,-0.5,69,Wind blowing from the east-northeast,5,,,, ,,,,,,,2000-2500,,,35.0,3.2,,,,,,
21.04.2020 04:00,8.1,757.4,761.5,-0.8,71,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,3.0,,,,,,
21.04.2020 03:00,8.0,757.5,761.5,-1.0,69,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,2.7,,,,,,
21.04.2020 02:00,7.3,757.9,761.9,-0.6,66,Wind blowing from the north-east,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,1.3,,,,,,
21.04.2020 01:00,8.4,758.2,762.3,-0.5,60,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,0.9,,,,,,
21.04.2020 00:00,9.2,758.5,762.4,0.1,54,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,0.2,No precipitation,6,,,,
20.04.2020 23:00,10.1,758.5,762.5,0.6,48,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,-0.6,,,,,,
20.04.2020 22:00,11.5,758.7,762.7,1.3,43,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,-0.9,,,,,,
20.04.2020 21:00,13.0,758.4,762.4,1.3,46,Wind blowing from the east-northeast,6,11,,, ,,,,,,,2500 or more or no clouds.,,,60.0,1.6,,,,,,
20.04.2020 20:00,14.3,757.9,761.8,0.9,46,Wind blowing from the east-northeast,6,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,2.6,,,,,,
20.04.2020 19:00,15.6,757.4,761.4,0.2,42,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,2.7,,,,,,
20.04.2020 18:00,16.8,757.1,761.1,-0.5,39,Wind blowing from the east,5,,,, ,,,,18.2,,,2500 or more or no clouds.,,,70.0,2.6,No precipitation,12,,,,
20.04.2020 17:00,17.8,757.0,760.9,-1.1,36,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,2.6,,,,,,
20.04.2020 16:00,17.8,757.2,761.2,-1.1,35,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,2.2,,,,,,
20.04.2020 15:00,17.2,757.6,761.5,-1.2,36,Wind blowing from the east-northeast,6,,,, ,,,,,,,1500-2000,,,60.0,2.1,,,,,,
20.04.2020 14:00,16.9,758.1,762.0,-1.0,48,Wind blowing from the east-southeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,5.6,,,,,,
20.04.2020 13:00,17.1,758.3,762.2,-1.2,43,Wind blowing from the east,5,10,,, ,,,,,,,2500 or more or no clouds.,,,50.0,4.4,,,,,,
20.04.2020 12:00,16.4,758.8,762.7,-0.9,45,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,4.4,No precipitation,6,,,,
20.04.2020 11:00,14.9,759.1,763.1,-0.8,44,Wind blowing from the east,7,12,,, ,,,,,,,2500 or more or no clouds.,,,55.0,2.6,,,,,,
20.04.2020 10:00,14.0,759.5,763.5,-0.7,51,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,3.9,,,,,,
20.04.2020 09:00,11.7,759.7,763.7,-0.3,60,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,4.1,,,,,,
20.04.2020 08:00,9.4,759.9,763.9,-0.1,64,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,2.9,,,,,,
20.04.2020 07:00,7.6,760.2,764.2,0.1,68,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,2.0,,,,,,
20.04.2020 06:00,6.2,760.0,764.1,-0.2,70,Wind blowing from the east-northeast,5,,,, ,,,5.8,,,,2500 or more or no clouds.,,,55.0,1.1,No precipitation,12,,,,
20.04.2020 05:00,6.4,760.0,764.1,-0.2,67,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,0.7,,,,,,
20.04.2020 04:00,7.2,760.1,764.2,-0.4,63,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,0.6,,,,,,
20.04.2020 03:00,7.8,760.2,764.3,-0.4,63,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,1.2,,,,,,
20.04.2020 02:00,8.4,760.2,764.3,-0.2,65,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,2.1,,,,,,
20.04.2020 01:00,9.3,760.5,764.5,0.2,67,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,3.4,,,,,,
20.04.2020 00:00,10.0,760.6,764.6,0.3,67,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,4.0,No precipitation,6,,,,
19.04.2020 23:00,9.2,760.4,764.5,0.1,76,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,5.2,,,,,,
19.04.2020 22:00,10.7,760.3,764.4,0.1,70,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,5.4,,,,,,
19.04.2020 21:00,11.1,760.3,764.4,0.3,69,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,5.6,,,,,,
19.04.2020 20:00,12.9,760.3,764.3,0.4,62,Wind blowing from the east-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,5.7,,,,,,
19.04.2020 19:00,13.1,760.2,764.2,0.2,66,Wind blowing from the east-southeast,2,,,, ,,,,,,,1000-1500,,,35.0,6.8,,,,,,
19.04.2020 18:00,13.1,760.0,764.0,-0.3,68,Wind blowing from the west-northwest,2,,,, ,,,,17.1,,,1000-1500,,,29.0,7.3,No precipitation,12,,,,
19.04.2020 17:00,13.8,759.9,763.9,-1.0,68,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,8.0,,,,,,
19.04.2020 16:00,15.1,760.0,763.9,-1.0,64,Wind blowing from the south-southwest,2,,,, ,,,,,,,1000-1500,,,27.0,8.3,,,,,,
19.04.2020 15:00,16.2,760.3,764.2,-1.0,61,Wind blowing from the east,2,,,, ,,,,,,,600-1000,,,55.0,8.5,,,,,,
19.04.2020 14:00,14.7,760.9,764.9,-0.3,70,Wind blowing from the south-east,4,,,, ,,,,,,,1000-1500,,,30.0,9.2,,,,,,
19.04.2020 13:00,13.1,761.0,765.1,-0.2,72,Wind blowing from the east-southeast,5,,,, ,,,,,,,1000-1500,,,26.0,8.1,,,,,,
19.04.2020 12:00,12.3,761.3,765.3,0.1,77,Wind blowing from the south-east,6,,,, ,,,,,,,600-1000,,,18.0,8.4,No precipitation,6,,,,
19.04.2020 11:00,14.6,761.2,765.1,0.0,71,Wind blowing from the south-east,5,,,, ,,,,,,,300-600,,,24.0,9.4,,,,,,
19.04.2020 10:00,13.6,761.2,765.2,0.0,71,Wind blowing from the south-east,5,,,, ,,,,,,,600-1000,,,27.0,8.3,,,,,,
19.04.2020 09:00,13.0,761.2,765.1,0.2,76,Wind blowing from the east-southeast,4,,,, ,,,,,,,1000-1500,,,20.0,8.8,,,,,,
19.04.2020 08:00,11.8,761.2,765.2,0.4,82,Wind blowing from the east-southeast,5,,,, ,,,,,,,1000-1500,,,17.0,8.8,,,,,,
19.04.2020 07:00,9.7,761.2,765.3,0.6,89,Wind blowing from the east,3,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,7.9,,,,,,
19.04.2020 06:00,9.6,761.0,765.1,0.4,90,Wind blowing from the east-southeast,5,,,, ,,,9.6,,,,600-1000,,,15.0,8.0,No precipitation,12,,,,
19.04.2020 05:00,9.6,760.8,764.8,0.1,90,Wind blowing from the east,3,,,, ,,,,,,,200-300,,,16.0,8.1,,,,,,
19.04.2020 04:00,9.7,760.6,764.7,-0.1,90,Wind blowing from the east,4,,,, ,,,,,,,200-300,,,15.0,8.1,,,,,,
19.04.2020 03:00,9.7,760.6,764.6,0.0,89,Wind blowing from the east,3,,,, ,,,,,,,200-300,,,19.0,7.9,,,,,,
19.04.2020 02:00,9.9,760.7,764.8,0.3,90,Wind blowing from the east-southeast,5,,,, ,,,,,,,200-300,,,13.0,8.3,,,,,,
19.04.2020 01:00,9.9,760.7,764.8,0.4,90,Wind blowing from the east-southeast,5,,,, ,,,,,,,300-600,,,16.0,8.3,,,,,,
19.04.2020 00:00,9.9,760.6,764.7,0.4,89,Wind blowing from the east-southeast,6,,,, ,,,,,,,300-600,,,21.0,8.1,No precipitation,6,,,,
18.04.2020 23:00,9.8,760.4,764.5,0.4,89,Wind blowing from the east-southeast,6,,,, ,,,,,,,300-600,,,22.0,8.1,,,,,,
18.04.2020 22:00,9.8,760.3,764.4,0.7,89,Wind blowing from the east-southeast,6,,,, ,,,,,,,300-600,,,26.0,8.0,,,,,,
18.04.2020 21:00,9.9,760.2,764.2,1.1,87,Wind blowing from the east-southeast,7,,,, ,,,,,,,1000-1500,,,30.0,7.8,,,,,,
18.04.2020 20:00,9.9,760.0,764.1,0.9,87,Wind blowing from the east-southeast,6,,,, ,,,,,,,1000-1500,,,40.0,7.8,,,,,,
18.04.2020 19:00,10.0,759.6,763.6,0.6,88,Wind blowing from the east-southeast,6,,,, ,,,,,,,1000-1500,,,40.0,8.0,,,,,,
18.04.2020 18:00,10.6,759.1,763.2,0.1,83,Wind blowing from the east-southeast,4,,,, ,,,,11.6,,,1000-1500,,,55.0,7.8,No precipitation,12,,,,
18.04.2020 17:00,10.7,759.1,763.1,-0.2,82,Wind blowing from the east-southeast,6,,,, ,,,,,,,600-1000,,,65.0,7.7,,,,,,
18.04.2020 16:00,11.3,759.0,763.0,-0.2,80,Wind blowing from the east-southeast,6,,,, ,,,,,,,600-1000,,,55.0,8.0,,,,,,
18.04.2020 15:00,11.0,759.0,763.0,-0.3,79,Wind blowing from the east-southeast,5,,,, ,,,,,,,600-1000,,,70.0,7.4,,,,,,
18.04.2020 14:00,10.1,759.3,763.3,0.2,82,Wind blowing from the east-southeast,6,,,, ,,,,,,,300-600,,,65.0,7.2,,,,,,
18.04.2020 13:00,10.0,759.2,763.3,0.4,81,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,70.0,6.8,,,,,,
18.04.2020 12:00,9.3,759.3,763.3,0.8,82,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,50.0,6.4,No precipitation,6,,,,
18.04.2020 11:00,9.3,759.1,763.1,0.9,84,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,50.0,6.7,,,,,,
18.04.2020 10:00,9.1,758.8,762.8,0.9,86,Wind blowing from the east-southeast,8,,,, ,,,,,,,300-600,,,35.0,6.8,,,,,,
18.04.2020 09:00,8.8,758.5,762.5,0.9,86,Wind blowing from the east-southeast,8,,,, ,,,,,,,300-600,,,25.0,6.5,,,,,,
18.04.2020 08:00,8.6,758.2,762.2,1.1,87,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,18.0,6.6,,,,,,
18.04.2020 07:00,8.3,757.9,761.9,0.9,91,Wind blowing from the east,5,,,, ,,,,,,,300-600,,,14.0,6.9,,,,,,
18.04.2020 06:00,8.0,757.6,761.6,1.2,95,Wind blowing from the east,5,,,, ,,,8.0,,,,200-300,,,7.0,7.2,1.0,12,,,,
18.04.2020 05:00,8.2,757.1,761.2,0.7,93,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,14.0,7.2,,,,,,
18.04.2020 04:00,8.4,757.0,761.0,0.4,94,Wind blowing from the east-southeast,8,,,, ,,,,,,,300-600,,,5.0,7.4,,,,,,
18.04.2020 03:00,9.5,756.4,760.5,0.1,85,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,22.0,7.1,,,,,,
18.04.2020 02:00,10.1,756.4,760.4,0.1,85,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,18.0,7.7,,,,,,
18.04.2020 01:00,10.5,756.6,760.6,0.4,89,Wind blowing from the east-southeast,7,,13,, ,,,,,,,300-600,,,14.0,8.7,,,,,,
18.04.2020 00:00,10.8,756.3,760.3,0.2,85,Wind blowing from the east-southeast,8,,13,, ,,,,,,,600-1000,,,16.0,8.4,0.2,6,,,,
17.04.2020 23:00,10.8,756.3,760.3,0.4,91,Wind blowing from the east-southeast,7,,,, ,,,,,,,300-600,,,12.0,9.4,,,,,,
17.04.2020 22:00,10.9,756.2,760.2,0.4,92,Wind blowing from the east-southeast,6,,,, ,,,,,,,600-1000,,,10.0,9.7,,,,,,
17.04.2020 21:00,11.0,756.1,760.2,0.3,92,Wind blowing from the east,5,,,, ,,,,,,,600-1000,,,7.0,9.8,,,,,,
17.04.2020 20:00,11.1,755.9,760.0,0.2,93,Wind blowing from the east,5,,,, ,,,,,,,300-600,,,11.0,10.0,,,,,,
17.04.2020 19:00,11.0,755.8,759.7,0.3,93,Wind blowing from the east,5,,,, ,,,,,,,300-600,,,10.0,9.9,,,,,,
17.04.2020 18:00,11.1,755.8,759.8,0.1,92,Wind blowing from the east,5,,,, ,,,,14.1,,,300-600,,,14.0,9.8,4.0,12,,,,
17.04.2020 17:00,11.3,755.7,759.7,-0.2,90,Wind blowing from the east,6,,,, ,,,,,,,600-1000,,,1.9,9.7,,,,,,
17.04.2020 16:00,11.6,755.5,759.6,-0.6,89,Wind blowing from the east,5,,,, ,,,,,,,1500-2000,,,9.0,9.9,,,,,,
17.04.2020 15:00,11.9,755.7,759.7,-0.6,84,Wind blowing from the east,7,,,, ,,,,,,,1000-1500,,,16.0,9.3,,,,,,
17.04.2020 14:00,11.4,755.9,760.0,-0.3,89,Wind blowing from the east,6,,,, ,,,,,,,1000-1500,,,14.0,9.6,,,,,,
17.04.2020 13:00,10.7,756.1,760.1,0.0,92,Wind blowing from the east,6,,,, ,,,,,,,1000-1500,,,6.0,9.4,,,,,,
17.04.2020 12:00,10.6,756.3,760.3,0.0,91,Wind blowing from the east-southeast,7,,,, ,,,,,,,1500-2000,,,5.0,9.2,1.0,6,,,,
17.04.2020 11:00,13.1,756.2,760.2,-0.3,68,Wind blowing from the east-southeast,8,,13,, ,,,,,,,2500 or more or no clouds.,,,20.0,7.2,,,,,,
17.04.2020 10:00,13.4,756.1,760.1,-0.3,62,Wind blowing from the east-southeast,8,13,13,, ,,,,,,,2500 or more or no clouds.,,,17.0,6.2,,,,,,
17.04.2020 09:00,12.8,756.3,760.3,0.0,62,Wind blowing from the east-southeast,8,,,, ,,,,,,,1000-1500,,,13.0,5.7,,,,,,
17.04.2020 08:00,12.5,756.5,760.5,0.1,66,Wind blowing from the east,6,,,, ,,,,,,,2500 or more or no clouds.,,,11.0,6.3,,,,,,
17.04.2020 07:00,11.4,756.4,760.3,-0.2,74,Wind blowing from the east-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,10.0,6.8,,,,,,
17.04.2020 06:00,10.7,756.3,760.3,-0.7,77,Wind blowing from the east-northeast,4,,,, ,,,9.1,,,,2500 or more or no clouds.,,,11.0,6.7,No precipitation,12,,,,
17.04.2020 05:00,10.4,756.4,760.5,,79,Wind blowing from the east,3,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,6.9,,,,,,
17.04.2020 04:00,11.1,756.6,760.6,-0.9,86,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,16.0,8.8,,,,,,
