"# Weather station London / St. James's Park, UK, WMO_ID=3770,selection from 11.02.2020 till 11.11.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=3770&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in London / St. James's Park,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
07.04.2020 08:00,11.1,,,,65,,,,,, ,,,,,,,,,,,4.6,,,,,,
07.04.2020 07:00,8.2,,,,82,,,,,, ,,,,,,,,,,,5.2,,,,,,
07.04.2020 06:00,6.3,,,,81,,,,,, ,,,6.1,,,,,,,,3.3,No precipitation,12,,,,
07.04.2020 05:00,6.6,,,,80,,,,,, ,,,,,,,,,,,3.3,,,,,,
07.04.2020 04:00,6.8,,,,79,,,,,, ,,,,,,,,,,,3.3,,,,,,
07.04.2020 03:00,7.0,,,,80,,,,,, ,,,,,,,,,,,3.8,,,,,,
07.04.2020 02:00,7.5,,,,75,,,,,, ,,,,,,,,,,,3.3,,,,,,
07.04.2020 01:00,8.6,,,,77,,,,,, ,,,,,,,,,,,4.7,,,,,,
07.04.2020 00:00,8.8,,,,69,,,,,, ,,,,,,,,,,,3.3,No precipitation,6,,,,
06.04.2020 23:00,9.8,,,,65,,,,,, ,,,,,,,,,,,3.5,,,,,,
06.04.2020 22:00,10.4,,,,65,,,,,, ,,,,,,,,,,,4.0,,,,,,
06.04.2020 21:00,10.8,,,,65,,,,,, ,,,,,,,,,,,4.4,,,,,,
06.04.2020 20:00,11.3,,,,57,,,,,, ,,,,,,,,,,,2.9,,,,,,
06.04.2020 19:00,13.6,,,,49,,,,,, ,,,,,,,,,,,3.0,,,,,,
06.04.2020 18:00,15.1,,,,49,,,,,, ,,,,18.1,,,,,,,4.5,0.2,12,,,,
06.04.2020 17:00,16.0,,,,44,,,,,, ,,,,,,,,,,,3.8,,,,,,
06.04.2020 16:00,17.2,,,,43,,,,,, ,,,,,,,,,,,4.6,,,,,,
06.04.2020 15:00,16.8,,,,36,,,,,, ,,,,,,,,,,,1.7,,,,,,
06.04.2020 14:00,17.4,,,,38,,,,,, ,,,,,,,,,,,2.8,,,,,,
06.04.2020 13:00,17.0,,,,39,,,,,, ,,,,,,,,,,,2.9,,,,,,
06.04.2020 12:00,16.3,,,,56,,,,,, ,,,,,,,,,,,7.5,0.2,6,,,,
06.04.2020 11:00,14.0,,,,81,,,,,, ,,,,,,,,,,,10.7,,,,,,
06.04.2020 10:00,11.2,,,,89,,,,,, ,,,,,,,,,,,9.4,,,,,,
06.04.2020 09:00,11.2,,,,88,,,,,, ,,,,,,,,,,,9.2,,,,,,
06.04.2020 08:00,13.5,,,,83,,,,,, ,,,,,,,,,,,10.6,,,,,,
06.04.2020 07:00,12.9,,,,82,,,,,, ,,,,,,,,,,,9.8,,,,,,
06.04.2020 06:00,13.4,,,,75,,,,,, ,,,13.4,,,,,,,,9.0,No precipitation,12,,,,
06.04.2020 05:00,13.7,,,,68,,,,,, ,,,,,,,,,,,7.9,,,,,,
06.04.2020 04:00,13.7,,,,66,,,,,, ,,,,,,,,,,,7.4,,,,,,
06.04.2020 03:00,13.8,,,,62,,,,,, ,,,,,,,,,,,6.6,,,,,,
06.04.2020 02:00,14.2,,,,59,,,,,, ,,,,,,,,,,,6.3,,,,,,
06.04.2020 01:00,14.5,,,,52,,,,,, ,,,,,,,,,,,4.6,,,,,,
06.04.2020 00:00,15.6,,,,44,,,,,, ,,,,,,,,,,,3.3,No precipitation,6,,,,
05.04.2020 23:00,16.4,,,,40,,,,,, ,,,,,,,,,,,2.8,,,,,,
05.04.2020 22:00,16.5,,,,41,,,,,, ,,,,,,,,,,,3.1,,,,,,
05.04.2020 21:00,17.0,,,,40,,,,,, ,,,,,,,,,,,3.3,,,,,,
05.04.2020 20:00,17.1,,,,40,,,,,, ,,,,,,,,,,,3.4,,,,,,
05.04.2020 19:00,18.0,,,,38,,,,,, ,,,,,,,,,,,3.3,,,,,,
05.04.2020 18:00,19.0,,,,35,,,,,, ,,,,22.0,,,,,,,3.2,No precipitation,12,,,,
05.04.2020 17:00,20.6,,,,29,,,,,, ,,,,,,,,,,,1.8,,,,,,
05.04.2020 16:00,21.1,,,,21,,,,,, ,,,,,,,,,,,-2.4,,,,,,
05.04.2020 15:00,21.3,,,,28,,,,,, ,,,,,,,,,,,2.1,,,,,,
05.04.2020 14:00,21.0,,,,29,,,,,, ,,,,,,,,,,,2.1,,,,,,
05.04.2020 13:00,20.4,,,,31,,,,,, ,,,,,,,,,,,2.7,,,,,,
05.04.2020 12:00,19.4,,,,35,,,,,, ,,,,,,,,,,,3.3,No precipitation,6,,,,
05.04.2020 11:00,18.7,,,,40,,,,,, ,,,,,,,,,,,4.9,,,,,,
05.04.2020 10:00,16.8,,,,45,,,,,, ,,,,,,,,,,,4.6,,,,,,
05.04.2020 09:00,13.5,,,,52,,,,,, ,,,,,,,,,,,3.7,,,,,,
05.04.2020 08:00,11.1,,,,60,,,,,, ,,,,,,,,,,,3.6,,,,,,
05.04.2020 07:00,9.2,,,,65,,,,,, ,,,,,,,,,,,3.0,,,,,,
05.04.2020 06:00,8.3,,,,67,,,,,, ,,,8.0,,,,,,,,2.5,No precipitation,12,,,,
05.04.2020 05:00,8.5,,,,67,,,,,, ,,,,,,,,,,,2.6,,,,,,
05.04.2020 04:00,8.4,,,,67,,,,,, ,,,,,,,,,,,2.6,,,,,,
05.04.2020 03:00,9.2,,,,65,,,,,, ,,,,,,,,,,,3.0,,,,,,
05.04.2020 02:00,8.9,,,,67,,,,,, ,,,,,,,,,,,3.1,,,,,,
05.04.2020 01:00,9.1,,,,65,,,,,, ,,,,,,,,,,,2.8,,,,,,
05.04.2020 00:00,9.6,,,,64,,,,,, ,,,,,,,,,,,3.1,No precipitation,6,,,,
04.04.2020 23:00,10.0,,,,63,,,,,, ,,,,,,,,,,,3.1,,,,,,
04.04.2020 22:00,10.2,,,,60,,,,,, ,,,,,,,,,,,2.8,,,,,,
04.04.2020 21:00,11.5,,,,55,,,,,, ,,,,,,,,,,,2.6,,,,,,
04.04.2020 20:00,11.7,,,,46,,,,,, ,,,,,,,,,,,0.4,,,,,,
04.04.2020 19:00,13.4,,,,37,,,,,, ,,,,,,,,,,,-1.2,,,,,,
04.04.2020 18:00,14.5,,,,35,,,,,, ,,,,17.3,,,,,,,-0.9,No precipitation,12,,,,
04.04.2020 17:00,15.9,,,,33,,,,,, ,,,,,,,,,,,-0.4,,,,,,
04.04.2020 16:00,16.5,,,,38,,,,,, ,,,,,,,,,,,2.1,,,,,,
04.04.2020 15:00,16.2,,,,35,,,,,, ,,,,,,,,,,,0.6,,,,,,
04.04.2020 14:00,16.7,,,,42,,,,,, ,,,,,,,,,,,3.5,,,,,,
04.04.2020 13:00,15.8,,,,45,,,,,, ,,,,,,,,,,,3.9,,,,,,
04.04.2020 12:00,14.9,,,,50,,,,,, ,,,,,,,,,,,4.4,No precipitation,6,,,,
04.04.2020 11:00,13.8,,,,58,,,,,, ,,,,,,,,,,,5.5,,,,,,
04.04.2020 10:00,11.5,,,,72,,,,,, ,,,,,,,,,,,6.5,,,,,,
04.04.2020 09:00,8.9,,,,85,,,,,, ,,,,,,,,,,,6.5,,,,,,
04.04.2020 08:00,6.6,,,,95,,,,,, ,,,,,,,,,,,5.8,,,,,,
04.04.2020 07:00,5.8,,,,93,,,,,, ,,,,,,,,,,,4.8,,,,,,
04.04.2020 06:00,4.6,,,,96,,,,,, ,,,3.6,,,,,,,,4.0,No precipitation,12,,,,
04.04.2020 05:00,3.8,,,,93,,,,,, ,,,,,,,,,,,2.7,,,,,,
04.04.2020 04:00,4.1,,,,88,,,,,, ,,,,,,,,,,,2.2,,,,,,
04.04.2020 03:00,4.8,,,,83,,,,,, ,,,,,,,,,,,2.2,,,,,,
04.04.2020 02:00,5.9,,,,79,,,,,, ,,,,,,,,,,,2.5,,,,,,
04.04.2020 01:00,5.8,,,,81,,,,,, ,,,,,,,,,,,2.8,,,,,,
04.04.2020 00:00,9.6,,,,64,,,,,, ,,,,,,,,,,,3.1,No precipitation,6,,,,
03.04.2020 23:00,5.6,,,,77,,,,,, ,,,,,,,,,,,1.8,,,,,,
03.04.2020 22:00,6.3,,,,74,,,,,, ,,,,,,,,,,,1.9,,,,,,
03.04.2020 21:00,7.3,,,,65,,,,,, ,,,,,,,,,,,1.1,,,,,,
03.04.2020 20:00,9.1,,,,62,,,,,, ,,,,,,,,,,,2.2,,,,,,
03.04.2020 19:00,12.1,,,,47,,,,,, ,,,,,,,,,,,1.1,,,,,,
03.04.2020 18:00,12.1,,,,49,,,,,, ,,,,13.9,,,,,,,1.6,No precipitation,12,,,,
03.04.2020 17:00,13.3,,,,43,,,,,, ,,,,,,,,,,,0.8,,,,,,
03.04.2020 16:00,12.7,,,,47,,,,,, ,,,,,,,,,,,1.6,,,,,,
03.04.2020 15:00,12.5,,,,44,,,,,, ,,,,,,,,,,,0.5,,,,,,
03.04.2020 14:00,12.4,,,,49,,,,,, ,,,,,,,,,,,1.9,,,,,,
03.04.2020 13:00,11.5,,,,47,,,,,, ,,,,,,,,,,,0.4,,,,,,
03.04.2020 12:00,10.8,,,,59,,,,,, ,,,,,,,,,,,3.0,No precipitation,6,,,,
03.04.2020 11:00,10.1,,,,55,,,,,, ,,,,,,,,,,,1.4,,,,,,
03.04.2020 10:00,9.5,,,,61,,,,,, ,,,,,,,,,,,2.3,,,,,,
03.04.2020 09:00,9.4,,,,63,,,,,, ,,,,,,,,,,,2.7,,,,,,
03.04.2020 08:00,8.9,,,,70,,,,,, ,,,,,,,,,,,3.7,,,,,,
03.04.2020 07:00,8.3,,,,80,,,,,, ,,,,,,,,,,,5.0,,,,,,
03.04.2020 06:00,8.0,,,,80,,,,,, ,,,7.9,,,,,,,,4.7,No precipitation,12,,,,
03.04.2020 05:00,8.4,,,,65,,,,,, ,,,,,,,,,,,2.2,,,,,,
03.04.2020 04:00,8.8,,,,60,,,,,, ,,,,,,,,,,,1.4,,,,,,
03.04.2020 03:00,9.1,,,,61,,,,,, ,,,,,,,,,,,1.9,,,,,,
03.04.2020 02:00,9.1,,,,73,,,,,, ,,,,,,,,,,,4.5,,,,,,
03.04.2020 01:00,8.7,,,,78,,,,,, ,,,,,,,,,,,5.1,,,,,,
03.04.2020 00:00,9.1,,,,75,,,,,, ,,,,,,,,,,,4.9,No precipitation,6,,,,
02.04.2020 23:00,9.5,,,,73,,,,,, ,,,,,,,,,,,4.9,,,,,,
02.04.2020 22:00,10.6,,,,69,,,,,, ,,,,,,,,,,,5.0,,,,,,
02.04.2020 21:00,11.2,,,,66,,,,,, ,,,,,,,,,,,5.0,,,,,,
02.04.2020 20:00,11.4,,,,63,,,,,, ,,,,,,,,,,,4.5,,,,,,
02.04.2020 19:00,12.0,,,,59,,,,,, ,,,,,,,,,,,4.2,,,,,,
02.04.2020 18:00,12.4,,,,58,,,,,, ,,,,13.5,,,,,,,4.4,No precipitation,12,,,,
02.04.2020 17:00,12.7,,,,60,,,,,, ,,,,,,,,,,,5.0,,,,,,
02.04.2020 16:00,12.9,,,,63,,,,,, ,,,,,,,,,,,5.9,,,,,,
02.04.2020 15:00,13.0,,,,57,,,,,, ,,,,,,,,,,,4.6,,,,,,
02.04.2020 14:00,13.0,,,,54,,,,,, ,,,,,,,,,,,3.8,,,,,,
02.04.2020 13:00,13.2,,,,53,,,,,, ,,,,,,,,,,,3.7,,,,,,
02.04.2020 12:00,11.9,,,,53,,,,,, ,,,,,,,,,,,2.6,No precipitation,6,,,,
02.04.2020 11:00,12.4,,,,58,,,,,, ,,,,,,,,,,,4.4,,,,,,
02.04.2020 10:00,10.7,,,,63,,,,,, ,,,,,,,,,,,3.8,,,,,,
02.04.2020 09:00,9.2,,,,70,,,,,, ,,,,,,,,,,,3.9,,,,,,
02.04.2020 08:00,7.4,,,,78,,,,,, ,,,,,,,,,,,3.7,,,,,,
02.04.2020 07:00,6.9,,,,74,,,,,, ,,,,,,,,,,,2.5,,,,,,
02.04.2020 06:00,6.3,,,,73,,,,,, ,,,5.4,,,,,,,,1.7,No precipitation,12,,,,
02.04.2020 05:00,6.1,,,,71,,,,,, ,,,,,,,,,,,1.2,,,,,,
02.04.2020 04:00,7.0,,,,69,,,,,, ,,,,,,,,,,,1.6,,,,,,
02.04.2020 03:00,7.4,,,,63,,,,,, ,,,,,,,,,,,0.7,,,,,,
02.04.2020 02:00,7.3,,,,64,,,,,, ,,,,,,,,,,,0.9,,,,,,
02.04.2020 01:00,7.5,,,,63,,,,,, ,,,,,,,,,,,0.8,,,,,,
02.04.2020 00:00,7.7,,,,62,,,,,, ,,,,,,,,,,,0.7,No precipitation,6,,,,
01.04.2020 23:00,7.8,,,,61,,,,,, ,,,,,,,,,,,0.7,,,,,,
01.04.2020 22:00,7.9,,,,58,,,,,, ,,,,,,,,,,,0.1,,,,,,
01.04.2020 21:00,7.9,,,,60,,,,,, ,,,,,,,,,,,0.5,,,,,,
01.04.2020 20:00,8.2,,,,54,,,,,, ,,,,,,,,,,,-0.6,,,,,,
01.04.2020 19:00,8.3,,,,55,,,,,, ,,,,,,,,,,,-0.3,,,,,,
01.04.2020 18:00,8.4,,,,55,,,,,, ,,,,9.4,,,,,,,-0.2,0.2,12,,,,
01.04.2020 17:00,8.4,,,,56,,,,,, ,,,,,,,,,,,0.0,,,,,,
01.04.2020 16:00,8.9,,,,50,,,,,, ,,,,,,,,,,,-1.1,,,,,,
01.04.2020 15:00,9.0,,,,47,,,,,, ,,,,,,,,,,,-1.9,,,,,,
01.04.2020 14:00,8.9,,,,51,,,,,, ,,,,,,,,,,,-0.7,,,,,,
01.04.2020 13:00,8.9,,,,51,,,,,, ,,,,,,,,,,,-0.8,,,,,,
01.04.2020 12:00,9.0,,,,51,,,,,, ,,,,,,,,,,,-0.7,0.2,6,,,,
01.04.2020 11:00,8.7,,,,49,,,,,, ,,,,,,,,,,,-1.4,,,,,,
01.04.2020 10:00,8.2,,,,53,,,,,, ,,,,,,,,,,,-0.8,,,,,,
01.04.2020 09:00,6.3,,,,66,,,,,, ,,,,,,,,,,,0.3,,,,,,
01.04.2020 08:00,4.4,,,,74,,,,,, ,,,,,,,,,,,0.1,,,,,,
01.04.2020 07:00,2.5,,,,87,,,,,, ,,,,,,,,,,,0.5,,,,,,
01.04.2020 06:00,1.4,,,,82,,,,,, ,,,1.2,,,,,,,,-1.4,No precipitation,12,,,,
01.04.2020 05:00,1.8,,,,81,,,,,, ,,,,,,,,,,,-1.1,,,,,,
01.04.2020 04:00,2.7,,,,75,,,,,, ,,,,,,,,,,,-1.3,,,,,,
01.04.2020 03:00,3.5,,,,72,,,,,, ,,,,,,,,,,,-1.1,,,,,,
01.04.2020 02:00,3.7,,,,71,,,,,, ,,,,,,,,,,,-1.1,,,,,,
01.04.2020 01:00,3.9,,,,71,,,,,, ,,,,,,,,,,,-1.0,,,,,,
01.04.2020 00:00,4.2,,,,71,,,,,, ,,,,,,,,,,,-0.6,No precipitation,6,,,,
31.03.2020 23:00,4.6,,,,69,,,,,, ,,,,,,,,,,,-0.7,,,,,,
31.03.2020 22:00,5.0,,,,66,,,,,, ,,,,,,,,,,,-1.0,,,,,,
31.03.2020 21:00,5.4,,,,62,,,,,, ,,,,,,,,,,,-1.4,,,,,,
31.03.2020 20:00,6.2,,,,56,,,,,, ,,,,,,,,,,,-1.9,,,,,,
31.03.2020 19:00,7.0,,,,59,,,,,, ,,,,,,,,,,,-0.6,,,,,,
31.03.2020 18:00,7.9,,,,58,,,,,, ,,,,11.2,,,,,,,0.0,No precipitation,12,,,,
31.03.2020 17:00,9.1,,,,56,,,,,, ,,,,,,,,,,,0.7,,,,,,
31.03.2020 16:00,9.8,,,,54,,,,,, ,,,,,,,,,,,0.8,,,,,,
31.03.2020 15:00,9.8,,,,49,,,,,, ,,,,,,,,,,,-0.4,,,,,,
31.03.2020 14:00,10.0,,,,51,,,,,, ,,,,,,,,,,,0.1,,,,,,
31.03.2020 13:00,10.7,,,,48,,,,,, ,,,,,,,,,,,0.1,,,,,,
31.03.2020 12:00,8.8,,,,55,,,,,, ,,,,,,,,,,,0.2,No precipitation,6,,,,
31.03.2020 11:00,8.9,,,,54,,,,,, ,,,,,,,,,,,0.0,,,,,,
31.03.2020 10:00,8.6,,,,63,,,,,, ,,,,,,,,,,,1.8,,,,,,
31.03.2020 09:00,7.4,,,,69,,,,,, ,,,,,,,,,,,2.1,,,,,,
31.03.2020 08:00,5.7,,,,76,,,,,, ,,,,,,,,,,,1.7,,,,,,
31.03.2020 07:00,4.2,,,,80,,,,,, ,,,,,,,,,,,1.0,,,,,,
31.03.2020 06:00,3.6,,,,81,,,,,, ,,,3.4,,,,,,,,0.6,No precipitation,12,,,,
31.03.2020 05:00,3.9,,,,79,,,,,, ,,,,,,,,,,,0.6,,,,,,
31.03.2020 04:00,4.1,,,,79,,,,,, ,,,,,,,,,,,0.8,,,,,,
31.03.2020 03:00,4.6,,,,76,,,,,, ,,,,,,,,,,,0.6,,,,,,
31.03.2020 02:00,4.7,,,,79,,,,,, ,,,,,,,,,,,1.3,,,,,,
31.03.2020 01:00,5.0,,,,81,,,,,, ,,,,,,,,,,,1.9,,,,,,
31.03.2020 00:00,5.6,,,,79,,,,,, ,,,,,,,,,,,2.2,No precipitation,6,,,,
30.03.2020 23:00,5.8,,,,78,,,,,, ,,,,,,,,,,,2.2,,,,,,
30.03.2020 22:00,6.1,,,,75,,,,,, ,,,,,,,,,,,2.0,,,,,,
30.03.2020 21:00,6.9,,,,75,,,,,, ,,,,,,,,,,,2.7,,,,,,
30.03.2020 20:00,7.5,,,,70,,,,,, ,,,,,,,,,,,2.3,,,,,,
30.03.2020 19:00,8.0,,,,68,,,,,, ,,,,,,,,,,,2.4,,,,,,
30.03.2020 18:00,9.0,,,,59,,,,,, ,,,,10.8,,,,,,,1.4,0.2,12,,,,
30.03.2020 17:00,9.4,,,,56,,,,,, ,,,,,,,,,,,1.1,,,,,,
30.03.2020 16:00,10.1,,,,53,,,,,, ,,,,,,,,,,,0.8,,,,,,
30.03.2020 15:00,10.1,,,,61,,,,,, ,,,,,,,,,,,2.8,,,,,,
30.03.2020 14:00,8.0,,,,78,,,,,, ,,,,,,,,,,,4.3,,,,,,
30.03.2020 13:00,8.0,,,,68,,,,,, ,,,,,,,,,,,2.4,,,,,,
30.03.2020 12:00,7.3,,,,76,,,,,, ,,,,,,,,,,,3.3,No precipitation,6,,,,
30.03.2020 11:00,6.6,,,,73,,,,,, ,,,,,,,,,,,2.0,,,,,,
30.03.2020 10:00,6.1,,,,74,,,,,, ,,,,,,,,,,,1.7,,,,,,
30.03.2020 09:00,5.2,,,,65,,,,,, ,,,,,,,,,,,-1.0,,,,,,
30.03.2020 08:00,4.8,,,,62,,,,,, ,,,,,,,,,,,-1.9,,,,,,
30.03.2020 07:00,4.0,,,,67,,,,,, ,,,,,,,,,,,-1.6,,,,,,
30.03.2020 06:00,3.8,,,,71,,,,,, ,,,3.0,,,,,,,,-1.1,No precipitation,12,,,,
30.03.2020 05:00,3.4,,,,74,,,,,, ,,,,,,,,,,,-0.9,,,,,,
30.03.2020 04:00,3.2,,,,75,,,,,, ,,,,,,,,,,,-0.8,,,,,,
30.03.2020 03:00,3.6,,,,75,,,,,, ,,,,,,,,,,,-0.4,,,,,,
30.03.2020 02:00,3.7,,,,73,,,,,, ,,,,,,,,,,,-0.7,,,,,,
30.03.2020 01:00,3.4,,,,75,,,,,, ,,,,,,,,,,,-0.7,,,,,,
30.03.2020 00:00,5.6,,,,79,,,,,, ,,,,,,,,,,,2.2,No precipitation,6,,,,
29.03.2020 23:00,3.5,,,,56,,,,,, ,,,,,,,,,,,-4.6,,,,,,
29.03.2020 22:00,3.7,,,,55,,,,,, ,,,,,,,,,,,-4.7,,,,,,
29.03.2020 21:00,4.4,,,,52,,,,,, ,,,,,,,,,,,-4.7,,,,,,
29.03.2020 20:00,4.7,,,,49,,,,,, ,,,,,,,,,,,-5.1,,,,,,
29.03.2020 19:00,5.3,,,,46,,,,,, ,,,,,,,,,,,-5.4,,,,,,
29.03.2020 18:00,6.1,,,,40,,,,,, ,,,,8.1,,,,,,,-6.5,0.2,12,,,,
29.03.2020 17:00,6.6,,,,41,,,,,, ,,,,,,,,,,,-5.7,,,,,,
29.03.2020 16:00,7.5,,,,40,,,,,, ,,,,,,,,,,,-5.4,,,,,,
29.03.2020 15:00,7.7,,,,47,,,,,, ,,,,,,,,,,,-3.0,,,,,,
29.03.2020 14:00,8.0,,,,51,,,,,, ,,,,,,,,,,,-1.5,,,,,,
29.03.2020 13:00,6.7,,,,62,,,,,, ,,,,,,,,,,,-0.1,,,,,,
29.03.2020 12:00,6.4,,,,61,,,,,, ,,,,,,,,,,,-0.7,No precipitation,6,,,,
29.03.2020 11:00,7.1,,,,56,,,,,, ,,,,,,,,,,,-1.3,,,,,,
29.03.2020 10:00,6.7,,,,48,,,,,, ,,,,,,,,,,,-3.7,,,,,,
29.03.2020 09:00,6.2,,,,47,,,,,, ,,,,,,,,,,,-4.4,,,,,,
29.03.2020 08:00,5.3,,,,50,,,,,, ,,,,,,,,,,,-4.4,,,,,,
29.03.2020 07:00,4.6,,,,62,,,,,, ,,,,,,,,,,,-2.2,,,,,,
29.03.2020 06:00,4.2,,,,63,,,,,, ,,,3.9,,,,,,,,-2.4,No precipitation,12,,,,
29.03.2020 05:00,4.5,,,,64,,,,,, ,,,,,,,,,,,-1.8,,,,,,
29.03.2020 04:00,4.9,,,,59,,,,,, ,,,,,,,,,,,-2.6,,,,,,
29.03.2020 03:00,4.8,,,,62,,,,,, ,,,,,,,,,,,-2.0,,,,,,
29.03.2020 02:00,4.9,,,,68,,,,,, ,,,,,,,,,,,-0.6,,,,,,
29.03.2020 01:00,5.0,,,,66,,,,,, ,,,,,,,,,,,-0.8,,,,,,
29.03.2020 00:00,5.2,,,,69,,,,,, ,,,,,,,,,,,0.0,No precipitation,6,,,,
28.03.2020 23:00,5.8,,,,68,,,,,, ,,,,,,,,,,,0.3,,,,,,
28.03.2020 22:00,6.1,,,,67,,,,,, ,,,,,,,,,,,0.4,,,,,,
28.03.2020 21:00,6.3,,,,61,,,,,, ,,,,,,,,,,,-0.8,,,,,,
28.03.2020 20:00,7.0,,,,53,,,,,, ,,,,,,,,,,,-2.1,,,,,,
28.03.2020 19:00,7.9,,,,60,,,,,, ,,,,,,,,,,,0.6,,,,,,
28.03.2020 18:00,9.4,,,,51,,,,,, ,,,,11.5,,,,,,,-0.4,No precipitation,12,,,,
28.03.2020 17:00,10.1,,,,48,,,,,, ,,,,,,,,,,,-0.6,,,,,,
28.03.2020 16:00,10.5,,,,52,,,,,, ,,,,,,,,,,,1.1,,,,,,
28.03.2020 15:00,10.1,,,,55,,,,,, ,,,,,,,,,,,1.5,,,,,,
28.03.2020 14:00,9.7,,,,59,,,,,, ,,,,,,,,,,,2.1,,,,,,
28.03.2020 13:00,9.8,,,,62,,,,,, ,,,,,,,,,,,2.9,,,,,,
28.03.2020 12:00,11.2,,,,57,,,,,, ,,,,,,,,,,,2.8,No precipitation,6,,,,
28.03.2020 11:00,10.7,,,,50,,,,,, ,,,,,,,,,,,0.7,,,,,,
28.03.2020 10:00,9.7,,,,59,,,,,, ,,,,,,,,,,,2.1,,,,,,
28.03.2020 09:00,7.6,,,,65,,,,,, ,,,,,,,,,,,1.4,,,,,,
28.03.2020 08:00,6.6,,,,70,,,,,, ,,,,,,,,,,,1.4,,,,,,
28.03.2020 07:00,5.8,,,,76,,,,,, ,,,,,,,,,,,1.9,,,,,,
28.03.2020 06:00,5.4,,,,77,,,,,, ,,,5.1,,,,,,,,1.6,No precipitation,12,,,,
28.03.2020 05:00,5.4,,,,74,,,,,, ,,,,,,,,,,,1.1,,,,,,
28.03.2020 04:00,5.5,,,,73,,,,,, ,,,,,,,,,,,0.9,,,,,,
28.03.2020 03:00,5.6,,,,73,,,,,, ,,,,,,,,,,,1.0,,,,,,
28.03.2020 02:00,5.9,,,,71,,,,,, ,,,,,,,,,,,0.9,,,,,,
28.03.2020 01:00,6.1,,,,70,,,,,, ,,,,,,,,,,,1.0,,,,,,
28.03.2020 00:00,5.2,,,,69,,,,,, ,,,,,,,,,,,0.0,No precipitation,6,,,,
27.03.2020 23:00,6.7,,,,68,,,,,, ,,,,,,,,,,,1.1,,,,,,
27.03.2020 22:00,7.0,,,,65,,,,,, ,,,,,,,,,,,0.9,,,,,,
27.03.2020 21:00,7.8,,,,59,,,,,, ,,,,,,,,,,,0.3,,,,,,
27.03.2020 20:00,9.2,,,,52,,,,,, ,,,,,,,,,,,-0.3,,,,,,
27.03.2020 19:00,10.7,,,,42,,,,,, ,,,,,,,,,,,-1.8,,,,,,
27.03.2020 18:00,11.9,,,,40,,,,,, ,,,,14.0,,,,,,,-1.4,No precipitation,12,,,,
27.03.2020 17:00,12.9,,,,38,,,,,, ,,,,,,,,,,,-1.2,,,,,,
27.03.2020 16:00,13.5,,,,39,,,,,, ,,,,,,,,,,,-0.3,,,,,,
27.03.2020 15:00,13.6,,,,38,,,,,, ,,,,,,,,,,,-0.5,,,,,,
27.03.2020 14:00,13.8,,,,39,,,,,, ,,,,,,,,,,,-0.1,,,,,,
27.03.2020 13:00,13.2,,,,42,,,,,, ,,,,,,,,,,,0.5,,,,,,
27.03.2020 12:00,12.5,,,,41,,,,,, ,,,,,,,,,,,-0.4,No precipitation,6,,,,
27.03.2020 11:00,11.8,,,,44,,,,,, ,,,,,,,,,,,-0.2,,,,,,
27.03.2020 10:00,10.0,,,,53,,,,,, ,,,,,,,,,,,0.8,,,,,,
27.03.2020 09:00,7.3,,,,68,,,,,, ,,,,,,,,,,,1.8,,,,,,
27.03.2020 08:00,4.9,,,,81,,,,,, ,,,,,,,,,,,1.8,,,,,,
27.03.2020 07:00,3.6,,,,85,,,,,, ,,,,,,,,,,,1.2,,,,,,
27.03.2020 06:00,3.4,,,,84,,,,,, ,,,3.0,,,,,,,,0.9,No precipitation,12,,,,
27.03.2020 05:00,3.4,,,,83,,,,,, ,,,,,,,,,,,0.8,,,,,,
27.03.2020 04:00,3.6,,,,80,,,,,, ,,,,,,,,,,,0.5,,,,,,
27.03.2020 03:00,3.9,,,,79,,,,,, ,,,,,,,,,,,0.6,,,,,,
27.03.2020 02:00,4.0,,,,77,,,,,, ,,,,,,,,,,,0.3,,,,,,
27.03.2020 01:00,4.8,,,,74,,,,,, ,,,,,,,,,,,0.5,,,,,,
27.03.2020 00:00,6.2,,,,70,,,,,, ,,,,,,,,,,,1.1,No precipitation,6,,,,
26.03.2020 23:00,5.7,,,,64,,,,,, ,,,,,,,,,,,-0.6,,,,,,
26.03.2020 22:00,6.2,,,,58,,,,,, ,,,,,,,,,,,-1.6,,,,,,
26.03.2020 21:00,6.9,,,,56,,,,,, ,,,,,,,,,,,-1.4,,,,,,
26.03.2020 20:00,7.4,,,,50,,,,,, ,,,,,,,,,,,-2.5,,,,,,
26.03.2020 19:00,8.6,,,,47,,,,,, ,,,,,,,,,,,-2.1,,,,,,
26.03.2020 18:00,10.6,,,,36,,,,,, ,,,,13.5,,,,,,,-3.9,No precipitation,12,,,,
