# Weather station Valley (airport), UK, METAR=EGOV,selection from 03.02.2020 till 20.11.2020, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=EGOV&lang=en
#
"Local time in Valley (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"22.03.2020 11:50";"9.0";"771.0";"771.1";"50";"Wind blowing from the west";"2";"";"";"Rain";"No Significant Clouds";"10.0 and more";"-1.0";
"22.03.2020 10:50";"8.0";"771.0";"771.1";"57";"Wind blowing from the south-southwest";"3";"";"";"Rain";"No Significant Clouds";"10.0 and more";"0.0";
"22.03.2020 09:50";"9.0";"771.0";"771.1";"54";"Wind blowing from the east";"2";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"22.03.2020 08:50";"7.0";"771.0";"771.1";"61";"Wind blowing from the east-southeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"22.03.2020 07:50";"5.0";"771.0";"771.1";"76";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"1.0";
"22.03.2020 06:50";"2.0";"770.3";"770.4";"87";"Wind blowing from the east-northeast";"3";"";"";"";"Few clouds (10-30%) 6000 m";"10.0 and more";"0.0";
"22.03.2020 05:50";"2.0";"770.3";"770.4";"81";"Wind blowing from the east-northeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"22.03.2020 04:50";"2.0";"770.3";"770.4";"75";"Wind blowing from the north-east";"2";"";"";"";"Few clouds (10-30%) 6300 m";"10.0 and more";"-2.0";
"22.03.2020 03:50";"1.0";"770.3";"770.4";"75";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 6000 m";"10.0 and more";"-3.0";
"22.03.2020 02:50";"2.0";"770.3";"770.4";"75";"Wind blowing from the north-northeast";"2";"";"";"";"Broken clouds (60-90%) 5700 m";"10.0 and more";"-2.0";
"22.03.2020 01:50";"2.0";"770.3";"770.4";"75";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"22.03.2020 00:50";"3.0";"769.5";"769.6";"70";"Wind blowing from the east-northeast";"2";"";"";"";"Scattered clouds (40-50%) 6600 m";"10.0 and more";"-2.0";
"21.03.2020 23:50";"3.0";"769.5";"769.6";"70";"Wind blowing from the east-northeast";"4";"";"";"";"Scattered clouds (40-50%) 6600 m";"10.0 and more";"-2.0";
"21.03.2020 22:50";"4.0";"769.5";"769.6";"70";"Wind blowing from the north";"4";"";"";"";"Broken clouds (60-90%) 5700 m";"10.0 and more";"-1.0";
"21.03.2020 21:50";"5.0";"769.5";"769.6";"66";"Wind blowing from the east";"4";"";"";"";"Overcast (100%) 6000 m";"10.0 and more";"-1.0";
"21.03.2020 20:50";"5.0";"768.8";"768.9";"61";"Wind blowing from the east-northeast";"3";"";"";"";"Overcast (100%) 5700 m";"10.0 and more";"-2.0";
"21.03.2020 19:50";"5.0";"768.8";"768.9";"53";"Wind blowing from the east-northeast";"3";"";"";"";"Broken clouds (60-90%) 6000 m";"10.0 and more";"-4.0";
"21.03.2020 18:50";"6.0";"768.0";"768.1";"49";"Wind blowing from the east-northeast";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"21.03.2020 17:50";"8.0";"768.0";"768.1";"46";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"21.03.2020 16:50";"10.0";"767.2";"767.3";"40";"Wind blowing from the east-southeast";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"21.03.2020 15:50";"10.0";"767.2";"767.3";"37";"Wind blowing from the east-southeast";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"21.03.2020 14:50";"11.0";"768.0";"768.1";"30";"Wind blowing from the east-southeast";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"21.03.2020 13:50";"11.0";"768.0";"768.1";"30";"Wind blowing from the east-southeast";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-6.0";
"21.03.2020 12:50";"11.0";"768.8";"768.9";"35";"Wind blowing from the east-southeast";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-4.0";
"21.03.2020 11:50";"9.0";"768.8";"768.9";"46";"Wind blowing from the east";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"21.03.2020 10:50";"9.0";"769.5";"769.6";"43";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-3.0";
"21.03.2020 09:50";"7.0";"769.5";"769.6";"53";"Wind blowing from the east";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-2.0";
"21.03.2020 08:50";"6.0";"770.3";"770.4";"61";"Wind blowing from the east";"3";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"21.03.2020 07:50";"4.0";"770.3";"770.4";"70";"Wind blowing from the east";"2";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"21.03.2020 06:50";"4.0";"770.3";"770.4";"70";"Wind blowing from the east";"4";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"21.03.2020 05:50";"4.0";"770.3";"770.4";"70";"Wind blowing from the east-northeast";"5";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"21.03.2020 04:50";"4.0";"770.3";"770.4";"75";"Wind blowing from the east-northeast";"7";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"21.03.2020 03:50";"4.0";"771.0";"771.1";"75";"Wind blowing from the east-northeast";"5";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"21.03.2020 02:50";"4.0";"771.0";"771.1";"75";"Wind blowing from the east-northeast";"5";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"21.03.2020 01:50";"4.0";"771.8";"771.9";"75";"Wind blowing from the east-northeast";"6";"";"";"";"Few clouds (10-30%) 6600 m";"10.0 and more";"0.0";
"21.03.2020 00:50";"4.0";"772.6";"772.7";"75";"Wind blowing from the east-northeast";"6";"";"";"";"Few clouds (10-30%) 6900 m";"10.0 and more";"0.0";
"20.03.2020 23:50";"5.0";"772.6";"772.7";"70";"Wind blowing from the east-northeast";"7";"";"";"";"Scattered clouds (40-50%) 6900 m";"10.0 and more";"0.0";
"20.03.2020 22:50";"5.0";"773.3";"773.4";"66";"Wind blowing from the east-northeast";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"20.03.2020 21:50";"6.0";"773.3";"773.4";"61";"Wind blowing from the east";"6";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"20.03.2020 20:50";"6.0";"773.3";"773.4";"61";"Wind blowing from the east";"7";"";"";"";"No Significant Clouds";"10.0 and more";"-1.0";
"20.03.2020 19:50";"7.0";"773.3";"773.4";"61";"Wind blowing from the east-northeast";"6";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"20.03.2020 18:50";"7.0";"773.3";"773.4";"61";"Wind blowing from the east-northeast";"7";"";"";"";"Few clouds (10-30%) 1500 m";"10.0 and more";"0.0";
"20.03.2020 17:50";"7.0";"772.6";"772.7";"66";"Wind blowing from the north-east";"6";"";"";"";"Few clouds (10-30%) 1500 m";"10.0 and more";"1.0";
"20.03.2020 16:50";"9.0";"772.6";"772.7";"54";"Wind blowing from the north-east";"9";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"20.03.2020 16:24";"9.0";"772.6";"772.7";"54";"Wind blowing from the north-east";"8";"";"";"";"Few clouds (10-30%) 1380 m";"10.0 and more";"0.0";
"20.03.2020 15:50";"9.0";"773.3";"773.4";"50";"Wind blowing from the east-northeast";"9";"";"";"";"Few clouds (10-30%) 1440 m";"10.0 and more";"-1.0";
"20.03.2020 15:21";"10.0";"773.3";"773.4";"47";"Wind blowing from the north-east";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"-1.0";
"20.03.2020 14:50";"10.0";"773.3";"773.4";"47";"Wind blowing from the north-east";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"-1.0";
"20.03.2020 14:20";"10.0";"773.3";"773.4";"54";"Wind blowing from the north-east";"9";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"1.0";
"20.03.2020 13:50";"9.0";"773.8";"773.9";"62";"Wind blowing from the east-northeast";"10";"";"";"";"Few clouds (10-30%) 840 m";"10.0 and more";"2.0";
"20.03.2020 13:31";"9.0";"773.8";"773.9";"58";"Wind blowing from the east-northeast";"9";"";"";"";"Few clouds (10-30%) 780 m";"10.0 and more";"1.0";
"20.03.2020 12:50";"8.0";"773.8";"773.9";"62";"Wind blowing from the east-northeast";"9";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"1.0";
"20.03.2020 12:22";"8.0";"773.8";"773.9";"66";"Wind blowing from the east-northeast";"9";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"2.0";
"20.03.2020 11:50";"8.0";"773.8";"773.9";"62";"Wind blowing from the east-northeast";"8";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"1.0";
"20.03.2020 10:50";"8.0";"773.8";"773.9";"62";"Wind blowing from the east-northeast";"8";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"1.0";
"20.03.2020 10:22";"7.0";"774.6";"774.7";"66";"Wind blowing from the east-northeast";"8";"";"";"";"Few clouds (10-30%) 690 m";"10.0 and more";"1.0";
"20.03.2020 09:50";"8.0";"773.8";"773.9";"66";"Wind blowing from the east-northeast";"7";"";"";"";"Few clouds (10-30%) 690 m";"10.0 and more";"2.0";
"20.03.2020 09:22";"7.0";"773.8";"773.9";"71";"Wind blowing from the east-northeast";"8";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"2.0";
"20.03.2020 08:50";"7.0";"773.8";"773.9";"71";"Wind blowing from the east-northeast";"7";"";"";"";"Few clouds (10-30%) 540 m";"10.0 and more";"2.0";
"20.03.2020 08:22";"7.0";"773.8";"773.9";"76";"Wind blowing from the east-northeast";"6";"";"";"";"Few clouds (10-30%) 480 m";"10.0 and more";"3.0";
"20.03.2020 07:50";"6.0";"773.8";"773.9";"81";"Wind blowing from the north-east";"4";"";"";"";"Few clouds (10-30%) 480 m";"10.0 and more";"3.0";
"20.03.2020 07:27";"5.0";"773.8";"773.9";"81";"Wind blowing from the north-east";"4";"";"";"";"Few clouds (10-30%) 480 m";"10.0 and more";"2.0";
"20.03.2020 06:50";"5.0";"773.3";"773.4";"87";"Wind blowing from the north-east";"5";"";"";"";"Few clouds (10-30%) 480 m";"10.0 and more";"3.0";
"20.03.2020 05:50";"4.0";"773.3";"773.4";"93";"Wind blowing from the north-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"3.0";
"20.03.2020 04:50";"4.0";"773.3";"773.4";"93";"Wind blowing from the north-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"3.0";
"20.03.2020 03:50";"4.0";"773.3";"773.4";"93";"Wind blowing from the north-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"3.0";
"20.03.2020 02:50";"4.0";"773.3";"773.4";"87";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"2.0";
"20.03.2020 01:50";"5.0";"773.3";"773.4";"81";"Wind blowing from the north";"5";"";"";"";"Few clouds (10-30%) 5100 m";"10.0 and more";"2.0";
"20.03.2020 00:50";"6.0";"773.3";"773.4";"76";"Wind blowing from the north";"5";"";"";"";"Scattered clouds (40-50%) 5100 m";"10.0 and more";"2.0";
"19.03.2020 23:50";"6.0";"773.3";"773.4";"81";"Wind blowing from the north-northeast";"5";"";"";"";"Broken clouds (60-90%) 5100 m";"10.0 and more";"3.0";
"19.03.2020 22:50";"6.0";"772.6";"772.7";"81";"Wind blowing from the north";"5";"";"";"";"Broken clouds (60-90%) 5100 m";"10.0 and more";"3.0";
"19.03.2020 21:50";"6.0";"772.6";"772.7";"81";"Wind blowing from the north";"5";"";"";"";"Overcast (100%) 4500 m";"10.0 and more";"3.0";
"19.03.2020 20:50";"6.0";"772.6";"772.7";"81";"Wind blowing from the north";"4";"";"";"";"Few clouds (10-30%) 3600 m, broken clouds (60-90%) 4800 m";"10.0 and more";"3.0";
"19.03.2020 19:50";"6.0";"772.6";"772.7";"76";"Wind blowing from the north";"3";"";"";"";"Few clouds (10-30%) 3900 m";"10.0 and more";"2.0";
"19.03.2020 18:50";"6.0";"771.8";"771.9";"76";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"2.0";
"19.03.2020 17:50";"7.0";"771.8";"771.9";"71";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"2.0";
"19.03.2020 16:50";"8.0";"771.8";"771.9";"62";"Wind blowing from the north";"6";"";"";"";"No Significant Clouds";"10.0 and more";"1.0";
"19.03.2020 16:20";"8.0";"771.8";"771.9";"57";"Wind blowing from the north";"5";"";"";"";"No Significant Clouds";"10.0 and more";"0.0";
"19.03.2020 15:50";"8.0";"771.8";"771.9";"57";"Wind blowing from the north";"6";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 2700 m";"10.0 and more";"0.0";
"19.03.2020 15:20";"8.0";"771.8";"771.9";"53";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 2700 m";"10.0 and more";"-1.0";
"19.03.2020 14:50";"8.0";"771.8";"771.9";"57";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 3300 m";"10.0 and more";"0.0";
"19.03.2020 13:50";"8.0";"771.8";"771.9";"53";"Wind blowing from the north";"6";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 3300 m";"10.0 and more";"-1.0";
"19.03.2020 12:50";"9.0";"771.8";"771.9";"50";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 7500 m";"10.0 and more";"-1.0";
"19.03.2020 11:20";"8.0";"771.8";"771.9";"57";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 7500 m";"10.0 and more";"0.0";
"19.03.2020 10:50";"8.0";"771.8";"771.9";"57";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 840 m, broken clouds (60-90%) 7500 m";"10.0 and more";"0.0";
"19.03.2020 10:22";"7.0";"771.8";"771.9";"66";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 840 m, broken clouds (60-90%) 7500 m";"10.0 and more";"1.0";
"19.03.2020 09:50";"7.0";"771.8";"771.9";"71";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 840 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 6300 m";"10.0 and more";"2.0";
"19.03.2020 09:20";"6.0";"771.8";"771.9";"76";"Wind blowing from the north";"3";"";"";"";"Few clouds (10-30%) 840 m, scattered clouds (40-50%) 3300 m, broken clouds (60-90%) 7500 m";"10.0 and more";"2.0";
"19.03.2020 08:50";"6.0";"771.0";"771.1";"76";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 810 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 7500 m";"10.0 and more";"2.0";
"19.03.2020 08:20";"5.0";"771.0";"771.1";"81";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 810 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 7500 m";"10.0 and more";"2.0";
"19.03.2020 07:50";"4.0";"771.0";"771.1";"87";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 810 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 7500 m";"10.0 and more";"2.0";
"19.03.2020 07:20";"4.0";"771.0";"771.1";"87";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 810 m, scattered clouds (40-50%) 2700 m, broken clouds (60-90%) 7500 m";"10.0 and more";"2.0";
"19.03.2020 06:50";"4.0";"770.3";"770.4";"87";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 990 m, scattered clouds (40-50%) 2700 m, broken clouds (60-90%) 7500 m";"10.0 and more";"2.0";
"19.03.2020 05:50";"4.0";"770.3";"770.4";"81";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 780 m, broken clouds (60-90%) 2700 m, broken clouds (60-90%) 7500 m";"10.0 and more";"1.0";
"19.03.2020 04:50";"3.0";"770.3";"770.4";"87";"Wind blowing from the north-northeast";"2";"";"";"";"Broken clouds (60-90%) 3000 m, broken clouds (60-90%) 5100 m";"10.0 and more";"1.0";
"19.03.2020 03:50";"4.0";"770.3";"770.4";"81";"Wind blowing from the north-east";"2";"";"";"";"Few clouds (10-30%) 4200 m, scattered clouds (40-50%) 5400 m";"10.0 and more";"1.0";
"19.03.2020 02:50";"5.0";"769.5";"769.6";"81";"Wind blowing from the north-northeast";"3";"";"";"";"Overcast (100%) 3000 m";"10.0 and more";"2.0";
"19.03.2020 01:50";"5.0";"770.3";"770.4";"81";"Wind blowing from the north-northeast";"2";"";"";"";"Overcast (100%) 3600 m";"10.0 and more";"2.0";
"19.03.2020 00:50";"5.0";"770.3";"770.4";"81";"Wind blowing from the north";"2";"";"";"";"Broken clouds (60-90%) 3900 m, broken clouds (60-90%) 5400 m";"10.0 and more";"2.0";
"18.03.2020 23:50";"5.0";"770.3";"770.4";"81";"Wind blowing from the north-west";"2";"";"";"";"Few clouds (10-30%) 3300 m, broken clouds (60-90%) 5400 m";"10.0 and more";"2.0";
"18.03.2020 22:50";"6.0";"769.5";"769.6";"81";"Wind blowing from the north-west";"2";"";"";"";"Few clouds (10-30%) 3600 m, scattered clouds (40-50%) 5100 m";"10.0 and more";"3.0";
"18.03.2020 21:50";"5.0";"769.5";"769.6";"87";"Wind blowing from the west-northwest";"2";"";"";"";"Broken clouds (60-90%) 3300 m";"10.0 and more";"3.0";
"18.03.2020 20:50";"6.0";"769.5";"769.6";"87";"Wind blowing from the west-northwest";"2";"";"";"";"Few clouds (10-30%) 660 m, broken clouds (60-90%) 3600 m";"10.0 and more";"4.0";
"18.03.2020 19:50";"6.0";"769.5";"769.6";"87";"Wind blowing from the west-southwest";"1";"";"";"";"Overcast (100%) 3000 m";"10.0 and more";"4.0";
"18.03.2020 18:50";"7.0";"768.8";"768.9";"81";"Wind blowing from the west";"2";"";"";"";"Overcast (100%) 3000 m";"10.0 and more";"4.0";
"18.03.2020 17:50";"7.0";"768.8";"768.9";"81";"Wind blowing from the west-southwest";"2";"";"";"";"Few clouds (10-30%) 450 m, overcast (100%) 3000 m";"10.0 and more";"4.0";
"18.03.2020 17:20";"7.0";"768.8";"768.9";"87";"Wind blowing from the west-southwest";"3";"";"";"";"Few clouds (10-30%) 450 m, overcast (100%) 2400 m";"10.0 and more";"5.0";
"18.03.2020 16:50";"7.0";"768.0";"768.1";"87";"Wind blowing from the south-west";"4";"";"";"";"Few clouds (10-30%) 390 m, overcast (100%) 2400 m";"10.0 and more";"5.0";
"18.03.2020 16:21";"7.0";"768.0";"768.1";"87";"Wind blowing from the west-southwest";"4";"";"";"";"Few clouds (10-30%) 420 m, overcast (100%) 2700 m";"10.0 and more";"5.0";
"18.03.2020 15:50";"7.0";"768.0";"768.1";"87";"Wind blowing from the west-southwest";"4";"";"";"";"Few clouds (10-30%) 420 m, overcast (100%) 3000 m";"10.0 and more";"5.0";
"18.03.2020 15:20";"7.0";"768.0";"768.1";"87";"Wind blowing from the south-west";"4";"";"";"";"Few clouds (10-30%) 390 m, broken clouds (60-90%) 1230 m, overcast (100%) 3000 m";"10.0 and more";"5.0";
"18.03.2020 14:50";"7.0";"768.0";"768.1";"87";"Wind blowing from the south-west";"4";"";"";"";"Few clouds (10-30%) 390 m, broken clouds (60-90%) 1260 m, overcast (100%) 3000 m";"10.0 and more";"5.0";
"18.03.2020 13:50";"7.0";"768.0";"768.1";"87";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 420 m, scattered clouds (40-50%) 480 m, overcast (100%) 3000 m";"10.0 and more";"5.0";
"18.03.2020 13:20";"7.0";"768.0";"768.1";"81";"Wind blowing from the south-southwest";"5";"";"";"";"Scattered clouds (40-50%) 570 m, broken clouds (60-90%) 1200 m, overcast (100%) 3000 m";"10.0 and more";"4.0";
"18.03.2020 12:50";"7.0";"768.0";"768.1";"87";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 690 m, scattered clouds (40-50%) 1290 m, overcast (100%) 2400 m";"10.0 and more";"5.0";
"18.03.2020 12:21";"7.0";"768.8";"768.9";"81";"Wind blowing from the south-west";"5";"";"";"";"Scattered clouds (40-50%) 840 m, broken clouds (60-90%) 1200 m, overcast (100%) 2400 m";"10.0 and more";"4.0";
"18.03.2020 11:50";"7.0";"768.0";"768.1";"81";"Wind blowing from the south";"5";"";"";"";"Few clouds (10-30%) 780 m, broken clouds (60-90%) 1500 m, overcast (100%) 7500 m";"10.0 and more";"4.0";
"18.03.2020 11:20";"7.0";"768.0";"768.1";"76";"Wind blowing from the south";"5";"";"Light rain";"";"Scattered clouds (40-50%) 780 m, overcast (100%) 1500 m";"10.0 and more";"3.0";
"18.03.2020 10:50";"7.0";"768.0";"768.1";"76";"Wind blowing from the south-southwest";"4";"";"Light rain";"";"Few clouds (10-30%) 810 m, overcast (100%) 1200 m";"10.0 and more";"3.0";
"18.03.2020 10:20";"7.0";"768.0";"768.1";"76";"Wind blowing from the south-southwest";"4";"";"";"";"Few clouds (10-30%) 750 m, overcast (100%) 1500 m";"10.0 and more";"3.0";
"18.03.2020 09:50";"7.0";"768.0";"768.1";"76";"Wind blowing from the south-southwest";"4";"";"";"";"Few clouds (10-30%) 750 m, overcast (100%) 1200 m";"10.0 and more";"3.0";
"18.03.2020 09:20";"7.0";"768.0";"768.1";"76";"Wind blowing from the south-southwest";"3";"";"";"";"Few clouds (10-30%) 900 m, overcast (100%) 1800 m";"10.0 and more";"3.0";
"18.03.2020 08:50";"6.0";"768.0";"768.1";"76";"Wind blowing from the south-west";"2";"";"Light rain";"";"Few clouds (10-30%) 810 m, overcast (100%) 1500 m";"10.0 and more";"2.0";
"18.03.2020 08:20";"6.0";"767.2";"767.3";"81";"Wind blowing from the south-west";"1";"";"Light rain";"";"Few clouds (10-30%) 810 m, overcast (100%) 1230 m";"10.0 and more";"3.0";
"18.03.2020 07:50";"6.0";"767.2";"767.3";"87";"Wind blowing from the west";"2";"";"Light rain";"";"Few clouds (10-30%) 420 m, overcast (100%) 780 m";"10.0 and more";"4.0";
"18.03.2020 07:21";"6.0";"767.2";"767.3";"87";"Wind blowing from the west-southwest";"2";"";"Light rain";"";"Few clouds (10-30%) 420 m, overcast (100%) 1440 m";"10.0 and more";"4.0";
